,Latitude,Longitude,Altitude
0,21.00485400858754,105.841160810096,25.219005713239312
1,21.00453548230714,105.8418710659341,87.51134370546788
2,21.00487303344848,105.84162134768052,65.48894252255559
3,21.00438579192955,105.84163716843061,65.43555508274585
4,21.004775215094632,105.84120599295049,-21.27190392371267
5,21.004262166157794,105.84138336816946,-25.151349808089435
6,21.004453524536512,105.84155523991213,-11.817219341173768
7,21.004367660115218,105.84125964440284,150.05733751691878
8,21.00434360532707,105.84177311187076,-30.428844242356718
9,21.00422843648744,105.84127506138714,37.919718886725605
10,21.00418905891221,105.84166663890394,8.724392818287015
11,21.004435563758584,105.84151772494755,85.72530819289386
12,21.004521686203073,105.84175265187154,-12.647760751657188
13,21.00449588048704,105.84150453553376,-52.20651649963111
14,21.004138893574037,105.84095609422333,121.49852060060948
15,21.004163553765228,105.84164225678752,7.900203185155988
16,21.00418590221222,105.84136966055206,-46.35765029396862
17,21.00410198939843,105.84146525452556,-79.2090543359518
18,21.003839051815735,105.84123937879588,23.881182933226228
19,21.003881994052357,105.84129620876644,180.04400003515184
20,21.00397015791789,105.84122383113028,-89.87726438045502
21,21.004143553427692,105.84135856577267,-51.56492937169969
22,21.003616826272854,105.84124164845109,-9.418289922177792
23,21.0037754984654,105.84160394733111,-31.632906390354037
24,21.00329946642363,105.84097473793626,9.491955800913274
25,21.003893986590093,105.84160084182272,-63.117938723415136
26,21.003908497568204,105.84149908531286,107.06197039224207
27,21.003594671701048,105.84172576815769,-38.10941119585186
28,21.003546864330115,105.84109116040213,155.63226160220802
29,21.00335389638731,105.84143213958487,-29.90097793750465
30,21.003789182165754,105.84159842007465,-86.36307606194168
31,21.003316138275313,105.84161413123509,-84.72887597419322
32,21.00332091947785,105.84169725594046,26.044607951305807
33,21.003713216299985,105.84159644231026,5.467853391543031
34,21.00354300984803,105.84145905909924,-101.64154218696058
35,21.003640933199755,105.84155293724376,90.64113832451403
36,21.003443505708603,105.84178129156386,8.987183049321175
37,21.003455851642382,105.84185437619816,124.04289661347866
38,21.00362418798122,105.84183835418911,-141.20915285497904
39,21.003613521914083,105.84182924047279,-82.26610604021698
40,21.003549865406985,105.84154833862137,96.04314488358796
41,21.00358745696036,105.84187306839564,59.75163218006492
42,21.00339563913557,105.84181557419488,168.72096991166472
43,21.00367453613302,105.84196433503068,38.98810017667711
44,21.003846885635962,105.84221041018556,-6.198027167469263
45,21.00316991823552,105.8423700342084,103.07854955364019
46,21.003569563191945,105.8424945996856,30.253084705211222
47,21.003680058945786,105.84283238102155,17.1436707386747
48,21.003376047348493,105.84195321344508,-75.16405944433063
49,21.003409758738492,105.8422535840967,-118.51702924445271
50,21.00395195661541,105.84195611220443,-70.29562950134277
51,21.003312049927413,105.84276685942473,71.25876042339951
52,21.003296952518706,105.84282265678293,-106.27651048172265
53,21.00341543853079,105.84277228706286,12.445722550153732
54,21.003493418832498,105.84291586240697,30.790362016297877
55,21.004052977305445,105.84215330364799,-3.67510340269655
56,21.003371276871306,105.84300494255038,-21.183988207951188
57,21.00353003164938,105.84304281534497,-1.8031608508899808
58,21.003493552312282,105.8431746811463,142.547527580522
59,21.003777611428458,105.84338309018192,83.51879463996738
60,21.003240126372564,105.84373166505038,92.90309457387775
61,21.003217269772698,105.8430256180359,-55.6916813319549
62,21.00366060788791,105.84301294740112,-30.562367430888116
63,21.003671113258306,105.84336998207284,-56.0164975207299
64,21.003308470753137,105.84336809809204,27.432782932184637
65,21.003358732886245,105.84365191829299,12.722452057525516
66,21.003354621709168,105.84379255231562,28.113607092760503
67,21.003601494234275,105.84397134309013,-17.126213706098497
68,21.003699863614212,105.84383765487553,-31.827882875688374
69,21.00313103915344,105.84412199483674,125.93417383730412
70,21.003328495883242,105.8441793806765,126.67128434218466
71,21.00341671146241,105.84391630829646,-26.580993461422622
72,21.003038065338938,105.84383716887349,27.482217746786773
73,21.00388303305233,105.84465460266166,19.096879076212645
74,21.003424910834188,105.8436147132925,-80.31959310453385
75,21.00323895588533,105.8445190168559,-101.2153584016487
76,21.00318493489946,105.84402760451982,103.49028901197016
77,21.00306722087381,105.84367475743018,-115.48698896635324
78,21.003098293260688,105.84331233892864,72.29310405813158
79,21.0028166913169,105.84402120120775,-117.2087386911735
80,21.0031037121482,105.8437125394892,-14.779597549699247
81,21.002538902304433,105.84462900056702,76.20063993148506
82,21.002976801259777,105.84469389722467,-50.14201916847378
83,21.002922626626784,105.84480430907068,209.12016871757805
84,21.00294757876858,105.84525875300741,204.108840174973
85,21.00266165760844,105.84436722574642,1.0191303892061114
86,21.002862238409723,105.84457388301888,109.60276323091239
87,21.002777561484706,105.84497130125638,52.30358381476253
88,21.002593113554276,105.84477334918626,154.69078077189624
89,21.00314140869457,105.84485773360348,69.73839039448649
90,21.002504660525872,105.84498642410598,66.19714764598757
91,21.002933788952603,105.84463214059716,44.24423499777913
92,21.003267948428952,105.84467342751059,62.90843983925879
93,21.003176186665144,105.84479136109013,-107.52106015942991
94,21.003231705585332,105.84444609781936,69.1293962886557
95,21.00325730908514,105.84459482753638,63.71080001350492
96,21.003183659576756,105.8450728455856,-116.24862402211875
97,21.0032072644074,105.84475110373984,98.6881622094661
98,21.003249579369005,105.84455809377465,81.12882772274315
99,21.00339408298981,105.84439701333656,-58.85895292740315
100,21.003015914004482,105.84467957268811,78.88354832865298
101,21.003601022217016,105.84489432495353,22.385663164779544
102,21.003919669311877,105.84491113028382,2.581036881543696
103,21.003465430714655,105.84499731640494,-17.046195616945624
104,21.00369818853476,105.84465192778397,46.60200382769108
