,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1206,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,06,0.0,16399,536624338808254.0,12.0,36.2,242.691650390625,0.0510000027716159,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,32.6,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.4012534243388083e+18,21873241.47002624,3.597509496,G,G06,2024-06-01 05:03:26+00:00,151,-8031061.58317457,12205960.541365722,22238868.059337925,-2313.3629678327216,-1579.1542728947763,42.010926476763764,72877.55374888044,-0.006134842174108603
1207,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,11,0.0,16399,536624339110333.0,14.0,34.5,-22.764705657958984,0.0545000024139881,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,30.9,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.4012534243391104e+18,21782680.1643136,4.197094412,G,G11,2024-06-01 05:03:26+00:00,151,5337245.5235341,19114018.16601427,17702026.65661153,-1893.9993529921924,-1205.056433295856,1869.2391295171549,-202532.95075828736,-0.0025902666957327448
1208,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,12,0.0,16399,536624335475985.0,24.0,28.8,-445.1920471191406,0.1149999946355819,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,25.2,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.401253424335476e+18,22872255.467027456,7.195018992,G,G12,2024-06-01 05:03:26+00:00,151,11116689.792955186,14957225.618540276,18662126.075198706,-462.61628421833115,2386.2801854907034,-1607.8069808793352,-152978.66003140106,-0.000988391239162441
1209,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,19,0.0,16399,536624342468380.0,12.0,36.4,33.98805618286133,0.0270000007003545,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,32.8,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.4012534243424684e+18,20775991.480387583,3.597509496,G,G19,2024-06-01 05:03:26+00:00,151,-16283462.750585243,15806170.631498069,13291080.102167675,-1705.5865631889321,379.7972040681035,-2546.2787110136537,146925.10969679302,0.0016018754565733013
1210,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,20,0.0,16399,536624341739675.0,9.0,39.3,-305.6551208496094,0.0233000013977289,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,35.7,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.4012534243417395e+18,20994413.07026739,2.698132122,G,G20,2024-06-01 05:03:26+00:00,151,1885169.3048748604,26531976.463405576,1593126.8635607013,-309.4580176974261,-160.32301665011965,3142.293765643535,112280.42460850412,-0.0004089894782739068
1211,1717218206000,155990122000000,18,0.0,-1401097434289769602,0.9678621292114258,26.751884433906525,1.259323643826814,11.537784397498168,196.0,22,0.0,16399,536624337559537.0,14.0,33.6,551.0726928710938,0.0515000037848949,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,30.0,0.0,0.0,0.0,0.0,C,557970907831722,GPS,1.4012534244117696e+18,1.4012534243375596e+18,22247612.698217984,4.197094412,G,G22,2024-06-01 05:03:26+00:00,151,-10081767.76106203,22733044.956965763,-9308039.350264948,-49.3871897077012,-1254.8038986178396,-2853.2389423124405,-6410.232785365581,-0.0015337105435256515
1212,1717218207000,155991122000000,18,0.0,-1401097434289769602,0.7145423889160156,23.468610379495654,3.5757165278149308,10.93542752797082,196.0,05,0.0,16399,536625334506007.0,13.0,35.4,-612.3598022460938,0.0459000021219253,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,31.8,0.0,0.0,0.0,0.0,C,557971907831722,GPS,1.4012534254117696e+18,1.401253425334506e+18,23163049.35460813,3.897301954,G,G05,2024-06-01 05:03:27+00:00,152,6098895.014821271,24073194.552397244,-9474020.9838388,-244.00248427717543,1175.0749387937972,2891.964454588508,-52385.27445113585,-0.0004089894782739068
1213,1717218207000,155991122000000,18,0.0,-1401097434289769602,0.7145423889160156,23.468610379495654,3.5757165278149308,10.93542752797082,196.0,06,0.0,16399,536625338807447.0,16.0,33.4,241.6666259765625,0.0579000040888786,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,29.8,0.0,0.0,0.0,0.0,C,557971907831722,GPS,1.4012534254117696e+18,1.4012534253388076e+18,21873471.710633986,4.796679328,G,G06,2024-06-01 05:03:27+00:00,152,-8033375.07266983,12204381.408520104,22238909.836001653,-2313.4660906860286,-1579.010123143055,41.540464589651044,72877.55374888044,-0.006134842174108603
1214,1717218207000,155991122000000,18,0.0,-1401097434289769602,0.7145423889160156,23.468610379495654,3.5757165278149308,10.93542752797082,196.0,09,0.0,16399,536625333337479.0,92.0,18.6,-69.16223907470703,3.625999927520752,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,15.000000000000002,0.0,0.0,0.0,0.0,C,557971907831722,GPS,1.4012534254117696e+18,1.4012534253333376e+18,23513322.065856,27.580906136,G,G09,2024-06-01 05:03:27+00:00,152,-24451952.864159916,6431469.009437162,8142000.315856533,799.0376830452378,-722.4094167627659,2935.724005353042,65263.39554102165,0.004294389521867028
1215,1717218207000,155991122000000,18,0.0,-1401097434289769602,0.7145423889160156,23.468610379495654,3.5757165278149308,10.93542752797082,196.0,11,0.0,16399,536625339110379.0,13.0,34.8,-23.86627960205078,0.0534000024199485,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,31.2,0.0,0.0,0.0,0.0,C,557971907831722,GPS,1.4012534254117696e+18,1.4012534253391104e+18,21782680.1643136,3.897301954,G,G11,2024-06-01 05:03:27+00:00,152,5335351.302997808,19112813.073393725,17703895.759866524,-1894.2598120535515,-1205.0835931643978,1868.863900482928,-202532.95075828736,-0.0025902666957327448
