,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvClockBiasMeters,SvClockDriftMetersPerSecond
1542,1717218242000,156026122000000,18,0.0,-1401097434289769510,0.4758930206298828,47.72979082190432,-11.201257411691538,15.883662411889915,196.0,22,0.0,16399,536660337493678.0,35.0,26.4,541.9563598632812,0.7519999742507935,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,22.8,0.0,0.0,0.0,0.0,C,558006907831630,GPS,1.4012534604117696e+18,1.4012534603374935e+18,22267336.64361472,10.49273603,G,G22,2024-06-01 05:04:02+00:00,187,-10083562.256958561,22687639.360425465,-9410630.075886155,-6410.232785365581,-0.0015337105435256515
1543,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,06,0.0,16399,536661338777782.0,53.0,23.1,240.51217651367188,0.9434999823570251,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,19.5,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613387779e+18,21882374.347466752,15.889000274,G,G06,2024-06-01 05:04:03+00:00,188,-8116728.906322481,12147628.956088718,22240100.458418954,72877.55374888044,-0.006134842174108603
1544,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,09,0.0,16399,536661333345379.0,53.0,23.5,-69.62845611572266,0.9359999895095824,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,19.9,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613333453e+18,23511019.65977856,15.889000274,G,G09,2024-06-01 05:04:03+00:00,188,-24423002.951928534,6405316.9180101575,8247577.323204896,65263.39554102165,0.004294389521867028
1545,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,11,0.0,16399,536661339112829.0,8.0,39.6,-24.819324493408203,0.0497000031173229,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,36.0,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613391127e+18,21781989.442490365,2.398339664,G,G11,2024-06-01 05:04:03+00:00,188,5266986.105569165,19069412.108552143,17770933.24807405,-202532.95075828736,-0.0025902666957327448
1546,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,12,0.0,16399,536661335531228.0,14.0,33.7,-450.2633972167969,0.4390000104904175,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,30.1,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613355313e+18,22855678.143269885,4.197094412,G,G12,2024-06-01 05:04:03+00:00,188,11099684.356403267,15045399.577627642,18602357.953986257,-152978.66003140106,-0.000988391239162441
1547,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,17,0.0,16399,536661337805611.0,12.0,36.4,188.886474609375,0.0495000034570694,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,32.8,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613378056e+18,22173858.956870656,3.597509496,G,G17,2024-06-01 05:04:03+00:00,188,-22309697.462305218,13639994.383600254,5540855.109824813,210002.20235780365,-0.001363298260911024
1548,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,19,0.0,16399,536661342463925.0,16.0,32.8,32.45753479003906,0.033900000154972,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,29.2,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.401253461342464e+18,20777296.1771648,4.796679328,G,G19,2024-06-01 05:04:03+00:00,188,-16346349.559319265,15820212.47987059,13196665.999969622,146925.10969679302,0.0016018754565733013
1549,1717218243000,156027122000000,18,0.0,-1401097434289769525,0.947260856628418,58.428471675142646,-14.220895137242904,24.90206488296497,196.0,20,0.0,16399,536661341777436.0,13.0,35.5,-311.9960021972656,0.3680000007152557,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.32,31.9,0.0,0.0,0.0,0.0,C,558007907831645,GPS,1.4012534614117696e+18,1.4012534613417774e+18,20983131.280487936,3.897301954,G,G20,2024-06-01 05:04:03+00:00,188,1873679.9122496252,26525789.395297293,1709372.076750814,112280.42460850412,-0.0004089894782739068
1550,1717218244000,156028122000000,18,0.0,-1401097434289769547,0.0590772628784179,59.15202928008512,-19.35702178953983,21.991508389631097,196.0,05,0.0,16399,536662334581849.0,92.0,19.5,-622.7550659179688,3.52750015258789,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,15.9,0.0,0.0,0.0,0.0,C,558008907831667,GPS,1.4012534624117696e+18,1.4012534623345815e+18,23140332.28131072,27.580906136,G,G05,2024-06-01 05:04:04+00:00,189,6089915.162447574,24116436.1561284,-9366877.668041343,-52385.27445113585,-0.0004089894782739068
1551,1717218244000,156028122000000,18,0.0,-1401097434289769547,0.0590772628784179,59.15202928008512,-19.35702178953983,21.991508389631097,196.0,06,0.0,16399,536662338777002.0,61.0,21.8,242.22482299804688,1.1034998893737793,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.27,18.2,0.0,0.0,0.0,0.0,C,558008907831667,GPS,1.4012534624117696e+18,1.401253462338777e+18,21882604.58807449,18.287339938,G,G06,2024-06-01 05:04:04+00:00,189,-8119046.172002718,12146055.184211876,22240124.827393863,72877.55374888044,-0.006134842174108603
