,utcTimeMillis,Latitude_1,Longitude_1,Latitude_2,Longitude_2,Distance
90,1717828527000,21.00861,105.85047833333334,21.008538895660944,105.8502400067896,25.971824446673153
91,1717828528000,21.008613333333333,105.85054,21.008545609393916,105.85029527394389,26.49608194681587
92,1717828529000,21.008615,105.85059166666666,21.008554612222884,105.85034852355275,26.117052303358367
93,1717828530000,21.008616666666665,105.85063333333332,21.008564000721854,105.85036907776325,28.048790450534895
94,1717828531000,21.008615,105.85066833333332,21.00856052028232,105.85040020207266,28.484568043465416
95,1717828532000,21.008615,105.85069666666668,21.008560442872337,105.85043353300904,27.979749760636494
96,1717828533000,21.008613333333333,105.85071833333336,21.00856737389334,105.85044920150642,28.40038659168677
97,1717828534000,21.008613333333333,105.85073333333334,21.008563845867204,105.85046388697506,28.50562809325106
98,1717828535000,21.008615,105.85074000000002,21.00856878369447,105.85046672405652,28.828719837322524
99,1717828536000,21.00861833333333,105.85075333333334,21.008576555168247,105.85046800185638,29.98048673166544
100,1717828537000,21.00862,105.85076,21.008576724874704,105.85046713681255,30.778683984424934
101,1717828538000,21.00862,105.85076333333332,21.00857555938709,105.85046341859464,31.52192242028007
102,1717828540000,21.00862,105.85076333333332,21.00848079122941,105.85057249829494,25.13998498533352
103,1717828541000,21.00862,105.85076333333332,21.008542042928795,105.85056871110704,21.983651382498063
104,1717828543000,21.00863,105.85083666666668,21.008567339898036,105.85062747538308,22.80520048880566
105,1717828544000,21.008636666666668,105.85088,21.00858199794732,105.85067223854288,22.406701238898762
106,1717828545000,21.008634999999995,105.85093166666664,21.00869555236292,105.85068380407468,26.59539397361048
107,1717828546000,21.00862833333333,105.85098333333332,21.00869190848655,105.85074462716727,25.76719837382319
108,1717828547000,21.008623333333336,105.85103833333332,21.0086960419133,105.85079472987016,26.547878828625546
109,1717828548000,21.008623333333336,105.85109666666668,21.008734009797543,105.85083752205314,29.581555769243874
110,1717828549000,21.008623333333336,105.85115333333331,21.0087305614072,105.85088816520457,29.996796119215
111,1717828550000,21.00862,105.85120833333332,21.008667204568717,105.8509424306882,28.09624894114605
112,1717828551000,21.00860833333333,105.851255,21.0086391110446,105.85097338696764,29.432041793952983
113,1717828552000,21.00858333333333,105.85128833333334,21.008667631852838,105.8509959744326,31.76248994198239
114,1717828553000,21.008548333333337,105.851315,21.00861226564361,105.85109399665065,24.01712698772848
115,1717828554000,21.00850666666667,105.85133333333332,21.008619257300733,105.85112881659776,24.646126495041838
116,1717828555000,21.008458333333337,105.851345,21.0085918003814,105.85117856172106,22.775894965664495
117,1717828557000,21.00842,105.85136,21.008498411461744,105.85122201707092,16.76817831539848
118,1717828558000,21.00838,105.85137666666668,21.008339601033853,105.8512814199782,10.859615563330712
119,1717828559000,21.00832833333333,105.851385,21.0083795453532,105.85128399938942,11.930906422574441
120,1717828560000,21.008275000000005,105.85139333333332,21.008153898762437,105.85126062469864,19.263887625985042
121,1717828561000,21.00822,105.851405,21.00793226077789,105.85132550718052,33.042077972355294
122,1717828562000,21.00816166666667,105.85141666666664,21.007894166318223,105.85136560870454,30.21317938048765
123,1717828563000,21.008098333333336,105.85142666666668,21.00786409500459,105.85135319854668,27.139640743064636
124,1717828564000,21.008035000000003,105.85142666666668,21.00780483350161,105.85137668813115,26.113873808186533
125,1717828566000,21.007841666666664,105.85141833333334,21.00774241320829,105.85137357864554,11.97441361530556
126,1717828567000,21.007780000000004,105.85141666666664,21.00758533702574,105.85137236415962,22.128668536393103
127,1717828568000,21.007715,105.85141166666666,21.00752295666225,105.85137337082104,21.721107558248637
128,1717828569000,21.00765,105.85140166666666,21.007479913090823,105.8514029802852,18.91329294927213
129,1717828570000,21.00758166666667,105.85138833333332,21.007372702348988,105.85137878898286,23.256884409791347
130,1717828571000,21.007513333333332,105.85137666666668,21.0073739543382,105.8513839177286,15.516504052751142
131,1717828572000,21.007443333333335,105.85137333333331,21.007376830847583,105.85136016061428,7.520100061750815
132,1717828573000,21.007375000000003,105.85136666666668,21.007110693063023,105.85138107621252,29.42762931715632
133,1717828574000,21.007303333333333,105.85136166666668,21.00706428498145,105.85139063010442,26.750455747383764
134,1717828575000,21.007231666666662,105.85135833333334,21.0069995723863,105.851361364829,25.80962492941562
135,1717828576000,21.00716333333333,105.85135333333334,21.00707226283761,105.85140685225475,11.550375396401789
136,1717828577000,21.007096666666666,105.85134833333336,21.00695749236253,105.85139792560284,16.309238664061205
137,1717828578000,21.007034999999995,105.851345,21.006853597700367,105.85137624847977,20.43016594162166
138,1717828579000,21.006966666666667,105.85134333333332,21.00681029374885,105.85136956087597,17.599727989919167
139,1717828580000,21.00690666666667,105.851335,21.00679227352152,105.8513950132615,14.163523941270634
140,1717828582000,21.0068,105.85132333333334,21.00674260280081,105.85145841945128,15.40668792082368
141,1717828583000,21.006745,105.85131833333335,21.006647170321063,105.85144768512022,17.280845958932623
142,1717828585000,21.00662333333333,105.85131,21.006620875643243,105.85145237348836,14.781578038314265
143,1717828586000,21.006561666666663,105.85130166666669,21.006538630646915,105.85143585255445,14.162709251707993
144,1717828588000,21.006426666666663,105.851285,21.006492768721458,105.85138340602532,12.584611630643927
145,1717828589000,21.00635666666667,105.85128166666668,21.00641413148316,105.85137457119188,11.568720110540172
146,1717828590000,21.006286666666664,105.85127833333333,21.006329010696653,105.85137342979218,10.936897617526625
147,1717828591000,21.006216666666667,105.85127,21.00625179946223,105.85137381790972,11.463045029553108
148,1717828592000,21.00614333333333,105.85127166666668,21.00619057196453,105.85135360434784,9.996759866901444
149,1717828594000,21.006003333333336,105.85125333333332,21.006093255761613,105.85133603487192,13.178695030520553
150,1717828595000,21.00593,105.85124666666668,21.006026676922502,105.85131909984308,13.118561589864433
151,1717828597000,21.00578,105.85122333333332,21.00596028428484,105.85129448395432,21.363996143945926
152,1717828598000,21.005708333333335,105.85121166666669,21.00588114484437,105.85126164208404,19.903717408205814
153,1717828599000,21.005640000000003,105.85119666666668,21.005806480102347,105.85124103536218,19.07608967433213
154,1717828600000,21.005569999999995,105.851175,21.005740544017904,105.85123964347086,20.115864157214126
155,1717828601000,21.00550833333333,105.85115666666668,21.005671239375825,105.85122358362686,19.40052992907109
156,1717828602000,21.00544166666667,105.85114666666664,21.00557660855795,105.85121602363694,16.642729745264187
157,1717828604000,21.00530833333333,105.85113666666666,21.005503141405825,105.85122418549832,23.48966188474381
158,1717828605000,21.00524833333333,105.851145,21.005446619212044,105.85121940246384,23.36198014207548
159,1717828607000,21.005131666666664,105.85114833333334,21.005399836333627,105.85120629423544,30.420050662504867
160,1717828608000,21.00508166666667,105.851145,21.005356202521725,105.85119917143852,31.040602033868765
161,1717828609000,21.00503833333333,105.85114166666666,21.00530823526133,105.85119733090468,30.562919708879786
162,1717828611000,21.004941666666664,105.85113666666666,21.0052572849612,105.85119319489212,35.582337454007096
163,1717828612000,21.004886666666668,105.85113,21.00515932901588,105.85117279142509,30.64234220753972
164,1717828613000,21.00482333333333,105.85112333333332,21.005089477358865,105.8511671237777,29.9409475517127
165,1717828614000,21.004755,105.85111833333332,21.00502112249818,105.85116316784182,29.95522927823942
166,1717828615000,21.00468333333333,105.851115,21.00493542512325,105.85101108983484,30.035046946053818
167,1717828616000,21.004615,105.85111,21.00486629098465,105.85102033136796,29.45187342005517
168,1717828617000,21.00455,105.85110666666668,21.004790307362573,105.85098960352772,29.3543478888933
169,1717828618000,21.004485,105.85110333333331,21.004806956126,105.85103536751744,36.488475195578566
