Latitude,Longitude,utcTimeMillis,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ
21.008609999999997,105.85047833333334,1717828528000,-0.91695005,6.5020504,8.964001,-0.3608,0.21505,-0.02585,-37.6875,-18.4125,-20.212502
21.008613333333333,105.85054,1717828529000,-0.72300005,6.294,9.297001,0.0209,-0.004125,-0.068475,-40.800003,-14.700001,-14.1
21.008615000000002,105.85059166666666,1717828530000,-0.99300003,6.0610504,7.52505,-0.24887499,0.2959,-0.0727375,-42.35625,-16.143751,-17.15625
21.008616666666665,105.85063333333333,1717828531000,-1.08405,5.89095,8.575951,-0.21945,-0.0935,-0.12595,-40.612503,-21.300001,-19.0125
21.008615000000002,105.85066833333333,1717828532000,-2.6200502,5.9989505,6.6499505,0.3199625,-0.2371875,-0.11,-39.0,-27.6,-17.1
21.008615000000002,105.85069666666668,1717828533000,-2.6869502,5.68305,7.52895,0.2134,-0.21175,0.055,-36.600002,-33.787502,-11.1
21.008613333333333,105.85071833333335,1717828534000,2.1979501,8.31705,3.8080502,-0.9112125,-0.27555,-0.622875,-38.04375,-26.1,-17.8875
21.008613333333333,105.85073333333334,1717828535000,3.7429502,8.610001,1.26405,-0.678425,-1.2716,-0.951775,-22.25625,-3.7875001,-48.0
21.008615000000002,105.85074000000002,1717828536000,1.1920501,9.321,3.4720502,-0.0628375,-0.1830125,0.115637496,-24.843752,-4.4437504,-51.656254
21.008618333333335,105.85075333333334,1717828537000,0.804,8.45205,3.8749502,-0.21615,-0.855525,-0.0163625,-36.1875,-5.15625,-45.54375
21.008619999999997,105.85076,1717828538000,-0.423,7.8430505,6.5119505,0.0253,-0.121275,-0.2217875,-43.612503,-4.6125,-32.756252
21.008619999999997,105.85076333333333,1717828539000,0.89295006,8.590051,4.8349504,-0.0748,0.124575,0.0752125,-49.55625,-10.5,-20.456251
21.008619999999997,105.85076333333333,1717828540000,0.52395004,8.2240505,6.2790003,-0.191125,-0.0297,-0.104637496,-48.300003,-10.14375,-19.743752
21.008619999999997,105.85076333333333,1717828541000,2.3149502,8.86095,4.6000504,-0.146575,0.3268375,0.1230625,-46.85625,-1.0125,-21.712502
21.008619999999997,105.85076333333333,1717828542000,0.96195006,7.2109504,7.31895,0.0328625,0.289575,0.372075,-47.5875,0.112500004,-21.35625
21.008619999999997,105.85076333333333,1717828543000,-0.00405,8.32695,5.54895,0.0231,-0.1722875,0.045375,-45.112503,-7.14375,-23.643751
21.00863,105.85083666666667,1717828544000,3.4150503,9.07905,4.85895,0.102437496,-0.1808125,-0.1887875,-42.35625,-7.0875,-19.087502
21.008636666666668,105.85087999999999,1717828545000,2.09805,7.2970505,2.56695,0.039325,-0.0510125,-0.034375,-45.600002,-7.74375,-12.4875
21.008634999999995,105.85093166666665,1717828546000,2.466,8.76795,2.6440501,0.2470875,0.2853125,-0.0653125,-46.74375,-8.75625,-8.700001
21.00862833333333,105.85098333333332,1717828547000,3.1590002,8.646001,5.0890503,-0.4076875,0.01815,-0.0908875,-46.612503,-8.15625,-9.6
21.008623333333336,105.85103833333332,1717828548000,2.53095,9.052951,3.04605,-0.5588,0.125675,-0.151525,-45.487503,-7.9125004,-11.700001
21.008623333333336,105.85109666666668,1717828549000,3.048,8.90205,4.737,-0.21615,0.009625,-0.1216875,-44.5125,-12.900001,-12.543751
21.008623333333336,105.85115333333333,1717828550000,2.253,9.738001,3.5730002,0.236225,-0.086075,-0.346225,-44.100002,-18.712502,-7.5000005
21.008619999999997,105.85120833333333,1717828551000,3.6160502,8.80605,5.7000003,0.139425,-0.1403875,-0.3271125,-42.787502,-17.587502,0.0
21.008608333333335,105.85125500000001,1717828552000,3.07905,8.86095,3.5470502,-0.1552375,-0.2446125,-0.1450625,-39.956253,-23.1,9.900001
21.00858333333333,105.85128833333334,1717828553000,-2.0350502,6.4180503,7.7860503,-0.870925,-1.38765,-1.0305625,-27.712502,-33.0,16.087502
21.008548333333337,105.85131500000001,1717828554000,-1.8529501,6.33195,7.4890504,0.2448875,0.1054625,0.022,-10.9125,-42.65625,9.900001
21.00850666666667,105.85133333333333,1717828555000,2.91405,9.019051,8.19495,-0.2586375,0.516175,0.16665,-9.7875,-39.487503,16.3875
21.008458333333337,105.85134500000001,1717828556000,0.41400003,8.380051,5.8390503,0.308,-0.0977625,-0.47079998,-15.000001,-36.787502,18.712502
21.00842,105.85135999999999,1717828558000,3.5989501,8.301001,3.9780002,0.2525875,0.0298375,0.4263875,-10.3125,-41.4,13.9875
21.008380000000002,105.85137666666667,1717828559000,2.778,9.229951,4.6309505,-0.0422125,-0.1403875,0.5168625,-11.587501,-37.3875,23.04375
21.00832833333333,105.851385,1717828560000,3.8770502,9.699,1.9200001,-0.056375,-0.3669875,0.0262625,-13.14375,-32.8125,29.1
21.008275000000005,105.85139333333333,1717828561000,1.7569501,8.53995,2.7150002,-0.047575,0.5886375,-0.0386375,-12.7875,-29.587502,30.7875
21.008219999999998,105.85140500000001,1717828562000,3.11295,9.321,2.8300502,0.6909375,0.238425,-0.23127499,-10.6875,-29.456251,30.35625
21.00816166666667,105.85141666666665,1717828563000,4.7580004,9.09105,3.3019502,-0.0204875,-0.11055,-0.108899996,-12.056251,-30.35625,30.54375
21.008098333333336,105.85142666666667,1717828564000,3.3259501,9.793051,3.966,0.041525,-0.3564,-0.0631125,-11.34375,-30.243752,29.75625
21.008035000000003,105.85142666666667,1717828565000,2.73495,9.250951,2.38695,0.1351625,0.0416625,-0.0429,-6.8437505,-30.056252,28.612501
21.007904999999997,105.85142166666668,1717828566000,3.0289502,7.4500504,4.09695,-0.12265,0.08415,-0.0248875,-5.4,-30.4125,29.587502
21.007841666666664,105.85141833333334,1717828567000,1.3980001,8.298,8.158951,-0.31405,0.1959375,-0.134475,-5.5125003,-34.3875,25.2
21.007780000000004,105.85141666666665,1717828568000,-0.282,7.0939503,8.98305,-0.298925,0.0543125,-0.2728,-6.05625,-39.54375,14.64375
21.007715,105.85141166666666,1717828569000,3.3600001,8.646001,3.08205,0.6637125,-0.69905,0.325325,-2.2125,-40.85625,12.243751
21.007649999999998,105.85140166666666,1717828570000,3.62295,8.787001,4.296,-0.100925,-0.330825,0.079475,-3.9562502,-37.6875,22.6875
21.00758166666667,105.85138833333333,1717828571000,2.60805,9.12495,2.42295,-0.005225,-0.1403875,0.126225,-2.1000001,-37.143753,27.956251
21.007513333333335,105.85137666666667,1717828572000,3.9439502,9.867001,3.6040502,0.54614997,-0.2968625,-0.197175,-4.14375,-35.8125,30.54375
21.007443333333338,105.85137333333333,1717828573000,4.69605,9.4140005,2.2770002,-0.0444125,-0.0743875,0.061325,-7.8,-34.3875,30.656252
21.007375000000003,105.85136666666668,1717828574000,3.1590002,8.269951,3.2380502,-0.5251125,-0.264825,0.086899996,-9.4875,-31.743752,29.8875
21.007303333333333,105.85136166666668,1717828575000,3.3240001,9.204,2.7510002,-0.02915,0.0352,0.0092124995,-8.043751,-31.143751,28.556252
21.007231666666666,105.85135833333334,1717828576000,3.417,8.31495,1.7839501,-0.12485,-0.071225,0.0677875,-4.9875,-31.087502,29.5125
21.00716333333333,105.85135333333334,1717828577000,3.3790503,8.425051,3.17805,-0.0171875,-0.3042875,0.0528,-4.8562503,-31.612501,29.8875
21.007096666666666,105.85134833333335,1717828578000,3.4510503,8.04405,2.5429502,-0.2074875,-0.3883,0.2519,-5.7000003,-30.956251,30.656252
21.007034999999995,105.85134500000001,1717828579000,4.33005,9.634951,2.95005,-0.054175,-0.070125,-0.1313125,-3.7125,-30.4125,30.487501
21.006966666666667,105.85134333333332,1717828580000,4.16895,8.265,1.8960001,-0.201025,0.1373625,0.110275,0.056250002,-30.187502,31.2
21.00690666666667,105.85133499999999,1717828581000,3.525,8.158951,1.19895,-0.12045,-0.005225,-0.0664125,-0.4875,-31.2,33.24375
21.006851666666662,105.85133166666668,1717828582000,3.6810002,8.866051,1.45605,-0.0356125,-0.01265,0.0028875,-1.5,-31.3875,33.112503
21.0068,105.85132333333334,1717828583000,3.0580502,7.5750003,6.1710005,-0.050875,0.095837496,-0.2036375,-3.4875002,-32.04375,31.85625
21.006745000000002,105.85131833333335,1717828584000,3.0559502,8.80395,1.197,0.0198,0.0713625,-0.0334125,-5.8125,-31.743752,31.800001
21.006688333333333,105.85131500000001,1717828585000,4.1070004,9.364051,2.73,-0.439175,-0.2127125,0.1901625,-4.9875,-30.843752,32.287502
21.00662333333333,105.85131000000001,1717828586000,2.4450002,8.313001,1.8649501,-0.1868625,-0.235125,0.0262625,-1.44375,-31.143751,32.2125
