Latitude,Longitude,utcTimeMillis,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,MagnetometerX,MagnetometerY,MagnetometerZ
21.002190000000002,105.84484166666668,1717828079000,-2.06205,3.17805,8.976001,0.106975,0.02585,-0.0396,7.8,-45.7125,-3.9
21.002148333333334,105.84486,1717828081000,-2.2120502,4.16895,9.4140005,-0.21615,0.0034375,0.0732875,8.75625,-45.487503,-6.4875
21.002111666666664,105.84487333333333,1717828082000,-2.59095,2.4810002,9.45705,0.005775,0.1269125,-0.21725,10.5,-43.912502,-0.95625
21.002073333333335,105.84488333333333,1717828083000,0.94605005,5.1130505,10.111051,-0.8448,-0.28393748,-0.309925,11.94375,-41.5125,1.1437501
21.002038333333335,105.84489166666665,1717828084000,5.3479505,5.355,6.3750005,-0.7272375,-0.14135,-0.32587498,9.243751,-41.456253,2.5125
21.001996666666667,105.8449,1717828085000,3.86505,4.938,8.16195,0.0851125,-0.766975,-0.863225,21.112501,-36.54375,-3.35625
21.001980000000003,105.84489333333335,1717828086000,3.8479502,4.3780503,7.18905,0.5484875,-0.56595,-0.5951,37.2,-22.25625,-13.25625
21.001966666666664,105.84486666666665,1717828087000,0.28005,7.017,7.2040505,-0.3760625,-0.07535,-0.4695625,42.84375,-14.1,-17.643751
21.00196,105.84482666666666,1717828088000,-0.37800002,6.0880504,8.538,-0.3650625,-0.0881375,0.1062875,45.54375,-2.34375,-18.112501
21.00195666666667,105.84477,1717828089000,-0.028050002,6.6120005,8.51595,-0.286825,0.013062499,0.087037496,45.956253,-0.54375005,-20.2875
21.001955,105.84470166666667,1717828090000,0.24405001,6.09705,7.122,-0.233475,0.227975,0.2116125,47.34375,-2.2125,-19.743752
21.00194666666666,105.84463,1717828091000,-0.15795001,6.2119503,8.121,0.002475,-0.0561,-0.056649998,47.7,-2.1000001,-18.35625
21.001939999999998,105.84454666666667,1717828092000,-0.49005002,5.6610003,7.9750504,-0.333575,0.210925,0.017875,47.287502,-2.5125,-18.7875
21.001936666666666,105.844465,1717828093000,-0.96495,6.9670506,8.79405,-0.30415,-0.001925,-0.1056,48.24375,-3.1875002,-16.2
21.001939999999998,105.84438999999999,1717828094000,-0.034950003,7.182,6.3150005,0.1079375,-0.0572,-0.1087625,48.787502,-3.8437502,-14.75625
21.001938333333335,105.84431333333332,1717828095000,-1.9849501,7.1970005,8.739,-0.1563375,0.28435,0.0540375,47.5875,-4.6875,-16.25625
21.001931666666664,105.84423166666666,1717828096000,-0.54795,6.5950503,7.8889503,-0.2574,0.2387,-0.0055,48.187504,-4.2562504,-16.0125
21.001931666666664,105.84414999999998,1717828097000,0.19800001,6.36105,6.267,-0.1247125,0.3003,0.07535,48.35625,-5.5875,-16.5
21.001924999999996,105.84406333333332,1717828098000,-1.6350001,6.6070504,6.3769503,0.3298625,0.015125,0.2690875,48.54375,-5.9437504,-14.45625
21.001918333333332,105.84397499999999,1717828099000,-1.8409501,7.9890003,6.2460003,-0.064899996,-0.0636625,-0.35035,48.35625,-6.6000004,-14.343751
21.001918333333332,105.84387833333334,1717828100000,-0.74205005,6.0799503,8.17395,-0.721875,-0.081675,-0.014025,47.8125,-7.0875,-14.75625
21.001924999999996,105.84380000000002,1717828101000,0.022950001,6.4470005,7.2730503,0.0460625,-0.1434125,0.016775,48.487503,-5.15625,-14.45625
21.001938333333335,105.84372166666665,1717828102000,-1.1730001,6.1090503,7.4119506,-0.096525,0.09075,0.135025,49.0125,-1.8000001,-15.243751
21.00194666666666,105.84364166666667,1717828103000,-1.5130501,5.6800504,7.7400002,-0.16499999,-0.0114124995,-0.0917125,48.9,-1.6125001,-16.44375
21.00195666666667,105.843565,1717828104000,-1.21095,6.0469503,7.8360004,-0.0356125,0.02475,-0.012925,48.412502,-4.3875003,-15.1125
21.001963333333332,105.843485,1717828105000,-0.62505,6.0280504,8.37195,0.390775,0.35255,0.2690875,47.4,-6.3,-15.187501
21.001963333333332,105.84340666666667,1717828106000,-0.43500003,6.2119503,9.120001,-0.436975,-0.047575,-0.159775,48.54375,-7.2000003,-15.187501
21.001963333333332,105.84332833333335,1717828107000,-0.021000002,6.7390504,8.46105,-0.4662625,-0.424325,-0.159775,56.7,-13.500001,-0.7875
21.001965000000002,105.84325166666667,1717828108000,-0.68205005,7.11,7.8460503,0.095975,-0.047575,-0.0757625,55.687504,-13.856251,-3.1125002
21.00195833333333,105.84317333333333,1717828109000,-0.055050004,6.49695,7.3759503,0.8976,0.102437496,-0.1588125,55.2,-13.856251,-3.1125002
21.001955,105.84309499999999,1717828110000,-0.38295,6.6340504,7.05,0.5223625,0.017324999,-0.0735625,55.74375,-13.087501,-4.55625
21.001955,105.84301833333332,1717828111000,0.07095,6.7270503,6.9550505,-0.3216125,0.1056,0.47547498,54.24375,-14.812501,-5.2875004
21.001950000000004,105.84294166666665,1717828112000,0.52395004,6.8950505,5.95095,-0.2454375,0.116325,-0.128975,53.943752,-18.65625,-4.55625
21.00194666666666,105.84286833333333,1717828113000,0.49305,6.1860003,6.8110504,0.0589875,0.0631125,-0.0193875,54.35625,-18.056252,-3.3000002
21.001941666666667,105.84279666666667,1717828114000,-0.79200006,7.4119506,6.87795,0.07755,-0.4307875,-0.2237125,54.35625,-15.843751,-3.7125
21.001936666666666,105.842725,1717828115000,-0.57900006,7.49805,7.4050503,-0.1736625,-0.00825,-0.1065625,54.787502,-13.012501,-6.3
21.001936666666666,105.84265500000001,1717828116000,-0.34695002,6.55905,8.514,0.1645875,-0.0518375,-0.0726,54.412502,-11.043751,-6.0
21.00193,105.842585,1717828117000,0.016050002,7.3450503,5.6470504,-0.0323125,-0.14973749,0.089237496,53.8875,-10.6125,-7.3125005
21.00192666666667,105.84251333333334,1717828119000,0.07095,5.07495,7.3039503,0.0166375,-0.3466375,0.0540375,53.4,-10.5,-7.55625
21.001921666666664,105.84243999999998,1717828120000,-0.94305,5.47905,9.678,-0.62067497,1.33155,-0.18645,52.443752,-10.14375,-10.012501
21.001920000000002,105.84236666666666,1717828121000,-0.39705002,6.7650003,7.08195,0.2308625,-0.0625625,-0.0023375,55.3875,-11.15625,-3.9
21.001923333333334,105.84229333333333,1717828122000,-1.25205,6.7440004,7.11705,-0.15413749,-0.14973749,-0.0831875,55.987503,-11.887501,-1.5
21.00193,105.84222166666665,1717828123000,-0.43305,5.59905,7.6969504,-0.092125,-0.154,0.0658625,56.287502,-11.512501,-0.35625002
21.001951666666667,105.84207833333333,1717828124000,-0.771,6.16695,8.48295,0.094875,-0.0433125,-0.0438625,57.24375,-10.6125,0.35625002
21.00195833333333,105.84201,1717828125000,-0.97395,7.25895,7.5390005,0.4494875,0.0705375,0.037125,57.487503,-11.700001,-1.0125
21.001961666666663,105.84194333333335,1717828126000,-0.67305005,5.6850004,7.3570504,-0.283525,-0.3295875,-0.05335,57.9,-14.212501,-0.95625
21.001966666666664,105.84186999999999,1717828127000,1.8220501,7.6710005,6.47805,0.6974,-0.4541625,-0.028875,57.600002,-12.900001,-1.3125
21.001975,105.84179666666665,1717828128000,0.040050004,7.3500004,8.67195,-0.4434375,-0.3488375,-0.1832875,53.5875,-6.95625,-7.0125003
21.001984999999998,105.841735,1717828129000,-0.39195,5.2330503,7.28805,-0.1694,-0.179575,-0.1672,47.7,-1.7437501,-11.34375
21.001998333333336,105.84167166666666,1717828130000,-1.9900501,7.1389503,6.7770004,-0.1769625,0.2429625,-0.1821875,46.0875,-1.2,-15.6
21.00201666666667,105.84161333333334,1717828131000,-0.0019500001,7.3690505,7.5529504,-0.136675,0.12155,-0.2875125,41.943752,-4.9125004,-20.5125
21.002035,105.84156666666668,1717828132000,0.98100007,8.349,3.0220501,0.5735125,-0.4530625,0.37015,37.612503,-2.4,-22.3875
21.002066666666664,105.84152666666665,1717828133000,1.056,6.2839503,8.24295,-0.50765,0.2811875,-0.05335,30.656252,-2.8125,-24.0
21.002108333333332,105.84148666666667,1717828134000,2.11695,7.6849504,5.9149504,-0.1835625,-0.4115375,0.003025,19.5,-1.25625,-27.656252
21.002143333333333,105.84147,1717828135000,1.1920501,8.346001,5.0149503,0.07755,-0.0763125,-0.44825,12.95625,-0.65625,-30.243752
21.002171666666662,105.84145666666667,1717828136000,1.36905,7.8910503,6.2580004,-0.3553,-0.13805,-0.175725,9.900001,-0.90000004,-29.812502
21.002200000000002,105.84144833333333,1717828137000,2.538,8.260051,3.0340502,-0.0367125,0.0950125,0.2244,5.1000004,-2.4562502,-29.643751
21.002238333333334,105.84143666666665,1717828138000,2.64105,8.854051,4.13595,-0.11825,-0.0955625,-0.0405625,-0.35625002,-6.7125,-28.25625
21.00228666666667,105.84143,1717828139000,1.3740001,6.5449505,4.77495,-0.9818875,0.6941,-0.2024,-7.8,-6.95625,-25.143751
21.002343333333336,105.84143,1717828140000,3.0270002,7.9920006,3.7879503,-0.2662,0.081125,0.14025,-9.4875,-5.5875,-25.25625
21.00240833333333,105.84142666666666,1717828141000,4.02105,8.590051,3.9610503,0.482075,0.0875875,-0.127875,-12.243751,-4.8,-22.9125
21.002478333333336,105.84142833333333,1717828142000,2.11695,6.4680004,5.6899505,-0.0540375,-0.2231625,-0.1247125,-16.612501,-3.6000001,-19.743752
21.002548333333333,105.841435,1717828143000,3.0030003,7.31895,7.82595,-0.6436375,0.51315,-0.176825,-18.0,-0.1875,-19.2
21.002623333333336,105.841445,1717828144000,1.6999501,7.1010003,3.9150002,0.46145,0.65793747,0.2253625,-15.712501,2.04375,-21.0
21.002699999999997,105.84144833333333,1717828145000,0.049950004,6.3559504,7.4430003,-0.0529375,0.0631125,0.069025,-3.4875002,5.34375,-25.556252
21.002776666666666,105.84145333333332,1717828146000,-0.41400003,5.8720503,8.96205,0.199375,0.0045375,-0.08635,3.6000001,8.212501,-27.243752
21.00285166666667,105.84145500000001,1717828147000,-0.483,6.8230505,7.9009504,0.0339625,-0.115775,-0.0842875,3.54375,5.2125,-28.3875
21.002924999999998,105.84144999999998,1717828148000,0.342,6.93795,6.6220503,0.1623875,-0.1923625,-0.031075,3.1125002,2.4,-29.343752
21.002998333333334,105.84144666666667,1717828149000,0.39195,6.6600003,5.058,-0.2248125,0.02365,-0.02035,2.1000001,-0.71250004,-28.987501
21.003073333333337,105.84144833333333,1717828150000,-0.31605002,7.089,7.4599504,0.0264,0.243925,-0.032175,1.25625,-2.15625,-28.687502
21.003146666666666,105.84144666666667,1717828152000,-0.77805007,8.14305,6.12795,-0.7621625,0.9920625,1.05765,6.05625,-3.7875001,-28.612501
21.003223333333334,105.84144666666667,1717828153000,-0.30105,8.083051,4.1620502,0.7203625,0.214225,0.0455125,27.000002,-10.856251,-24.843752
21.003298333333337,105.84145166666667,1717828154000,0.44505003,8.370001,2.6440501,-0.11385,-0.1423125,0.344575,38.8125,-15.7875,-19.143751
21.003370000000004,105.84145833333332,1717828155000,-0.34005,10.486951,3.04605,-0.1368125,-0.082775,-0.3694625,22.5,-15.6,-37.6875
21.00350166666666,105.84146333333335,1717828156000,1.8270001,8.90205,2.8849502,-0.092125,-0.145475,-0.02145,18.54375,-16.6875,-40.0125
21.00350166666666,105.84146333333335,1717828157000,0.59595,9.462001,4.36095,-0.003025,0.0429,-0.1799875,14.94375,-13.200001,-42.112503
21.003611666666664,105.841465,1717828158000,1.64205,9.735001,2.46405,0.4222625,0.22055,0.181775,15.1125,-12.900001,-42.600002
21.00366166666667,105.84146166666666,1717828159000,0.07095,10.059,4.93095,-0.21175,-0.2817375,0.001925,15.056251,-13.6125,-42.7125
21.003703333333338,105.84146000000001,1717828160000,2.538,8.01795,4.5360003,0.0209,-0.048675,0.232925,9.65625,-8.2875,-44.34375
21.003743333333333,105.84146000000001,1717828161000,2.13105,8.78895,4.2169504,-0.0367125,-0.098725,0.0221375,4.6125,-4.6125,-46.443752
21.003778333333337,105.84145833333332,1717828162000,0.53400004,9.187051,3.075,-0.0389125,-0.46585,-0.47795,6.3,-5.1000004,-44.15625
21.003816666666662,105.84146333333335,1717828163000,2.2030501,9.92895,1.9110001,0.3309625,-0.2498375,-0.454575,6.0,-7.6125,-42.487503
21.003856666666668,105.84146833333334,1717828164000,0.51900005,9.76395,2.6239502,-0.0345125,0.081125,0.2041875,1.8000001,-9.7875,-42.24375
21.003899999999998,105.84147333333334,1717828165000,1.1080501,9.1369505,3.0340502,0.0122375,0.0705375,-0.0427625,-0.6,-9.1125,-42.9
21.00395,105.84147666666668,1717828166000,0.49995002,9.88605,3.7090502,-0.12155,-0.081675,-0.0672375,-0.54375005,-8.212501,-43.0125
21.004003333333337,105.84147833333333,1717828167000,0.76605004,9.61305,2.775,-0.11385,-0.196625,-0.061875,0.54375005,-8.700001,-42.9
21.004061666666665,105.84147666666668,1717828168000,0.12900001,9.10305,1.5109501,0.054725,-0.197725,0.21367499,0.84375006,-8.64375,-43.55625
21.004119999999997,105.84147666666668,1717828169000,-2.22405,6.3130503,6.0400505,0.247225,-0.521125,0.2446125,-0.112500004,-2.6437502,-44.2125
21.004178333333336,105.84147833333333,1717828170000,-1.33395,5.72805,8.71695,0.1384625,-0.20405,0.036025,-3.6000001,10.9125,-43.987503
21.004236666666664,105.84147833333333,1717828171000,-2.14995,6.7650003,5.71605,0.0177375,-0.07425,-0.0853875,-3.7125,11.34375,-43.612503
21.004295000000003,105.84147666666668,1717828172000,-1.95105,6.7969503,6.97095,0.0275,-0.015675,-0.1406625,-4.0125003,6.9,-45.112503
21.004356666666663,105.84147499999999,1717828173000,-1.7170501,3.8080502,7.695,-0.1694,0.425975,0.1232,-6.7125,8.043751,-44.756252
21.004421666666666,105.84147999999999,1717828174000,-2.33505,6.234,7.1010003,0.1590875,0.0705375,0.0455125,-7.74375,13.087501,-43.74375
21.00448666666667,105.84148333333333,1717828175000,-2.2459502,6.08295,6.8089504,0.0917125,0.0119624995,-0.0831875,-4.0125003,12.843751,-43.800003
21.00454666666667,105.841485,1717828176000,-1.6879501,7.49805,5.4889503,-0.1095875,-0.2646875,0.003025,0.0,8.1,-44.756252
21.004614999999998,105.84149166666666,1717828177000,-1.7839501,8.70495,6.5020504,0.0895125,-0.099825,0.0210375,-2.6437502,1.1437501,-45.787502
21.004683333333332,105.8415,1717828178000,-0.795,8.44905,4.70295,0.3287625,-0.121,-0.0576125,-5.5875,-1.0125,-46.6875
21.00475333333333,105.84150833333334,1717828179000,-2.6220002,7.39095,4.44,-0.01925,-0.1827375,0.1381875,-4.0125003,-1.3875,-47.643753
21.00482833333333,105.84149666666666,1717828180000,-2.60805,8.842051,4.809,-0.193325,0.034375,-0.1034,-2.6437502,-2.04375,-46.612503
21.004896666666664,105.841495,1717828181000,-1.3620001,7.6800003,5.8240504,-0.0812625,0.113025,0.0286,-2.2875001,-1.6875001,-45.600002
21.004968333333334,105.841495,1717828182000,-1.8199501,10.413,3.7480502,0.632225,-0.1263625,-0.1150875,-1.9125,-2.8125,-46.800003
21.00504,105.8415,1717828183000,-2.361,8.178,5.21595,-0.1791625,-0.048675,-1.375E-4,-1.85625,-1.85625,-46.912502
21.005106666666666,105.8415,1717828184000,-2.1330001,7.1920505,5.0940003,-0.380325,-0.2849,0.01155,-1.85625,-1.25625,-47.100002
21.005176666666664,105.8415,1717828185000,-1.72395,7.7400002,5.50605,-0.0562375,0.23333749,-0.104499996,-1.8000001,-0.4875,-47.100002
21.005245,105.8415,1717828186000,-1.8720001,8.290951,5.8630505,0.4049375,0.4015,-0.28435,-1.85625,-0.65625,-46.55625
21.00530666666667,105.8415,1717828187000,-1.6350001,7.9819503,5.8360505,0.047025,0.2184875,0.01155,-2.9437501,-0.95625,-46.74375
21.005371666666665,105.84150666666667,1717828189000,-1.91805,7.9030504,8.169001,-0.197725,0.2492875,0.100925,-3.4125001,0.0,-45.7125
21.005435000000002,105.84150999999999,1717828190000,-0.94095004,8.478001,3.4669502,0.5212625,0.116325,-0.08745,-4.0875,-0.4875,-45.9
21.005496666666666,105.84151166666668,1717828191000,-1.49205,9.11295,4.43505,0.3471875,0.163075,-0.0396,-2.8125,-2.1000001,-46.256252
