Time,Latitude,Longitude
1717218199000,21.003891119470616,105.84532183253452
1717218200000,21.003936983892917,105.84538016355215
1717218201000,21.00398591227099,105.84542799753532
1717218202000,21.00400804892428,105.84548558847065
1717218203000,21.00402699640476,105.84548158738046
1717218204000,21.004052298727643,105.84551532120301
1717218205000,21.004109856092892,105.84558478843263
1717218206000,21.00418672663363,105.84560723093173
1717218207000,21.004257387834507,105.84564498361382
1717218208000,21.00430965972854,105.845674357895
1717218209000,21.004484305361885,105.84547373655076
1717218210000,21.004404003373217,105.84561464375736
1717218211000,21.004398213803295,105.84574210710826
1717218212000,21.004465854367698,105.84575844862607
1717218213000,21.00453823264108,105.84576701710111
1717218214000,21.004649755017965,105.84574841349742
1717218215000,21.004672989695557,105.84578191995975
1717218216000,21.004735242324585,105.84576007607582
1717218217000,21.00478609589695,105.84577691887877
1717218218000,21.004833594271602,105.84581062286239
1717218219000,21.00484784747536,105.84585174410304
1717218220000,21.004875362146443,105.84584036334698
1717218221000,21.00490031426847,105.84585568580005
1717218222000,21.004905388137978,105.84587345067172
1717218223000,21.004900584144934,105.84591044443731
1717218224000,21.004870307383808,105.84598858578002
1717218225000,21.004888271226342,105.84603551689534
1717218226000,21.004905954016117,105.84606859493881
1717218227000,21.004907119436638,105.84612031547466
1717218228000,21.00489851267181,105.84616777434375
1717218229000,21.004897973529562,105.84621651835631
1717218230000,21.004906179754904,105.84627041437423
1717218231000,21.00490400476202,105.84631943051333
1717218232000,21.004882267588222,105.84636153957882
1717218233000,21.004876626343613,105.84641119499862
1717218234000,21.004863255217387,105.84644984575182
1717218235000,21.0048528584059,105.84650561809443
1717218236000,21.004851333780515,105.84655644032117
1717218237000,21.00484782530758,105.84660051671916
1717218238000,21.004837961091734,105.8466525125902
1717218239000,21.004834706954217,105.84669913708147
1717218240000,21.004832529292585,105.8467442235585
1717218241000,21.004823659848693,105.8467798157157
1717218242000,21.00481080516241,105.84681707724627
1717218243000,21.004802945494074,105.84685164460842
1717218244000,21.005224638161692,105.8470576255264
1717218245000,21.0051572479324,105.8470737106748
1717218246000,21.005161254326506,105.8470993271203
1717218247000,21.004859106310196,105.84698727460352
1717218248000,21.004810459368716,105.84699872622639
1717218249000,21.004825833584654,105.84703360681641
1717218250000,21.00490799170596,105.84706703834888
1717218251000,21.004957337402022,105.84710983661307
1717218252000,21.00495559298198,105.84710509917787
1717218253000,21.004999264550356,105.8471569922503
1717218254000,21.00502490471507,105.8471542466851
1717218255000,21.005101183585012,105.84717681713752
1717218256000,21.005123852502937,105.8471886343216
1717218257000,21.00512018626365,105.84718681943545
1717218258000,21.005165606538643,105.84718747514638
1717218259000,21.005202668943678,105.8471486425005
1717218260000,21.00517443476072,105.84721881425853
1717218261000,21.00517329785972,105.8472270429901
1717218262000,21.00517229508937,105.84720711853134
1717218263000,21.005175544784954,105.84721501360303
1717218264000,21.005180622439223,105.84721548301617
