,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
0,1.71722E+12,13105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36479E+14,17,40.41838837,-877.7972123,0.15,25,-5907.237816,0.001539736,1575420030,0,0,0,0,0,1,35.23455811,35.41838837,0,2000000001,0,2000000001,C,3.07671E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.096471786,G,G05,2024-06-01 05:01:01+00:00,0,6135406.057,23897646.76,-9894769.694,-255.376338,1225.543564,2861.90004,-52385.27445,-0.000408989
1,1.71722E+12,14105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.3648E+14,22,37.60188293,-877.4891069,0.15,25,-6785.015214,0.00212947,1575420030,0,0,0,0,0,1,34.68907547,32.60188293,0,2000000001,0,2000000001,C,3.07672E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,6.595434076,G,G05,2024-06-01 05:01:02+00:00,1,6135150.66,23898872.19,-9891907.594,-255.2951813,1225.200779,2862.110014,-52385.27445,-0.000408989
2,1.71722E+12,15105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36481E+14,14,43.28699112,-877.3266699,0.15,25,-7662.639508,0.001106665,1575420030,0,0,0,0,0,1,34.68907547,38.28699112,0,2000000001,0,2000000001,C,3.07673E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.197094412,G,G05,2024-06-01 05:01:03+00:00,2,6134895.344,23900097.27,-9889045.284,-255.2140708,1224.857962,2862.319926,-52385.27445,-0.000408989
3,1.71722E+12,16105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36482E+14,16,41.00497055,-877.7088706,0.15,25,-8540.295709,0.001439187,1575420030,0,0,0,0,0,1,34.68907547,36.00497055,0,2000000001,0,2000000001,C,3.07674E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.796679328,G,G05,2024-06-01 05:01:04+00:00,3,6134640.11,23901322.01,-9886182.764,-255.1330066,1224.515113,2862.529779,-52385.27445,-0.000408989
4,1.71722E+12,17105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36483E+14,21,38.11065674,-877.114677,0.15,25,-9417.784706,0.00200832,1575420030,0,0,0,0,0,1,34.10702896,33.11065674,0,2000000001,0,2000000001,C,3.07675E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,6.295641618,G,G05,2024-06-01 05:01:05+00:00,4,6134384.956,23902546.41,-9883320.034,-255.0519887,1224.17223,2862.739571,-52385.27445,-0.000408989
5,1.71722E+12,18105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36484E+14,22,37.26612091,-877.8058693,0.15,16,-10295.33544,3.40E+38,1575420030,0,0,0,0,0,1,35.60422516,32.26612091,0,2000000001,0,2000000001,C,3.07676E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,6.595434076,G,G05,2024-06-01 05:01:06+00:00,5,6134129.883,23903770.46,-9880457.095,-254.9710171,1223.829315,2862.949303,-52385.27445,-0.000408989
6,1.71722E+12,19105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36485E+14,24,36.23947906,-876.9696903,0.15,16,-11172.34785,3.40E+38,1575420030,0,0,0,0,0,1,34.44438553,31.23947906,0,2000000001,0,2000000001,C,3.07677E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,7.195018992,G,G05,2024-06-01 05:01:07+00:00,6,6133874.892,23904994.17,-9877593.946,-254.8900917,1223.486368,2863.158975,-52385.27445,-0.000408989
7,1.71722E+12,19105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36485E+14,16,41.53225708,-277.2006794,0.15,17,-2684.365457,0.096501255,1575420030,0,0,0,0,0,1,34.44438553,36.53225708,0,2000000001,0,2000000001,C,3.07677E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.796679328,G,G11,2024-06-01 05:01:07+00:00,6,5598439.994,19281522.7,17438129.4,-1857.484308,-1200.716296,1921.094555,-202532.9508,-0.002590267
8,1.71722E+12,19105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36485E+14,12,45.27012634,-574.6259907,0.15,25,-6743.412028,0.000880763,1575420030,0,0,0,0,0,1,34.44438553,40.27012634,0,2000000001,0,2000000001,C,3.07677E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,3.597509496,G,G20,2024-06-01 05:01:07+00:00,6,1927775.866,26550681.47,1155287.164,-302.5488766,-108.3205451,3146.326066,112280.4246,-0.000408989
9,1.71722E+12,20105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36486E+14,20,38.76659393,-877.4371652,0.15,17,-12049.80943,0.097009078,1575420030,0,0,0,0,0,1,33.20142746,33.76659393,0,2000000001,0,2000000001,C,3.07678E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.99584916,G,G05,2024-06-01 05:01:08+00:00,7,6133619.981,23906217.54,-9874730.587,-254.8092127,1223.143388,2863.368587,-52385.27445,-0.000408989
10,1.71722E+12,20105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36486E+14,14,43.16174316,-276.8441599,0.15,17,-2961.229354,0.096269575,1575420030,0,0,0,0,0,1,33.20142746,38.16174316,0,2000000001,0,2000000001,C,3.07678E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.197094412,G,G11,2024-06-01 05:01:08+00:00,7,5596582.286,19280321.94,17440050.37,-1857.748278,-1200.75143,1920.724927,-202532.9508,-0.002590267
11,1.71722E+12,20105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36486E+14,11,45.33760452,-574.7996749,0.15,25,-7318.194049,0.000873948,1575420030,0,0,0,0,0,1,33.20142746,40.33760452,0,2000000001,0,2000000001,C,3.07678E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,3.297717038,G,G20,2024-06-01 05:01:08+00:00,7,1927473.221,26550572.96,1158433.585,-302.5950642,-108.6946763,3146.301686,112280.4246,-0.000408989
12,1.71722E+12,21105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36487E+14,25,35.73833084,-877.3827015,0.56914414,17,-12927.33603,0.097634966,1575420030,0,0,0,0,0,1,34.44438553,30.73833084,0,2000000001,0,2000000001,C,3.07679E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,7.49481145,G,G05,2024-06-01 05:01:09+00:00,8,6133365.151,23907440.57,-9871867.019,-254.72838,1222.800376,2863.578139,-52385.27445,-0.000408989
13,1.71722E+12,21105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36487E+14,19,39.00580215,-276.8687163,0.15,17,-3237.982687,0.096958492,1575420030,0,0,0,0,0,1,34.44438553,34.00580215,0,2000000001,0,2000000001,C,3.07679E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.696056702,G,G11,2024-06-01 05:01:09+00:00,8,5594724.313,19279121.15,17441970.96,-1858.012225,-1200.786507,1920.355259,-202532.9508,-0.002590267
14,1.71722E+12,21105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36487E+14,12,44.40774536,-574.7644337,0.15,25,-7892.941589,0.000972699,1575420030,0,0,0,0,0,1,34.44438553,39.40774536,0,2000000001,0,2000000001,C,3.07679E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,3.597509496,G,G20,2024-06-01 05:01:09+00:00,8,1927170.529,26550464.08,1161579.983,-302.6413016,-109.0687987,3146.27724,112280.4246,-0.000408989
15,1.71722E+12,22105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36488E+14,27,35.05091858,-877.2872024,0.600056728,17,-13804.71581,0.09783988,1575420030,0,0,0,0,0,1,35.00495911,30.05092049,0,2000000001,0,2000000001,C,3.0768E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,8.094396366,G,G05,2024-06-01 05:01:10+00:00,9,6133110.402,23908663.25,-9869003.241,-254.6475936,1222.457331,2863.78763,-52385.27445,-0.000408989
16,1.71722E+12,22105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36488E+14,22,37.2911911,-276.8443473,0.15,17,-3514.800265,0.097227635,1575420030,0,0,0,0,0,1,35.00495911,32.2911911,0,2000000001,0,2000000001,C,3.0768E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,6.595434076,G,G11,2024-06-01 05:01:10+00:00,9,5592866.077,19277920.32,17443891.19,-1858.276146,-1200.821526,1919.98555,-202532.9508,-0.002590267
17,1.71722E+12,22105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36488E+14,17,40.33345032,-574.5882274,0.15,25,-8467.495315,0.001465943,1575420030,0,0,0,0,0,1,35.00495911,35.33345032,0,2000000001,0,2000000001,C,3.0768E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.096471786,G,G20,2024-06-01 05:01:10+00:00,9,1926867.792,26550354.83,1164726.356,-302.6875888,-109.4429122,3146.252728,112280.4246,-0.000408989
18,1.71722E+12,23105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36489E+14,18,39.93125534,-877.2449402,0.15,17,-14681.99392,0.096775394,1575420030,0,0,0,0,0,1,34.44438553,34.93125534,0,2000000001,0,2000000001,C,3.07681E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.396264244,G,G05,2024-06-01 05:01:11+00:00,10,6132855.733,23909885.59,-9866139.254,-254.5668535,1222.114253,2863.997061,-52385.27445,-0.000408989
19,1.71722E+12,23105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36489E+14,20,38.9465332,-276.7783126,0.15,17,-3791.572861,0.096970896,1575420030,0,0,0,0,0,1,34.44438553,33.9465332,0,2000000001,0,2000000001,C,3.07681E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.99584916,G,G11,2024-06-01 05:01:11+00:00,10,5591007.577,19276719.46,17445811.04,-1858.540044,-1200.856488,1919.615801,-202532.9508,-0.002590267
20,1.71722E+12,23105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36489E+14,19,39.04751587,-574.3689409,0.15,25,-9041.918841,0.001802976,1575420030,0,0,0,0,0,1,34.44438553,34.04751587,0,2000000001,0,2000000001,C,3.07681E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.696056702,G,G20,2024-06-01 05:01:11+00:00,10,1926565.008,26550245.2,1167872.704,-302.7339257,-109.8170168,3146.22815,112280.4246,-0.000408989
21,1.71722E+12,24105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.3649E+14,14,43.20511246,-877.8145262,0.15,17,-15559.58133,0.096263983,1575420030,0,0,0,0,0,1,34.68907547,38.20511246,0,2000000001,0,2000000001,C,3.07682E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.197094412,G,G05,2024-06-01 05:01:12+00:00,11,6132601.146,23911107.59,-9863275.057,-254.4861597,1221.771143,2864.206432,-52385.27445,-0.000408989
22,1.71722E+12,24105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.3649E+14,24,36.47341156,-276.6255891,0.15,16,-4068.180601,3.40E+38,1575420030,0,0,0,0,0,1,34.68907547,31.47340965,0,2000000001,0,2000000001,C,3.07682E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,7.195018992,G,G11,2024-06-01 05:01:12+00:00,11,5589148.813,19275518.56,17447730.53,-1858.803917,-1200.891392,1919.24601,-202532.9508,-0.002590267
23,1.71722E+12,24105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.3649E+14,13,43.82279587,-574.7907453,0.15,25,-9616.482903,0.001040461,1575420030,0,0,0,0,0,1,34.68907547,38.82279587,0,2000000001,0,2000000001,C,3.07682E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,3.897301954,G,G20,2024-06-01 05:01:12+00:00,11,1926262.178,26550135.2,1171019.028,-302.7803124,-110.1911125,3146.203505,112280.4246,-0.000408989
24,1.71722E+12,25105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36491E+14,19,39.45866394,-878.3597773,0.15,16,-16437.78064,3.40E+38,1575420030,0,0,0,0,0,1,34.84845352,34.45866394,0,2000000001,0,2000000001,C,3.07683E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.696056702,G,G05,2024-06-01 05:01:13+00:00,12,6132346.639,23912329.24,-9860410.651,-254.4055122,1221.428,2864.415742,-52385.27445,-0.000408989
25,1.71722E+12,25105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36491E+14,19,39.57549286,-276.3082814,0.15,17,-4344.780591,0.096843482,1575420030,0,0,0,0,0,1,34.84845352,34.57549286,0,2000000001,0,2000000001,C,3.07683E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.696056702,G,G11,2024-06-01 05:01:13+00:00,12,5587289.786,19274317.63,17449649.64,-1859.067765,-1200.926239,1918.876179,-202532.9508,-0.002590267
26,1.71722E+12,25105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36491E+14,17,40.73789215,-574.8655223,0.15,25,-10191.26768,0.001484127,1575420030,0,0,0,0,0,1,34.84845352,35.73789215,0,2000000001,0,2000000001,C,3.07683E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.096471786,G,G20,2024-06-01 05:01:13+00:00,12,1925959.301,26550024.82,1174165.327,-302.8267489,-110.5651993,3146.178794,112280.4246,-0.000408989
27,1.71722E+12,26105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36492E+14,21,38.06705093,-879.1245195,0.15,17,-17316.45449,0.097165264,1575420030,0,0,0,0,0,1,29.69152451,33.06705093,0,2000000001,0,2000000001,C,3.07684E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,6.295641618,G,G05,2024-06-01 05:01:14+00:00,13,6132092.212,23913550.55,-9857546.036,-254.3249111,1221.084825,2864.624992,-52385.27445,-0.000408989
28,1.71722E+12,26105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36492E+14,19,39.49531937,-276.5575094,0.15,17,-4621.216046,0.096859215,1575420030,0,0,0,0,0,1,29.69152451,34.49531937,0,2000000001,0,2000000001,C,3.07684E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,5.696056702,G,G11,2024-06-01 05:01:14+00:00,13,5585430.494,19273116.66,17451568.39,-1859.33159,-1200.961028,1918.506307,-202532.9508,-0.002590267
29,1.71722E+12,26105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36492E+14,14,42.60682678,-574.9249621,0.15,16,-10765.47024,3.40E+38,1575420030,0,0,0,0,0,1,29.69152451,37.60682678,0,2000000001,0,2000000001,C,3.07684E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.197094412,G,G20,2024-06-01 05:01:14+00:00,13,1925656.378,26549914.07,1177311.601,-302.8732351,-110.9392772,3146.154016,112280.4246,-0.000408989
30,1.71722E+12,27105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36493E+14,16,41.10720825,-879.572772,0.15,17,-18195.70962,0.096569183,1575420030,0,0,0,0,0,1,29.36371613,36.10720825,0,2000000001,0,2000000001,C,3.07685E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.796679328,G,G05,2024-06-01 05:01:15+00:00,14,6131837.866,23914771.52,-9854681.211,-254.2443564,1220.741618,2864.834182,-52385.27445,-0.000408989
31,1.71722E+12,27105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36493E+14,16,41.58976746,-275.4408318,0.15,17,-4896.871497,0.096492317,1575420030,0,0,0,0,0,1,29.36371613,36.58976746,0,2000000001,0,2000000001,C,3.07685E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.796679328,G,G11,2024-06-01 05:01:15+00:00,14,5583570.939,19271915.66,17453486.77,-1859.595389,-1200.99576,1918.136395,-202532.9508,-0.002590267
32,1.71722E+12,27105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36493E+14,15,42.45667648,-575.2579477,0.15,17,-11340.69573,0.096364513,1575420030,0,0,0,0,0,1,29.36371613,37.45667648,0,2000000001,0,2000000001,C,3.07685E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.49688687,G,G20,2024-06-01 05:01:15+00:00,14,1925353.409,26549802.94,1180457.85,-302.919771,-111.3133461,3146.129173,112280.4246,-0.000408989
33,1.71722E+12,28105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36494E+14,15,41.90200806,-879.2830711,0.15,17,-19075.27438,0.096444808,1575420030,0,0,0,0,0,1,35.23455811,36.90200806,0,2000000001,0,2000000001,C,3.07686E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.49688687,G,G05,2024-06-01 05:01:16+00:00,15,6131583.601,23915992.14,-9851816.177,-254.1638479,1220.398378,2865.043312,-52385.27445,-0.000408989
34,1.71722E+12,28105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36494E+14,13,43.55886841,-275.0673732,0.15,17,-5172.091415,0.096219398,1575420030,0,0,0,0,0,1,35.23455811,38.55886841,0,2000000001,0,2000000001,C,3.07686E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,3.897301954,G,G11,2024-06-01 05:01:16+00:00,15,5581711.119,19270714.62,17455404.77,-1859.859165,-1201.030434,1917.766441,-202532.9508,-0.002590267
35,1.71722E+12,28105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36494E+14,15,42.54142761,-575.1703557,0.15,17,-11916.03661,0.096352689,1575420030,0,0,0,0,0,1,35.23455811,37.54142761,0,2000000001,0,2000000001,C,3.07686E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.49688687,G,G20,2024-06-01 05:01:16+00:00,15,1925050.393,26549691.44,1183604.075,-302.9663567,-111.687406,3146.104263,112280.4246,-0.000408989
36,1.71722E+12,29105000000,0,0,-9.22337E+18,0,0,0,0,18,5,0,16431,5.36495E+14,16,41.70584106,-879.7725633,0.15,17,-19954.82531,0.096474456,1575420030,0,0,0,0,0,1,34.84845352,36.70584106,0,2000000001,0,2000000001,C,3.07687E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.796679328,G,G05,2024-06-01 05:01:17+00:00,16,6131329.416,23917212.42,-9848950.934,-254.0833859,1220.055105,2865.252382,-52385.27445,-0.000408989
37,1.71722E+12,29105000000,0,0,-9.22337E+18,0,0,0,0,18,11,0,16431,5.36495E+14,15,41.95604706,-274.6575999,0.15,17,-5446.984778,0.096436758,1575420030,0,0,0,0,0,1,34.84845352,36.95604706,0,2000000001,0,2000000001,C,3.07687E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.49688687,G,G11,2024-06-01 05:01:17+00:00,16,5579851.036,19269513.55,17457322.41,-1860.122915,-1201.065051,1917.396447,-202532.9508,-0.002590267
38,1.71722E+12,29105000000,0,0,-9.22337E+18,0,0,0,0,18,20,0,16431,5.36495E+14,15,41.79088211,-575.24486,0.15,17,-12491.23026,0.096461521,1575420030,0,0,0,0,0,1,34.84845352,36.79088211,0,2000000001,0,2000000001,C,3.07687E+14,GPS,-9.22E+18,-9.22E+18,-3.10893E+13,4.49688687,G,G20,2024-06-01 05:01:17+00:00,16,1924747.33,26549579.57,1186750.275,-303.0129922,-112.061457,3146.079287,112280.4246,-0.000408989
39,1.71722E+12,30105000000,0,0,-1.40125E+18,0,12000306,0,0,18,5,0,16431,5.36496E+14,20,38.61723328,-879.5906312,0.15,16,-20834.41539,3.40E+38,1575420030,0,0,0,0,0,1,35.38431549,33.61723328,0.174787587,1,0.174787587,1,C,3.07688E+14,GPS,1.40E+18,1.40E+18,22971335.68,5.99584916,G,G05,2024-06-01 05:01:18+00:00,17,6131075.312,23918432.36,-9846085.482,-254.0029702,1219.7118,2865.461391,-52385.27445,-0.000408989
40,1.71722E+12,30105000000,0,0,-1.40125E+18,0,12000306,0,0,18,11,0,16431,5.36496E+14,18,40.01493835,-274.6542257,0.15,17,-5721.529792,0.096759778,1575420030,0,0,0,0,0,1,35.38431549,35.01493835,0,1,0,1,C,3.07688E+14,GPS,1.40E+18,1.40E+18,21513528.89,5.396264244,G,G11,2024-06-01 05:01:18+00:00,17,5577990.69,19268312.45,17459239.67,-1860.386642,-1201.09961,1917.026413,-202532.9508,-0.002590267
41,1.71722E+12,30105000000,0,0,-1.40125E+18,0,12000306,0,0,18,20,0,16431,5.36496E+14,20,38.49947739,-574.7834517,0.15,17,-13066.35044,0.097067237,1575420030,0,0,0,0,0,1,35.38431549,33.49947739,0,1,0,1,C,3.07688E+14,GPS,1.40E+18,1.40E+18,20762944.51,5.99584916,G,G20,2024-06-01 05:01:18+00:00,17,1924444.22,26549467.32,1189896.449,-303.0596774,-112.4354989,3146.054244,112280.4246,-0.000408989
42,1.71722E+12,31105000000,0,0,-1.40125E+18,0,1013000,0,0,18,5,0,16431,5.36497E+14,24,36.39938354,-879.8923973,0.15,16,-21713.9734,3.40E+38,1575420030,0,0,0,0,0,1,34.10702896,31.39938545,-0.058207659,1,-0.058207659,1,C,3.07689E+14,GPS,1.40E+18,1.40E+18,23242635.86,7.195018992,G,G05,2024-06-01 05:01:19+00:00,18,6130821.288,23919651.96,-9843219.821,-253.9226008,1219.368463,2865.67034,-52385.27445,-0.000408989
43,1.71722E+12,31105000000,0,0,-1.40125E+18,0,1013000,0,0,18,6,0,16431,5.36497E+14,48,27.95936775,-0.63526304,0.919801028,16,-87.23109625,3.40E+38,1575420030,0,0,0,0,0,1,34.10702896,22.95936775,0.844011074,1,0.844011074,1,C,3.07689E+14,GPS,1.40E+18,1.40E+18,21841852,14.39003798,G,G06,2024-06-01 05:01:19+00:00,18,-7737557.029,12408049.52,22229714.35,-2299.775382,-1597.163193,101.8651856,72877.55375,-0.006134842
44,1.71722E+12,31105000000,0,0,-1.40125E+18,0,1013000,0,0,18,11,0,16431,5.36497E+14,18,39.99639511,-274.8250299,0.15,25,-5996.195763,0.001616389,1575420030,0,0,0,0,0,1,34.10702896,34.99639511,-0.203726813,1,-0.203726813,1,C,3.07689E+14,GPS,1.40E+18,1.40E+18,21785519.8,5.396264244,G,G11,2024-06-01 05:01:19+00:00,18,5576130.079,19267111.31,17461156.57,-1860.650344,-1201.134112,1916.656337,-202532.9508,-0.002590267
45,1.71722E+12,31105000000,0,0,-1.40125E+18,0,1013000,0,0,18,20,0,16431,5.36497E+14,20,38.40937424,-575.0740387,0.15,25,-13641.46545,0.001829451,1575420030,0,0,0,0,0,1,34.10702896,33.40937424,0,1,0,1,C,3.07689E+14,GPS,1.40E+18,1.40E+18,21034551.68,5.99584916,G,G20,2024-06-01 05:01:19+00:00,18,1924141.064,26549354.7,1193042.599,-303.1064123,-112.8095319,3146.029135,112280.4246,-0.000408989
46,1.71722E+12,32105000000,0,0,-1.40125E+18,0,39.36730465,0,0,18,5,0,16431,5.36498E+14,27,34.88261032,-880.1998892,0.607630689,17,-22593.94649,0.097892574,1575420030,0,0,0,0,0,1,34.44438553,29.88261032,-0.058207659,1,-0.058207659,1,C,3.0769E+14,GPS,1.40E+18,1.40E+18,23242021.88,8.094396366,G,G05,2024-06-01 05:01:20+00:00,19,6130567.345,23920871.21,-9840353.952,-253.8422779,1219.025093,2865.879228,-52385.27445,-0.000408989
47,1.71722E+12,32105000000,0,0,-1.40125E+18,0,39.36730465,0,0,18,6,0,16431,5.36498E+14,59,25.39427185,-1.176524935,1.035150572,16,-87.10967481,3.40E+38,1575420030,0,0,0,0,0,1,34.44438553,20.39427185,0.844011074,1,0.844011074,1,C,3.0769E+14,GPS,1.40E+18,1.40E+18,21842082.24,17.68775502,G,G06,2024-06-01 05:01:20+00:00,19,-7739856.936,12406452.37,22229815.98,-2299.885758,-1597.024258,101.3948555,72877.55375,-0.006134842
48,1.71722E+12,32105000000,0,0,-1.40125E+18,0,39.36730465,0,0,18,11,0,16431,5.36498E+14,18,40.12372589,-274.5484849,0.15,25,-6270.8196,0.001592867,1575420030,0,0,0,0,0,1,34.44438553,35.12372589,-0.203726813,1,-0.203726813,1,C,3.0769E+14,GPS,1.40E+18,1.40E+18,21785443.05,5.396264244,G,G11,2024-06-01 05:01:20+00:00,19,5574269.205,19265910.13,17463073.1,-1860.914021,-1201.168557,1916.286221,-202532.9508,-0.002590267
49,1.71722E+12,32105000000,0,0,-1.40125E+18,0,39.36730465,0,0,18,12,0,16431,5.36498E+14,19,39.03650665,-710.6564365,0.15,17,-17367.38766,0.096952099,1575420030,0,0,0,0,0,1,34.44438553,34.03650665,-0.523868968,1,-0.523868968,1,C,3.0769E+14,GPS,1.40E+18,1.40E+18,22929508.63,5.696056702,G,G12,2024-06-01 05:01:20+00:00,19,11176421.99,14654574.21,18861857.46,-483.6644398,2408.240885,-1556.334068,-152978.66,-0.000988391
50,1.71722E+12,32105000000,0,0,-1.40125E+18,0,39.36730465,0,0,18,20,0,16431,5.36498E+14,20,38.55059433,-575.3803718,0.15,25,-14216.74137,0.001909132,1575420030,0,0,0,0,0,1,34.44438553,33.55059433,0,1,0,1,C,3.0769E+14,GPS,1.40E+18,1.40E+18,21034244.7,5.99584916,G,G20,2024-06-01 05:01:20+00:00,19,1923837.861,26549241.7,1196188.723,-303.153197,-113.1835559,3146.00396,112280.4246,-0.000408989
51,1.71722E+12,33105000000,0,0,-1.40125E+18,0,25.47333112,0,0,18,5,0,16431,5.36499E+14,30,33.799263,-880.2856406,0.656348165,17,-23474.15037,0.098257309,1575420030,0,0,0,0,0,1,34.44438553,28.799263,-0.058207659,1,-0.058207659,1,C,3.07691E+14,GPS,1.40E+18,1.40E+18,23241331.16,8.99377374,G,G05,2024-06-01 05:01:21+00:00,20,6130313.481,23922090.11,-9837487.873,-253.7620013,1218.681691,2866.088056,-52385.27445,-0.000408989
52,1.71722E+12,33105000000,0,0,-1.40125E+18,0,25.47333112,0,0,18,6,0,16431,5.36499E+14,40,30.18688393,-0.492125543,0.819632155,16,-88.69530776,3.40E+38,1575420030,0,0,0,0,0,1,34.44438553,25.18688393,0.844011074,1,0.844011074,1,C,3.07691E+14,GPS,1.40E+18,1.40E+18,21842312.48,11.99169832,G,G06,2024-06-01 05:01:21+00:00,20,-7742156.954,12404855.37,22229917.15,-2299.996077,-1596.885281,100.9245237,72877.55375,-0.006134842
