utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,04,0.0,16399,159265358351738.0,92.0,19.0,173.55734252929688,2.69350004196167,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,15.4,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.4020856653583516e+18,20408834.45790515,27.580906136,G,G04,2024-06-10 20:14:08+00:00,5,-739479.0432562283,26139909.722866584,4237052.856535205,-347.3120820086818,493.7883890009307,-3132.7791768247516,114040.10456521923,0.0024539368696434413
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,07,0.0,16399,159265344414311.0,16.0,33.3,-512.3201904296875,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,29.7,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.4020856653444142e+18,24587164.260374013,4.796679328,G,G07,2024-06-10 20:14:08+00:00,5,13681778.694007441,10306883.803800652,20921916.96452236,-2289.3856524460925,1085.7750402194074,940.6877003583979,-29024.598162037542,0.003340080739229911
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,08,0.0,16399,159265359985875.0,31.0,27.1,-116.45972442626952,0.6649999618530273,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,23.5,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.402085665359986e+18,19918882.44462592,9.293566198,G,G08,2024-06-10 20:14:08+00:00,5,-6477950.351230142,24624085.371192057,6623020.11228217,-266.15527918680095,-887.5889085315937,3032.015683200369,66978.6821442159,0.005521357956694744
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,09,0.0,16399,159265354254272.0,80.0,19.8,-266.34454345703125,2.6875,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,16.2,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.4020856653542543e+18,21637168.10021939,23.98339664,G,G09,2024-06-10 20:14:08+00:00,5,8639942.188332453,20339768.6600749,14614197.885188306,-370.3153999983436,1848.560221418777,-2345.766631578326,68880.61627601486,0.004362554434929667
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,27,0.0,16399,159265357822592.0,35.0,25.9,325.6781005859375,0.8119999766349792,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,22.3,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.4020856653578225e+18,20567470.236640766,10.49273603,G,G27,2024-06-10 20:14:08+00:00,5,-12575849.386323074,16939944.023861863,15580987.838116296,-26.409345990437288,-2060.6707027888006,2220.050740238231,-8314.121341634625,-0.0004089894782739068
1718050448000,169563238000000,18,0.0,-1401916102188428250,-0.0445842742919921,160.7186277396977,-4.397210873556832,14.63135123808178,796.0,31,0.0,16399,159265346557250.0,46.0,23.7,389.7024230957031,0.9254999756813048,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,20.1,0.0,0.0,0.0,0.0,C,1390211933459787,GPS,1.402085665426428e+18,1.4020856653465572e+18,23944716.21789901,13.790453068,G,G31,2024-06-10 20:14:08+00:00,5,-24950970.636476055,9691172.441622905,-946271.8541190295,-17.791510461303282,-284.781087669725,-3131.255764582795,-68191.96088322283,6.816491304555121e-05
1718050449000,169564238000000,18,0.0,-1401916102188428242,-0.4747943878173828,124.2384169017896,-7.244488625228859,15.33307819069087,796.0,04,0.0,16399,159266358351075.0,70.0,21.0,173.3480224609375,1.1034998893737793,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,17.4,0.0,0.0,0.0,0.0,C,1390212933459779,GPS,1.402085666426428e+18,1.402085666358351e+18,20408987.95164365,20.98547206,G,G04,2024-06-10 20:14:09+00:00,6,-739826.3777946089,26140403.338133197,4233919.944146467,-347.2281691188138,493.4175714658087,-3132.870009710883,114040.10456521923,0.0024539368696434413
1718050449000,169564238000000,18,0.0,-1401916102188428242,-0.4747943878173828,124.2384169017896,-7.244488625228859,15.33307819069087,796.0,07,0.0,16399,159266344416051.0,14.0,33.6,-512.5316772460938,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,30.0,0.0,0.0,0.0,0.0,C,1390212933459779,GPS,1.402085666426428e+18,1.402085666344416e+18,24586627.03228928,4.197094412,G,G07,2024-06-10 20:14:09+00:00,6,13679489.184696013,10307969.73789407,20922857.47305408,-2289.4303037271115,1085.9559767272467,940.2658787446003,-29024.598162037542,0.003340080739229911
1718050449000,169564238000000,18,0.0,-1401916102188428242,-0.4747943878173828,124.2384169017896,-7.244488625228859,15.33307819069087,796.0,08,0.0,16399,159266359986304.0,35.0,26.3,-116.83080291748048,0.7249999642372131,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,22.7,0.0,0.0,0.0,0.0,C,1390212933459779,GPS,1.402085666426428e+18,1.402085666359986e+18,19918805.69775667,10.49273603,G,G08,2024-06-10 20:14:09+00:00,6,-6478216.581824249,24623197.55497313,6626052.15107026,-266.1774039833708,-887.9581383870958,3031.8706471371306,66978.6821442159,0.005521357956694744
1718050449000,169564238000000,18,0.0,-1401916102188428242,-0.4747943878173828,124.2384169017896,-7.244488625228859,15.33307819069087,796.0,27,0.0,16399,159266357821519.0,40.0,25.3,325.44024658203125,0.8119999766349792,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,21.7,0.0,0.0,0.0,0.0,C,1390212933459779,GPS,1.402085666426428e+18,1.4020856663578214e+18,20567777.22411776,11.99169832,G,G27,2024-06-10 20:14:09+00:00,6,-12575875.878618235,16937883.125136543,15583207.781489765,-26.4989590467099,-2060.9509717759915,2219.7064416617145,-8314.121341634625,-0.0004089894782739068
1718050449000,169564238000000,18,0.0,-1401916102188428242,-0.4747943878173828,124.2384169017896,-7.244488625228859,15.33307819069087,796.0,31,0.0,16399,159266346555891.0,35.0,26.2,390.1495971679688,0.7354999780654907,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.69,22.6,0.0,0.0,0.0,0.0,C,1390212933459779,GPS,1.402085666426428e+18,1.402085666346556e+18,23945099.952245247,10.49273603,G,G31,2024-06-10 20:14:09+00:00,6,-24950988.27960161,9690887.519595753,-949403.1967579852,-17.44808137635315,-284.9280409515292,-3131.2360973271657,-68191.96088322283,6.816491304555121e-05
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,04,0.0,16399,159267358350608.0,53.0,22.6,172.84373474121094,1.0234999656677246,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,19.0,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673583503e+18,20409141.445382144,15.889000274,G,G04,2024-06-10 20:14:10+00:00,7,-740173.6285111387,26140896.582657572,4230786.940341754,-347.1443046881392,493.0467333960432,-3132.960775472235,114040.10456521923,0.0024539368696434413
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,07,0.0,16399,159267344417757.0,17.0,32.2,-513.3145141601562,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,28.6,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673444175e+18,24586089.804204542,5.096471786,G,G07,2024-06-10 20:14:10+00:00,7,13677199.630836934,10309055.852882905,20923797.559708167,-2289.474895146006,1086.1369032411212,939.8440374168483,-29024.598162037542,0.003340080739229911
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,08,0.0,16399,159267359986610.0,35.0,25.8,-116.77371215820312,0.7849999666213989,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,22.2,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673599867e+18,19918652.204018176,10.49273603,G,G08,2024-06-10 20:14:10+00:00,7,-6478482.8345338125,24622309.36963028,6629084.044411616,-266.1995781865979,-888.3273503551203,3031.7255446838985,66978.6821442159,0.005521357956694744
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,21,0.0,16399,159267349344525.0,92.0,19.0,-567.5413208007812,2.7700002193450928,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,15.4,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673493445e+18,23109096.30552678,27.580906136,G,G21,2024-06-10 20:14:10+00:00,7,-11152532.982374806,18078342.22891158,-14828649.660866108,-1886.302202458614,729.0647995623286,2342.7936406604263,34858.97376212695,-0.0007157315869778379
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,27,0.0,16399,159267357820391.0,61.0,22.3,325.2784729003906,1.022000074386597,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,18.7,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673578204e+18,20568084.21159475,18.287339938,G,G27,2024-06-10 20:14:10+00:00,7,-12575902.460543266,16935821.946271226,15585427.380408011,-26.588612556881145,-2061.23119306158,2219.362094096668,-8314.121341634625,-0.0004089894782739068
1718050450000,169565238000000,18,0.0,-1401916102188428238,-0.4812831878662109,113.23491344228388,-7.406917157751456,17.904265371872107,796.0,31,0.0,16399,159267346554526.0,61.0,22.4,389.5501708984375,1.005500078201294,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,18.8,0.0,0.0,0.0,0.0,C,1390213933459775,GPS,1.402085667426428e+18,1.4020856673465546e+18,23945483.686591487,18.287339938,G,G31,2024-06-10 20:14:10+00:00,7,-24951005.57929799,9690602.450589849,-952534.5196778268,-17.10467486187671,-285.0750393759925,-3131.2163651474657,-68191.96088322283,6.816491304555121e-05
1718050451000,169566238000000,18,0.0,-1401916102188428248,-0.1670379638671875,102.66705066896976,-8.982109924124796,16.895538543857818,796.0,04,0.0,16399,159268358349991.0,70.0,21.5,172.6534423828125,1.1034998893737793,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,17.9,0.0,0.0,0.0,0.0,C,1390214933459785,GPS,1.402085668426428e+18,1.40208566835835e+18,20409294.93912064,20.98547206,G,G04,2024-06-10 20:14:11+00:00,8,-740520.7953340611,26141389.456248555,4227653.846272261,-347.06048875001153,492.67587493308866,-3133.051474075372,114040.10456521923,0.0024539368696434413
1718050451000,169566238000000,18,0.0,-1401916102188428248,-0.1670379638671875,102.66705066896976,-8.982109924124796,16.895538543857818,796.0,07,0.0,16399,159268344419505.0,17.0,31.9,-512.685791015625,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,28.3,0.0,0.0,0.0,0.0,C,1390214933459785,GPS,1.402085668426428e+18,1.4020856683444196e+18,24585552.576119807,5.096471786,G,G07,2024-06-10 20:14:11+00:00,8,13674910.032316064,10310142.148839708,20924737.224536322,-2289.5194267070992,1086.3178197630505,939.4221763510551,-29024.598162037542,0.003340080739229911
1718050451000,169566238000000,18,0.0,-1401916102188428248,-0.1670379638671875,102.66705066896976,-8.982109924124796,16.895538543857818,796.0,08,0.0,16399,159268359987092.0,53.0,23.3,-116.48827362060548,0.9149999618530272,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,19.7,0.0,0.0,0.0,0.0,C,1390214933459785,GPS,1.402085668426428e+18,1.4020856683599872e+18,19918498.71027968,15.889000274,G,G08,2024-06-10 20:14:11+00:00,8,-6478749.109487799,24621420.81491578,6632115.7931463,-266.2218018002335,-888.6965445323812,3031.5803758005236,66978.6821442159,0.005521357956694744
1718050451000,169566238000000,18,0.0,-1401916102188428248,-0.1670379638671875,102.66705066896976,-8.982109924124796,16.895538543857818,796.0,16,0.0,16399,159268351867383.0,122.0,16.9,416.1056823730469,4.61299991607666,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,13.3,0.0,0.0,0.0,0.0,C,1390214933459785,GPS,1.402085668426428e+18,1.4020856683518671e+18,22352755.909087744,36.574679876,G,G16,2024-06-10 20:14:11+00:00,8,-12741348.77340353,8641349.69883684,21351758.72192387,-2085.1897234875237,-1846.366863742489,-445.9904559990161,-80307.43765718225,0.003135586000101951
1718050451000,169566238000000,18,0.0,-1401916102188428248,-0.1670379638671875,102.66705066896976,-8.982109924124796,16.895538543857818,796.0,31,0.0,16399,159268346553263.0,40.0,25.4,390.6633911132813,0.7954999804496765,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,21.8,0.0,0.0,0.0,0.0,C,1390214933459785,GPS,1.402085668426428e+18,1.402085668346553e+18,23945867.420937728,11.99169832,G,G31,2024-06-10 20:14:11+00:00,8,-24951022.535589594,9690317.234529275,-955665.8231518258,-16.761290892400837,-285.2220829535737,-3131.196568042307,-68191.96088322283,6.816491304555121e-05
1718050452000,169567238000000,18,0.0,-1401916102188428268,-0.2538032531738281,89.91349022835493,-7.413506837690755,15.788216234289768,796.0,07,0.0,16399,159269344421188.0,19.0,30.6,-511.7364196777344,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.66,27.0,0.0,0.0,0.0,0.0,C,1390215933459805,GPS,1.402085669426428e+18,1.402085669344421e+18,24585092.09490432,5.696056702,G,G07,2024-06-10 20:14:12+00:00,9,13672620.389438272,10311228.625638207,20925676.46741829,-2289.563898406561,1086.4987262619525,939.0002956003343,-29024.598162037542,0.003340080739229911
1718050452000,169567238000000,18,0.0,-1401916102188428268,-0.2538032531738281,89.91349022835493,-7.413506837690755,15.788216234289768,796.0,08,0.0,16399,159269359987438.0,40.0,24.8,-114.9373779296875,0.8449999690055847,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.66,21.2,0.0,0.0,0.0,0.0,C,1390215933459805,GPS,1.402085669426428e+18,1.4020856693599875e+18,19918421.96341043,11.99169832,G,G08,2024-06-10 20:14:12+00:00,9,-6479015.406652599,24620531.891124666,6635147.396262106,-266.2440748144595,-889.0657207900329,3031.4351405355374,66978.6821442159,0.005521357956694744
1718050452000,169567238000000,18,0.0,-1401916102188428268,-0.2538032531738281,89.91349022835493,-7.413506837690755,15.788216234289768,796.0,16,0.0,16399,159269351866004.0,53.0,22.6,416.15325927734375,1.0130000114440918,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.66,19.0,0.0,0.0,0.0,0.0,C,1390215933459805,GPS,1.402085669426428e+18,1.402085669351866e+18,22353139.643433984,15.889000274,G,G16,2024-06-10 20:14:12+00:00,9,-12743434.074932447,8639503.327907996,21351312.484766424,-2085.2483586593494,-1846.2055751887922,-446.45703339331874,-80307.43765718225,0.003135586000101951
1718050452000,169567238000000,18,0.0,-1401916102188428268,-0.2538032531738281,89.91349022835493,-7.413506837690755,15.788216234289768,796.0,21,0.0,16399,159269349348223.0,80.0,20.1,-568.35009765625,1.930000066757202,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.66,16.5,0.0,0.0,0.0,0.0,C,1390215933459805,GPS,1.402085669426428e+18,1.402085669349348e+18,23108021.84935731,23.98339664,G,G21,2024-06-10 20:14:12+00:00,9,-11156305.194042355,18079800.269283243,-14823963.234510785,-1885.6967384553102,728.9782602389333,2343.473581467295,34858.97376212695,-0.0007157315869778379
1718050452000,169567238000000,18,0.0,-1401916102188428268,-0.2538032531738281,89.91349022835493,-7.413506837690755,15.788216234289768,796.0,31,0.0,16399,159269346551986.0,53.0,23.5,390.9202880859375,0.9254999756813048,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.66,19.9,0.0,0.0,0.0,0.0,C,1390215933459805,GPS,1.402085669426428e+18,1.402085669346552e+18,23946251.155283965,15.889000274,G,G31,2024-06-10 20:14:12+00:00,9,-24951039.148496956,9690031.871402021,-958797.1067516996,-16.417929519387776,-285.36917166179194,-3131.176706014731,-68191.96088322283,6.816491304555121e-05
1718050453000,169568238000000,18,0.0,-1401916102188428272,-0.5453376770019531,85.0900323712267,-3.7457367915347928,14.884566409854976,796.0,07,0.0,16399,159270344422904.0,21.0,30.1,-511.1892395019531,0.2000000029802322,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,26.5,0.0,0.0,0.0,0.0,C,1390216933459809,GPS,1.402085670426428e+18,1.402085670344423e+18,24584554.866819583,6.295641617999999,G,G07,2024-06-10 20:14:13+00:00,10,13670330.702038933,10312315.283374943,20926615.288426504,-2289.608310249689,1086.6796227438367,938.5783951312906,-29024.598162037542,0.003340080739229911
1718050453000,169568238000000,18,0.0,-1401916102188428272,-0.5453376770019531,85.0900323712267,-3.7457367915347928,14.884566409854976,796.0,09,0.0,16399,159270354258745.0,122.0,16.7,-265.6975402832031,4.617500305175781,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,13.1,0.0,0.0,0.0,0.0,C,1390216933459809,GPS,1.402085670426428e+18,1.4020856703542587e+18,21635863.40344217,36.574679876,G,G09,2024-06-10 20:14:13+00:00,10,8638091.962367704,20349008.41583162,14602464.776935538,-369.66395511197015,1847.1908485817821,-2347.332368104168,68880.61627601486,0.004362554434929667
1718050453000,169568238000000,18,0.0,-1401916102188428272,-0.5453376770019531,85.0900323712267,-3.7457367915347928,14.884566409854976,796.0,21,0.0,16399,159270349350079.0,61.0,21.6,-566.4757080078125,1.0899999141693115,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.64,18.0,0.0,0.0,0.0,0.0,C,1390216933459809,GPS,1.402085670426428e+18,1.40208567034935e+18,23107407.874403328,18.287339938,G,G21,2024-06-10 20:14:13+00:00,10,-11158190.845750459,18080529.224502902,-14821619.511397071,-1885.3939651990258,728.9349036067429,2343.8134724862925,34858.97376212695,-0.0007157315869778379
