utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1717764603000,28105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,39,3.136001538E9,31.0,33.265907287597656,161.8637379102289,0.6804433304221176,25,5429.270782309586,0.0033074559178203344,1.57542003E9,0,0.0,0.0,0,0.0,1,34.27734375,28.265907287597656,0.0,2.000000001E9,0.0,2.000000001E9,C,349305087388019,GPS,-9.2233720087497759E18,-9.223297178863998E18,-2.243343538922188E13,9.293566197999999,
1717764603000,28105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,1074,1097645.0,92.0,45.55874252319336,-15.994173659030572,0.15,16,-33.202000098439306,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,1,0.0,6,34.27734375,40.55874252319336,0.0,2.000000001E9,0.0,2.000000001E9,C,349305087388019,GALILEO,-9.2233720087497759E18,-9.2232971819989023E18,-2.243249556855019E13,27.580906136,
1717764603000,28105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,16,9.9881617E7,1.0E9,16.101730346679688,763.5536360349561,2.99792458E8,16,42759.14989131615,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,28.544876098632812,11.101730346679688,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349305087388019,GALILEO,-9.2233720087497759E18,-9.223297181900118E18,-2.243252518332511E13,2.99792458E8,
1717764604000,29105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,39,4.136000997E9,33.0,32.57853698730469,161.86191449880494,0.7113534557963908,25,5591.169655416297,0.0035798312164843082,1.57542003E9,0,0.0,0.0,0,0.0,1,35.00495910644531,27.578536987304688,0.0,2.000000001E9,0.0,2.000000001E9,C,349306089767595,GPS,-9.2233720077497754E18,-9.2232971778639995E18,-2.2433435388607902E13,9.893151114,
1717764604000,29105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097691E7,13.0,44.04916763305664,-15.906519971314502,0.15,17,-49.11158304640072,0.09610255735515406,1.57542003E9,0,0.0,0.0,0,0.0,6,35.00495910644531,39.04916763305664,0.0,2.000000001E9,0.0,2.000000001E9,C,349306089767595,GALILEO,-9.2233720077497754E18,-9.2232971819669023E18,-2.243220536929735E13,3.8973019539999996,
1717764604000,29105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,16,9.9879077E7,1.0E9,15.088434219360352,763.5536360349561,2.99792458E8,16,43522.159395276285,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.460025787353516,10.088434219360352,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349306089767595,GALILEO,-9.2233720077497754E18,-9.2232971819001211E18,-2.2432225389792652E13,2.99792458E8,
1717764605000,30105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,39,5.136000452E9,32.0,32.79775619506836,161.82495207470595,0.7014954380836573,25,5753.040161823814,0.0034906123764812946,1.57542003E9,0,0.0,0.0,0,0.0,1,35.604225158691406,27.79775619506836,0.0,2.000000001E9,0.0,2.000000001E9,C,349307095738287,GPS,-9.2233720067497759E18,-9.223297176864E18,-2.2433435388607902E13,9.593358656,
1717764605000,30105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097729E7,12.0,44.83453369140625,-15.971488588984343,0.15,17,-65.06189945697739,0.09601993408341682,1.57542003E9,0,0.0,0.0,0,0.0,6,35.604225158691406,39.83453369140625,0.0,2.000000001E9,0.0,2.000000001E9,C,349307095738287,GALILEO,-9.2233720067497759E18,-9.2232971819669023E18,-2.2431905576992848E13,3.597509496,
1717764605000,30105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,67618,3.187315E7,1.0E9,36.11028289794922,319.38131504712555,2.99792458E8,16,916.744283120609,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,0,0.0,6,35.604225158691406,31.11028289794922,0.0,2.000000001E9,0.0,2.000000001E9,C,349307095738287,GALILEO,-9.2233720067497759E18,-9.223297181968127E18,-2.2431905209835824E13,2.99792458E8,
1717764605000,30105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,16,3.3097704E7,1.0E9,15.184436798095703,760.635359777647,2.99792458E8,16,43514.83351093677,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.046100616455078,10.184436798095703,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349307095738287,GALILEO,-9.2233720067497759E18,-9.2232971819669023E18,-2.2431905576992848E13,2.99792458E8,
1717764605000,30105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,9.9876528E7,1.0E9,12.0,763.5536360349561,2.99792458E8,16,45812.44274242361,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.046100616455078,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349307095738287,GALILEO,-9.2233720067497759E18,-9.2232971819001231E18,-2.243192559687417E13,2.99792458E8,
1717764606000,31105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,39,1.3599992E8,30.0,33.81035614013672,161.83195601952139,0.655959745121331,25,5914.883273890724,0.003106501419097185,1.57542003E9,0,0.0,0.0,0,0.0,1,34.27734375,28.81035804748535,0.0,2.000000001E9,0.0,2.000000001E9,C,349308095733401,GPS,-9.2233720057497754E18,-9.2232971818640005E18,-2.2431636633552914E13,8.99377374,
1717764606000,31105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097787E7,12.0,45.227210998535156,-16.01475307230975,0.15,25,-81.0366124899553,8.851260063238442E-4,1.57542003E9,0,0.0,0.0,0,0.0,6,34.27734375,40.227210998535156,0.0,2.000000001E9,0.0,2.000000001E9,C,349308095733401,GALILEO,-9.2233720057497754E18,-9.2232971819669023E18,-2.243160578438135E13,3.597509496,
1717764606000,31105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1872028E7,157.0,32.66227722167969,320.02019069464563,0.7061257261907152,16,1234.2817110734395,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,0,0.0,6,34.27734375,27.662275314331055,0.0,2.000000001E9,0.0,2.000000001E9,C,349308095733401,GALILEO,-9.2233720057497754E18,-9.223297181968128E18,-2.2431605416917344E13,47.067415906,
1717764606000,31105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3097745E7,119.0,26.944595336914062,-16.116729912379533,0.9677807389542044,16,43488.78404708013,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,1,0.0,6,29.666786193847656,21.944595336914062,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349308095733401,GALILEO,-9.2233720057497754E18,-9.2232971819669023E18,-2.243160578438135E13,35.675302502,
1717764606000,31105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,9.9874009E7,1.0E9,12.056177139282227,757.896698066213,2.99792458E8,16,46570.829491737924,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.666786193847656,7.056177139282227,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349308095733401,GALILEO,-9.2233720057497754E18,-9.2232971819001262E18,-2.2431625803341715E13,2.99792458E8,
1717764607000,32105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,39,1.135999381E9,33.0,32.687217712402344,161.8284625677278,0.7064658850829644,25,6076.724044287163,0.003535317722707987,1.57542003E9,0,0.0,0.0,0,0.0,1,34.10702896118164,27.687219619750977,0.0,2.000000001E9,0.0,2.000000001E9,C,349309096236362,GPS,-9.2233720047497759E18,-9.223297180864001E18,-2.2431636633552914E13,9.893151114,
1717764607000,32105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097846E7,12.0,44.75146484375,-16.022881738190442,0.15,25,-97.01635392996951,9.349588071927428E-4,1.57542003E9,0,0.0,0.0,0,0.0,6,34.10702896118164,39.75146484375,0.0,2.000000001E9,0.0,2.000000001E9,C,349309096236362,GALILEO,-9.2233720047497759E18,-9.2232971819669023E18,-2.2431305992076848E13,3.597509496,
1717764607000,32105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1870997E7,144.0,30.443063735961914,319.8538342243578,0.8059209562065472,16,1549.3915136824667,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,0,0.0,6,34.10702896118164,25.443063735961914,0.0,2.000000001E9,0.0,2.000000001E9,C,349309096236362,GALILEO,-9.2233720047497759E18,-9.223297181968129E18,-2.2431305624305848E13,43.170113951999994,
1717764607000,32105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3097781E7,98.0,27.69122314453125,-15.995300510249358,1.0126816461637933,16,43472.794986187146,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.464778900146484,22.69122314453125,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349309096236362,GALILEO,-9.2233720047497759E18,-9.2232971819669023E18,-2.2431305992076848E13,29.379660884,
1717764607000,32105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,9.987149E7,1.0E9,12.0,757.7413502293821,2.99792458E8,16,47330.54616815576,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.464778900146484,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349309096236362,GALILEO,-9.2233720047497759E18,-9.2232971819001283E18,-2.2431326010423234E13,2.99792458E8,
1717764608000,33105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,16431,4.7822613599885E14,33.0,32.65581512451172,161.84172064331517,0.7078780437405325,25,6238.56724967347,0.0035481241066008806,1.57542003E9,0,0.0,0.0,0,0.0,1,35.384315490722656,27.655813217163086,0.0,2.000000001E9,0.0,2.000000001E9,C,349310099111400,GPS,-9.2233720037497754E18,-9.2233265738640015E18,-1.3619537122793928E13,9.893151114,
1717764608000,33105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097902E7,12.0,44.473506927490234,-16.024880887280858,0.15,25,-112.99819851214667,9.653622983023524E-4,1.57542003E9,0,0.0,0.0,0,0.0,6,35.384315490722656,39.473506927490234,0.0,2.000000001E9,0.0,2.000000001E9,C,349310099111400,GALILEO,-9.2233720037497754E18,-9.2232971819669023E18,-2.243100619946535E13,3.597509496,
1717764608000,33105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1869928E7,39.0,30.607704162597656,320.2748548097841,0.7985170750653499,16,1868.0185084819782,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,0,0.0,6,35.384315490722656,25.607704162597656,0.0,2.000000001E9,0.0,2.000000001E9,C,349310099111400,GALILEO,-9.2233720037497754E18,-9.22329718196813E18,-2.2431005831387367E13,11.691905861999999,
1717764608000,33105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3097842E7,49.0,28.387136459350586,-15.9916004335631,0.9029114396928244,25,43456.824550430436,0.007767039351165295,1.17645005E9,0,0.0,0.0,0,0.0,6,29.464778900146484,23.387136459350586,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349310099111400,GALILEO,-9.2233720037497754E18,-9.2232971819669023E18,-2.243100619946535E13,14.689830442,
1717764608000,33105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,3.1869916E7,1.0E9,12.0,756.8527524229194,2.99792458E8,16,47651.6829464815,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.464778900146484,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349310099111400,GALILEO,-9.2233720037497754E18,-9.22329718196813E18,-2.2431005831387367E13,2.99792458E8,
1717764609000,34105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,16431,4.78227135998311E14,31.0,33.3289794921875,161.82140749922758,0.6776064984549768,25,6400.381585453079,0.0032835262827575207,1.57542003E9,0,0.0,0.0,0,0.0,1,34.6890754699707,28.3289794921875,0.0,2.000000001E9,0.0,2.000000001E9,C,349311096461361,GPS,-9.2233720027497759E18,-9.223326572864002E18,-1.3619537122793928E13,9.293566197999999,
1717764609000,34105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3097948E7,13.0,44.1439208984375,-16.062202242250102,0.15,25,-129.0264609636202,0.001002697041258216,1.57542003E9,0,0.0,0.0,0,0.0,6,34.6890754699707,39.1439208984375,0.0,2.000000001E9,0.0,2.000000001E9,C,349311096461361,GALILEO,-9.2233720027497759E18,-9.2232971819669023E18,-2.2430706407160848E13,3.8973019539999996,
1717764609000,34105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1868851E7,37.0,31.120365142822266,320.401777877875,0.7754630890541803,16,2186.565563726406,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,0,0.0,6,34.6890754699707,26.120365142822266,0.0,2.000000001E9,0.0,2.000000001E9,C,349311096461361,GALILEO,-9.2233720027497759E18,-9.2232971819681311E18,-2.2430706038775875E13,11.092320946,
1717764609000,34105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3097898E7,37.0,28.63473892211914,-16.06367098311088,1.1581984250376776,16,43440.78535549939,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,28.828941345214844,23.63473892211914,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349311096461361,GALILEO,-9.2233720027497759E18,-9.2232971819669023E18,-2.2430706407160848E13,11.092320946,
1717764609000,34105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,3.186887E7,1.0E9,12.0,319.44525373556235,2.99792458E8,16,47966.77179377098,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,28.828941345214844,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349311096461361,GALILEO,-9.2233720027497759E18,-9.2232971819681311E18,-2.2430706038775875E13,2.99792458E8,
1717764610000,35105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,16431,4.78228135997775E14,30.0,33.9515495300293,161.78723983656346,0.6496101568442123,25,6562.202497644402,0.003056412795558572,1.57542003E9,0,0.0,0.0,0,0.0,1,29.474367141723633,28.951549530029297,0.0,2.000000001E9,0.0,2.000000001E9,C,349312094706360,GPS,-9.2233720017497754E18,-9.2233265718640026E18,-1.3619537122486941E13,8.99377374,
1717764610000,35105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3098006E7,13.0,43.86119842529297,-16.02190506279571,0.15,25,-145.03012289322788,0.0010358712170273066,1.57542003E9,0,0.0,0.0,0,0.0,6,29.474367141723633,38.86119842529297,0.0,2.000000001E9,0.0,2.000000001E9,C,349312094706360,GALILEO,-9.2233720017497754E18,-9.2232971819669023E18,-2.243040661454935E13,3.8973019539999996,
1717764610000,35105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1867761E7,35.0,31.949169158935547,319.6467833009817,0.7381924583659334,16,2506.3270490632513,3.4028234663852886E38,1.57542003E9,0,0.0,0.0,1,0.0,6,29.474367141723633,26.949169158935547,0.0,2.000000001E9,0.0,2.000000001E9,C,349312094706360,GALILEO,-9.2233720017497754E18,-9.2232971819681321E18,-2.243040624585739E13,10.49273603,
1717764610000,35105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3097952E7,36.0,29.27201271057129,-16.075895934234907,0.8631195060294643,25,43424.766297135226,0.007014742121100426,1.17645005E9,0,0.0,0.0,1,0.0,6,29.666786193847656,24.27201271057129,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349312094706360,GALILEO,-9.2233720017497754E18,-9.2232971819669023E18,-2.243040661454935E13,10.792528487999999,
1717764610000,35105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,3.1867782E7,1.0E9,12.0,318.63436392997164,2.99792458E8,16,48285.83419373186,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,29.666786193847656,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349312094706360,GALILEO,-9.2233720017497754E18,-9.2232971819681321E18,-2.243040624585739E13,2.99792458E8,
1717764611000,36105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,16431,4.78229135997227E14,30.0,33.639869689941406,161.81038182454245,0.6636260345508349,25,6724.039585395862,0.003168079536408186,1.57542003E9,0,0.0,0.0,0,0.0,1,34.10702896118164,28.639867782592773,0.0,2.000000001E9,0.0,2.000000001E9,C,349313094471975,GPS,-9.2233720007497759E18,-9.2233265708640031E18,-1.3619537122486941E13,8.99377374,
1717764611000,36105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3098051E7,13.0,43.60393524169922,-16.031891222556894,0.15,25,-161.0469375622754,0.0010670112678781152,1.57542003E9,0,0.0,0.0,0,0.0,6,34.10702896118164,38.60393524169922,0.0,2.000000001E9,0.0,2.000000001E9,C,349313094471975,GALILEO,-9.2233720007497759E18,-9.2232971819669023E18,-2.2430106822244848E13,3.8973019539999996,
1717764611000,36105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1866665E7,31.0,33.259334564208984,320.0105453594497,0.6792756734497218,25,2826.326802319998,0.003309960011392832,1.57542003E9,0,0.0,0.0,1,0.0,6,34.10702896118164,28.259334564208984,0.0,2.000000001E9,0.0,2.000000001E9,C,349313094471975,GALILEO,-9.2233720007497759E18,-9.2232971819681331E18,-2.24301064532459E13,9.293566197999999,
1717764611000,36105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,67619,3.3098006E7,30.0,28.934484481811523,-16.22917539198565,1.332672244765563,16,43408.739493261965,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,28.828941345214844,23.934484481811523,-0.7388181984424588,2.0000000076712818E9,-0.7388181984424588,2.000000001E9,Q,349313094471975,GALILEO,-9.2233720007497759E18,-9.2232971819669023E18,-2.2430106822244848E13,8.99377374,
1717764611000,36105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,16,3.1866715E7,1.0E9,12.0,320.0910822042131,2.99792458E8,16,48605.94121294901,3.4028234663852886E38,1.17645005E9,0,0.0,0.0,0,0.0,6,28.828941345214844,7.0,11.266977526247498,2.0000000076712818E9,11.266977526247498,2.000000001E9,Q,349313094471975,GALILEO,-9.2233720007497759E18,-9.2232971819681331E18,-2.24301064532459E13,2.99792458E8,
1717764612000,37105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,15,0.0,16431,4.78230135996678E14,31.0,33.249305725097656,161.50667305446768,0.6811890838604477,25,6885.805938131689,0.0033137835562229156,1.57542003E9,0,0.0,0.0,0,0.0,1,35.00495910644531,28.249305725097656,0.0,2.000000001E9,0.0,2.000000001E9,C,349314094972897,GPS,-9.2233719997497754E18,-9.2233265698640036E18,-1.3619537122179953E13,9.293566197999999,
1717764612000,37105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,9,0.0,68642,3.3098107E7,13.0,43.500701904296875,-16.322922383881938,0.15,25,-177.13820710243226,0.0010797684080898762,1.57542003E9,0,0.0,0.0,0,0.0,6,35.00495910644531,38.500701904296875,0.0,2.000000001E9,0.0,2.000000001E9,C,349314094972897,GALILEO,-9.2233719997497754E18,-9.2232971819669023E18,-2.242980702963335E13,3.8973019539999996,
1717764612000,37105000000,0,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,41.0,11,0.0,68642,3.1865551E7,34.0,32.285255432128906,319.84497278566187,0.7230786862151102,25,3146.2892188559767,0.0037027690559625626,1.57542003E9,0,0.0,0.0,1,0.0,6,35.00495910644531,27.285255432128906,0.0,2.000000001E9,0.0,2.000000001E9,C,349314094972897,GALILEO,-9.2233719997497754E18,-9.2232971819681341E18,-2.2429806660327418E13,10.192943571999999,
