utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1718265796487,4.12498E+15,18,0,-1.39818E+18,0.308463097,20233.76152,4.882812468,294.2064993,989,12,0,16399,3.75E+14,19,31.4,366.7912292,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-2.39,27.8,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.52E+07,5.696056702
1718265796491,4.12498E+15,18,0,-1.39818E+18,0.308463097,20233.76152,4.882812468,294.2064993,989,24,0,16399,3.75E+14,46,23.7,-568.4547729,0.943499982,16,0,0,1.58E+09,0,0,0,0,0,1,-2.39,20.1,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.45E+07,13.79045307
1718265797318,4.12498E+15,18,0,-1.39818E+18,0.164619446,20522.76209,5.859375042,292.3356473,989,12,0,16399,3.75E+14,31,26.8,367.2667847,0.748999953,16,0,0,1.58E+09,0,0,0,0,0,1,-2.9,23.2,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.52E+07,9.293566198
1718265797323,4.12498E+15,18,0,-1.39818E+18,0.164619446,20522.76209,5.859375042,292.3356473,989,24,0,16399,3.75E+14,27,28.5,-569.0541992,0.64350003,16,0,0,1.58E+09,0,0,0,0,0,1,-2.9,24.9,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.45E+07,8.094396366
1718265797326,4.12498E+15,18,0,-1.39818E+18,0.164619446,20522.76209,5.859375042,292.3356473,989,9,0,16399,3.75E+14,122,18,-243.5540771,3.618500233,16,0,0,1.56E+09,0,0,0,0,0,5,-3.92,13.7,-1553.953857,16.87151527,0,0,I,1.60556E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,36.57467988
1718265799327,4.12498E+15,18,0,-1.39818E+18,0.277038574,21103.38397,0,294.9573443,989,12,0,16399,3.75E+14,70,21.1,366.7054138,1.848999977,16,0,0,1.58E+09,0,0,0,0,0,1,-3.08,17.5,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.52E+07,20.98547206
1718265799333,4.12498E+15,18,0,-1.39818E+18,0.277038574,21103.38397,0,294.9573443,989,24,0,16399,3.75E+14,31,27.5,-567.9029541,0.693499982,16,0,0,1.58E+09,0,0,0,0,0,1,-3.08,23.9,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.45E+07,9.293566198
1718265799340,4.12498E+15,18,0,-1.39818E+18,0.277038574,21103.38397,0,294.9573443,989,194,0,16399,3.75E+14,17,32,109.6659622,0.0548,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.08,28.4,0,0,0,0,C,1.60556E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.096471786
1718265800318,4.12498E+15,18,0,-1.39818E+18,0.068723679,21393.2544,8.789062363,293.2053897,989,12,0,16399,3.75E+14,35,25.6,368.4751282,0.808999956,16,0,0,1.58E+09,0,0,0,0,0,1,-3.1,22,0,0,0,0,C,1.60556E+15,GPS,1.40E+18,1.40E+18,2.52E+07,10.49273603
1718265800327,4.12498E+15,18,0,-1.39818E+18,0.068723679,21393.2544,8.789062363,293.2053897,989,194,0,16399,3.75E+14,16,33.5,110.0313339,0.053400002,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.1,29.9,0,0,0,0,C,1.60556E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,4.796679328
1718265801309,4.12498E+15,18,0,-1.39818E+18,0.212567329,21683.37442,-5.859375042,293.4556543,989,12,0,16399,3.75E+14,46,23.7,368.9413757,0.938999951,16,0,0,1.58E+09,0,0,0,0,0,1,-3.08,20.1,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265801329,4.12498E+15,18,0,-1.39818E+18,0.212567329,21683.37442,-5.859375042,293.4556543,989,194,0,16399,3.75E+14,21,30.2,110.4328461,0.083100006,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.08,26.6,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,6.295641618
1718265802311,4.12499E+15,18,0,-1.39818E+18,0.260515213,21973.74403,-1.953124948,293.7059445,989,24,0,16399,3.75E+14,106,18.2,-567.446228,2.883500099,16,0,0,1.58E+09,0,0,0,0,0,1,-3.12,14.6,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,31.77800055
1718265802318,4.12499E+15,18,0,-1.39818E+18,0.260515213,21973.74403,-1.953124948,293.7059445,989,194,0,16399,3.75E+14,19,31,109.2908173,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.12,27.4,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.696056702
1718265803327,4.12499E+15,18,0,-1.39818E+18,0.164619446,22266.34882,3.906249895,295.9397235,989,12,0,16399,3.75E+14,92,19.5,369.2268066,2.029000044,16,0,0,1.58E+09,0,0,0,0,0,1,-2.99,15.9,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,27.58090614
1718265803333,4.12499E+15,18,0,-1.39818E+18,0.164619446,22266.34882,3.906249895,295.9397235,989,24,0,16399,3.75E+14,46,23.9,-568.4642944,0.943499982,16,0,0,1.58E+09,0,0,0,0,0,1,-2.99,20.3,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,13.79045307
1718265803340,4.12499E+15,18,0,-1.39818E+18,0.164619446,22266.34882,3.906249895,295.9397235,989,194,0,16399,3.75E+14,19,30.9,109.7193909,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-2.99,27.3,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.696056702
1718265804327,4.12499E+15,18,0,-1.39818E+18,0.100148201,22557.21949,2.929687521,294.2064993,989,12,0,16399,3.75E+14,40,24.6,368.9984436,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,21,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,11.99169832
1718265804333,4.12499E+15,18,0,-1.39818E+18,0.100148201,22557.21949,2.929687521,294.2064993,989,24,0,16399,3.75E+14,40,24.8,-567.8173218,0.87349999,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,21.2,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,11.99169832
1718265804339,4.12499E+15,18,0,-1.39818E+18,0.100148201,22557.21949,2.929687521,294.2064993,989,194,0,16399,3.75E+14,19,31.5,110.4913406,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.03,27.9,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.696056702
1718265805320,4.12499E+15,18,0,-1.39818E+18,0.116671562,22846.22006,-0.976562474,292.3356473,989,24,0,16399,3.75E+14,40,25.2,-567.3891602,0.813499987,16,0,0,1.58E+09,0,0,0,0,0,1,-3.06,21.6,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,11.99169832
1718265805327,4.12499E+15,18,0,-1.39818E+18,0.116671562,22846.22006,-0.976562474,292.3356473,989,194,0,16399,3.75E+14,24,29.1,110.2505341,0.114999995,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.06,25.5,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,7.195018992
1718265806300,4.12499E+15,18,0,-1.39818E+18,0.229090691,23137.17268,-4.882812468,294.2878595,989,24,0,16399,3.75E+14,27,27.8,-568.1883545,0.693499982,16,0,0,1.58E+09,0,0,0,0,0,1,-3.12,24.2,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,8.094396366
1718265806306,4.12499E+15,18,0,-1.39818E+18,0.229090691,23137.17268,-4.882812468,294.2878595,989,194,0,16399,3.75E+14,21,29.7,109.5799789,0.083100006,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.12,26.1,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,6.295641618
1718265807297,4.12499E+15,18,0,-1.39818E+18,0.389457703,23426.17325,-6.835937217,292.3356473,989,12,0,16399,3.75E+14,80,19.9,367.2572937,2.779000044,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,16.3,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,23.98339664
1718265807301,4.12499E+15,18,0,-1.39818E+18,0.389457703,23426.17325,-6.835937217,292.3356473,989,24,0,16399,3.75E+14,27,28.4,-568.6165161,0.64350003,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,24.8,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,8.094396366
1718265807304,4.12499E+15,18,0,-1.39818E+18,0.389457703,23426.17325,-6.835937217,292.3356473,989,194,0,16399,3.75E+14,21,29.7,109.2306442,0.083100006,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.03,26.1,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,6.295641618
1718265808318,4.12499E+15,18,0,-1.39818E+18,0.194466591,26748.8379,-8.789062363,295.2076344,989,12,0,16399,3.75E+14,31,27.4,365.7444458,0.688999951,16,0,0,1.58E+09,0,0,0,0,0,1,-3.25,23.8,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,9.293566198
1718265808326,4.12499E+15,18,0,-1.39818E+18,0.194466591,26748.8379,-8.789062363,295.2076344,989,24,0,16399,3.75E+14,40,24.9,-569.2254639,0.87349999,16,0,0,1.58E+09,0,0,0,0,0,1,-3.25,21.3,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,11.99169832
1718265808332,4.12499E+15,18,0,-1.39818E+18,0.194466591,26748.8379,-8.789062363,295.2076344,989,194,0,16399,3.75E+14,17,31.8,108.8002777,0.0548,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.25,28.2,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.096471786
1718265809330,4.12499E+15,18,0,-1.39818E+18,0.494945526,25664.35002,-4.882812468,293.4556543,989,12,0,16399,3.75E+14,27,27.6,367.0574646,0.688999951,16,0,0,1.58E+09,0,0,0,0,0,1,-3.21,24,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,8.094396366
1718265809337,4.12499E+15,18,0,-1.39818E+18,0.494945526,25664.35002,-4.882812468,293.4556543,989,24,0,16399,3.75E+14,46,24.4,-568.6355591,0.87349999,16,0,0,1.58E+09,0,0,0,0,0,1,-3.21,20.8,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.45E+07,13.79045307
1718265809343,4.12499E+15,18,0,-1.39818E+18,0.494945526,25664.35002,-4.882812468,293.4556543,989,194,0,16399,3.75E+14,19,31.2,109.9136429,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.21,27.6,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.696056702
1718265809346,4.12499E+15,18,0,-1.39818E+18,0.494945526,25664.35002,-4.882812468,293.4556543,989,9,0,16399,3.75E+14,181,14.6,-242.4306641,10.12849998,16,0,0,1.56E+09,0,0,0,0,0,5,-4.14,10.3,-1553.953857,16.87151527,0,0,I,1.60557E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,54.2624349
1718265810316,4.12499E+15,18,0,-1.39818E+18,0.633550644,24686.61778,17.30247315,145.9523095,989,12,0,16399,3.75E+14,21,30.1,367.4478455,0.083100006,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-3.1,26.5,0,0,0,0,C,1.60557E+15,GPS,1.40E+18,1.40E+18,2.52E+07,6.295641618
1718265810329,4.12499E+15,18,0,-1.39818E+18,0.633550644,24686.61778,17.30247315,145.9523095,989,194,0,16399,3.75E+14,19,31.3,109.8512039,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.1,27.7,0,0,0,0,C,1.60557E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,5.696056702
1718265811327,4.12499E+15,18,0,-1.39818E+18,0.802817345,24424.18411,0,293.9562346,989,12,0,16399,3.75E+14,17,32.1,367.0411072,0.0548,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-3.03,28.5,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,5.096471786
1718265811333,4.12499E+15,18,0,-1.39818E+18,0.802817345,24424.18411,0,293.9562346,989,24,0,16399,3.75E+14,80,19.7,-567.960022,2.033500195,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,16.1,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.45E+07,23.98339664
1718265811339,4.12499E+15,18,0,-1.39818E+18,0.802817345,24424.18411,0,293.9562346,989,194,0,16399,3.75E+14,16,32.6,109.504982,0.053400002,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.03,29,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,4.796679328
1718265812330,4.125E+15,18,0,-1.39818E+18,0.870558739,24730.80344,-24.15173526,292.7325487,989,12,0,16399,3.75E+14,19,30.8,367.1688538,0.0647,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-3.03,27.2,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,5.696056702
1718265812337,4.125E+15,18,0,-1.39818E+18,0.870558739,24730.80344,-24.15173526,292.7325487,989,24,0,16399,3.75E+14,53,23.2,-567.960022,0.943499982,16,0,0,1.58E+09,0,0,0,0,0,1,-3.03,19.6,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.45E+07,15.88900027
1718265812344,4.125E+15,18,0,-1.39818E+18,0.870558739,24730.80344,-24.15173526,292.7325487,989,194,0,16399,3.75E+14,27,28,109.675766,0.638999999,16,0,0,1.58E+09,0,0,0,0,0,4,-3.03,24.4,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,8.094396366
1718265813325,4.125E+15,18,0,-1.39818E+18,0.293465614,29173.39839,-16.58564226,149.874459,989,12,0,16399,3.75E+14,21,30.2,367.482666,0.083100006,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-3.12,26.6,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,6.295641618
1718265813331,4.125E+15,18,0,-1.39818E+18,0.293465614,29173.39839,-16.58564226,149.874459,989,24,0,16399,3.75E+14,24,29.1,-568.0808716,0.119499996,16,0,1902.917734,1.58E+09,0,0,0,0,0,1,-3.12,25.5,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.45E+07,7.195018992
1718265813337,4.125E+15,18,0,-1.39818E+18,0.293465614,29173.39839,-16.58564226,149.874459,989,194,0,16399,3.75E+14,24,29.2,109.6900711,0.114999995,16,0,1902.917734,1.58E+09,0,0,0,0,0,4,-3.12,25.6,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,7.195018992
1718265814324,4.125E+15,18,0,-1.39818E+18,0.219472885,25166.34203,3.906249895,292.3356473,989,12,0,16399,3.75E+14,31,26.6,366.7720337,0.748999953,16,0,0,1.58E+09,0,0,0,0,0,1,-7.23,23,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,9.293566198
1718265814329,4.125E+15,18,0,-1.39818E+18,0.219472885,25166.34203,3.906249895,292.3356473,989,24,0,16399,3.75E+14,46,24.4,-568.3691406,0.87349999,16,0,0,1.58E+09,0,0,0,0,0,1,-7.23,20.8,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.45E+07,13.79045307
1718265814335,4.125E+15,18,0,-1.39818E+18,0.219472885,25166.34203,3.906249895,292.3356473,989,194,0,16399,3.75E+14,61,22.3,109.9231415,1.019000053,16,0,0,1.58E+09,0,0,0,0,0,4,-7.23,18.7,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,18.28733994
1718265815325,4.125E+15,18,0,-1.39818E+18,0.173147202,25457.96335,0.976562474,294.9573697,989,12,0,16399,3.75E+14,31,26.6,366.5627136,0.748999953,16,0,0,1.58E+09,0,0,0,0,0,1,-6.36,23,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,9.293566198
1718265815331,4.125E+15,18,0,-1.39818E+18,0.173147202,25457.96335,0.976562474,294.9573697,989,194,0,16399,3.75E+14,46,24,108.8004074,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,4,-6.36,20.4,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,13.79045307
1718265815336,4.125E+15,18,0,-1.39818E+18,0.173147202,25457.96335,0.976562474,294.9573697,989,9,0,16399,3.75E+14,106,18.4,-243.9189606,5.118500233,16,0,0,1.56E+09,0,0,0,0,0,5,-7.68,14.1,-1553.953857,16.87151527,0,0,I,1.60558E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,31.77800055
1718265816305,4.125E+15,18,0,-1.39818E+18,0.971467972,22645.263,1.953124948,293.2053897,989,12,0,16399,3.75E+14,35,26.1,366.5341492,0.748999953,16,0,0,1.58E+09,0,0,0,0,0,1,-6.24,22.5,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,10.49273603
1718265817305,4.125E+15,18,0,-1.39818E+18,0.878213882,22741.26187,0.976562474,295.4579245,989,12,0,16399,3.75E+14,40,24.8,366.3248291,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-6.76,21.2,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,11.99169832
1718265818326,4.125E+15,18,0,-1.39818E+18,0.081059456,22846.64102,1.953124948,293.7059445,989,12,0,16399,3.75E+14,40,25.2,366.6102905,0.808999956,16,0,0,1.58E+09,0,0,0,0,0,1,-6.53,21.6,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,11.99169832
1718265818333,4.125E+15,18,0,-1.39818E+18,0.081059456,22846.64102,1.953124948,293.7059445,989,24,0,16399,3.75E+14,106,18,-567.9029541,3.633500099,16,0,0,1.58E+09,0,0,0,0,0,1,-6.53,14.4,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.45E+07,31.77800055
1718265818339,4.125E+15,18,0,-1.39818E+18,0.081059456,22846.64102,1.953124948,293.7059445,989,194,0,16399,3.75E+14,92,19.5,109.228569,2.779000044,16,0,0,1.58E+09,0,0,0,0,0,4,-6.53,15.9,0,0,0,0,C,1.60558E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,27.58090614
1718265819321,4.125E+15,18,0,-1.39818E+18,0.31634903,22868.28868,-0.976562474,295.9584794,989,12,0,16399,3.75E+14,46,23.6,365.9728088,0.938999951,16,0,0,1.58E+09,0,0,0,0,0,1,-6.48,20,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265819329,4.125E+15,18,0,-1.39818E+18,0.31634903,22868.28868,-0.976562474,295.9584794,989,9,0,16399,3.75E+14,106,19.2,-244.591095,3.51850009,16,0,0,1.56E+09,0,0,0,0,0,5,-8.27,14.9,-1553.953857,16.87151527,0,0,I,1.60558E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,31.77800055
1718265820306,4.125E+15,18,0,-1.39818E+18,0.557486534,15835.89241,-5.859375042,294.1877435,989,12,0,16399,3.75E+14,53,23.4,365.2782288,0.938999951,16,0,0,1.58E+09,0,0,0,0,0,1,-6.51,19.8,0,0,0,0,C,1.60558E+15,GPS,1.40E+18,1.40E+18,2.52E+07,15.88900027
1718265821306,4.125E+15,18,0,-1.39818E+18,0.454800606,15984.35268,3.906249895,292.3356473,989,12,0,16399,3.75E+14,46,24.1,365.9537659,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-6.58,20.5,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265822318,4.12501E+15,18,0,-1.39818E+18,0.500824928,16148.26173,4.882812468,292.3356473,989,12,0,16399,3.75E+14,53,22.6,365.9918213,1.019000053,16,0,0,1.58E+09,0,0,0,0,0,1,-6.67,19,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,15.88900027
1718265822326,4.12501E+15,18,0,-1.39818E+18,0.500824928,16148.26173,4.882812468,292.3356473,989,194,0,16399,3.75E+14,106,18.2,109.228569,3.629000187,16,0,0,1.58E+09,0,0,0,0,0,4,-6.67,14.6,0,0,0,0,C,1.60559E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,31.77800055
1718265823306,4.12501E+15,18,0,-1.39818E+18,0.279949188,16320.95315,1.953124948,292.3356473,989,12,0,16399,3.75E+14,40,25.2,365.8490906,0.808999956,16,0,0,1.58E+09,0,0,0,0,0,1,-6.24,21.6,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,11.99169832
1718265824304,4.12501E+15,18,0,-1.39818E+18,0.900328636,16512.94716,-1.953124948,295.2076344,989,12,0,16399,3.75E+14,35,26.3,365.6588135,0.748999953,16,0,0,1.58E+09,0,0,0,0,0,1,-6.29,22.7,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,10.49273603
1718265825316,4.12501E+15,18,0,-1.39818E+18,0.896481514,16712.53517,-3.906249895,293.4556543,989,12,0,16399,3.75E+14,61,22.2,365.9347229,1.019000053,16,0,0,1.58E+09,0,0,0,0,0,1,-6.29,18.6,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,18.28733994
1718265825325,4.12501E+15,18,0,-1.39818E+18,0.896481514,16712.53517,-3.906249895,293.4556543,989,9,0,16399,3.75E+14,122,17.8,-244.3126526,5.238500118,16,0,0,1.56E+09,0,0,0,0,0,5,-8.17,13.5,-1553.953857,16.87151527,0,0,I,1.60559E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,36.57467988
1718265826314,4.12501E+15,18,0,-1.39818E+18,0.587128639,15456.53306,-1.953124948,295.6894334,989,12,0,16399,3.75E+14,53,22.8,365.8015442,1.019000053,16,0,0,1.58E+09,0,0,0,0,0,1,-6.29,19.2,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,15.88900027
1718265826325,4.12501E+15,18,0,-1.39818E+18,0.587128639,15456.53306,-1.953124948,295.6894334,989,194,0,16399,3.75E+14,106,18.2,108.2770996,3.629000187,16,0,0,1.58E+09,0,0,0,0,0,4,-6.29,14.6,0,0,0,0,C,1.60559E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,31.77800055
1718265827305,4.12501E+15,18,0,-1.39818E+18,0.928534508,15697.70835,-1.953124948,293.9562346,989,12,0,16399,3.75E+14,61,22.1,366.2391968,1.019000053,16,0,0,1.58E+09,0,0,0,0,0,1,-6.67,18.5,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,18.28733994
1718265828321,4.12501E+15,18,0,-1.39818E+18,0.492855072,15956.78553,-0.976562474,296.2025091,989,12,0,16399,3.75E+14,46,24,365.5731506,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-6.53,20.4,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265828327,4.12501E+15,18,0,-1.39818E+18,0.492855072,15956.78553,-0.976562474,296.2025091,989,9,0,16399,3.75E+14,92,19.5,-244.274231,2.76850009,16,0,0,1.56E+09,0,0,0,0,0,5,-8.31,15.2,-1553.953857,16.87151527,0,0,I,1.60559E+15,BEIDOU,1.40E+18,1.40E+18,3.94E+07,27.58090614
1718265830316,4.12501E+15,18,0,-1.39818E+18,0.655286789,15526.89355,0.976562474,292.3356473,989,12,0,16399,3.75E+14,70,20.6,367.114563,1.93900001,16,0,0,1.58E+09,0,0,0,0,0,1,-10.85,17,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.52E+07,20.98547206
1718265830325,4.12501E+15,18,0,-1.39818E+18,0.655286789,15526.89355,0.976562474,292.3356473,989,24,0,16399,3.75E+14,139,16,-567.8743896,9.873500824,16,0,0,1.58E+09,0,0,0,0,0,1,-10.85,12.4,0,0,0,0,C,1.60559E+15,GPS,1.40E+18,1.40E+18,2.45E+07,41.67115166
1718265831308,4.12501E+15,18,0,-1.39818E+18,0.727708817,15358.45082,1.953124948,294.7946748,989,12,0,16399,3.75E+14,53,23,365.9918213,0.938999951,16,0,0,1.58E+09,0,0,0,0,0,1,-7.15,19.4,0,0,0,0,C,1.6056E+15,GPS,1.40E+18,1.40E+18,2.52E+07,15.88900027
1718265832309,4.12502E+15,18,0,-1.39818E+18,0.343221664,15659.63589,-3.906249895,293.2053897,989,12,0,16399,3.75E+14,40,25.4,365.392395,0.808999956,16,0,0,1.58E+09,0,0,0,0,0,1,-8.69,21.8,0,0,0,0,C,1.6056E+15,GPS,1.40E+18,1.40E+18,2.52E+07,11.99169832
1718265833317,4.12502E+15,18,0,-1.39818E+18,0.614686966,15972.14304,-0.976562474,293.4556543,989,12,0,16399,3.75E+14,46,23.9,365.7825012,0.938999951,16,0,0,1.58E+09,0,0,0,0,0,1,-5.99,20.3,0,0,0,0,C,1.6056E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265833326,4.12502E+15,18,0,-1.39818E+18,0.614686966,15972.14304,-0.976562474,293.4556543,989,194,0,16399,3.75E+14,122,17,108.3341827,5.999000549,16,0,0,1.58E+09,0,0,0,0,0,4,-5.99,13.4,0,0,0,0,C,1.6056E+15,QZSS,1.40E+18,1.40E+18,3.72E+07,36.57467988
1718265834308,4.12502E+15,18,0,-1.39818E+18,0.133701324,16275.39285,-3.906249895,293.7059445,989,12,0,16399,3.75E+14,46,24.2,367.4475708,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-6.17,20.6,0,0,0,0,C,1.6056E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
1718265835306,4.12502E+15,18,0,-1.39818E+18,0.920218468,16602.63538,0,295.9584794,989,12,0,16399,3.75E+14,46,24.2,365.6968689,0.868999958,16,0,0,1.58E+09,0,0,0,0,0,1,-8.67,20.6,0,0,0,0,C,1.6056E+15,GPS,1.40E+18,1.40E+18,2.52E+07,13.79045307
