utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,5,0.0,16399,3.69344346803961E14,9.0,39.2,-57.14604187011719,0.030800001695752144,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,35.6,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094434680397E18,2.07637119813079E7,2.6981321219999996,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,6,0.0,16399,3.69344337906372E14,70.0,21.5,225.92616271972656,1.1019999980926514,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,17.9,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094433790643E18,2.343112616889139E7,20.98547206,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,11,0.0,16399,3.6934434297016E14,35.0,25.6,39.21952819824219,0.7894999980926514,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,22.0,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094434297011E18,2.191307309516595E7,10.49273603,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,12,0.0,16399,3.69344341494006E14,10.0,37.9,286.8098449707031,0.023900002241134644,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,34.3,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094434149402E18,2.235559554324992E7,2.99792458,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,13,0.0,16399,3.69344342346544E14,40.0,25.0,-575.2482299804688,0.7894999980926514,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,21.4,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.4016909443423465E18,2.2100028468654078E7,11.99169832,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,15,0.0,16399,3.69344336825441E14,31.0,27.5,-703.7535400390625,0.6904999613761902,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,23.9,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094433682534E18,2.3755228197725695E7,9.293566197999999,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,20,0.0,16399,3.69344346358906E14,11.0,36.7,217.8966827392578,0.03220000118017197,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,33.1,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094434635878E18,2.0897174786930174E7,3.297717038,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,25,0.0,16399,3.69344338929196E14,12.0,36.2,51.794090270996094,0.05100000277161598,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,32.6,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094433892915E18,2.312452242624563E7,3.597509496,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,29,0.0,16399,3.69344333978143E14,12.0,35.7,-656.6139526367188,0.04350000247359276,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-0.23,32.1,0.0,0.0,0.0,0.0,C,995490499038890,GPS,1.40169094441606426E18,1.40169094433397811E18,2.460880687750195E7,3.597509496,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,195,0.0,16399,3.69344285575621E14,40.0,24.6,-193.30030822753906,0.8539999723434448,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,4,-0.23,21.0,0.0,0.0,0.0,0.0,C,995490499038890,QZSS,1.40169094441606426E18,1.40169094428557568E18,3.911949093995981E7,11.99169832,
1717655726000,472638228000000,18,0.0,-1401218306188064136,-0.14004850387573242,54.98046812135726,2.438740658520038,11.264717476914354,434.0,196,0.0,16399,3.69344287198671E14,61.0,22.0,145.6888427734375,1.0069999694824219,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,4,-0.23,18.4,0.0,0.0,0.0,0.0,C,995490499038890,QZSS,1.40169094441606426E18,1.40169094428719872E18,3.863291578892749E7,18.287339938,
