,Latitude,Longitude,Altitude
0,21.00489044049048,105.84223910877579,-46.89759190287441
1,21.00482481483827,105.84158934757781,-39.97604664135724
2,21.004176049045217,105.8425542065156,76.36600658390671
3,21.004534071606816,105.84246728223465,104.86419758666307
4,21.00428008954319,105.84204305468978,-1.6949978424236178
5,21.00414582168976,105.84185577042015,72.01783000398427
6,21.004740132452945,105.84222579468472,-8.074753677472472
7,21.004523647218083,105.8422901489056,103.09145559370518
8,21.004322055392375,105.84190872468818,-6.6550100250169635
9,21.004394432165725,105.8419853573052,72.95081543270499
10,21.004678110707793,105.8424898907163,48.268393577076495
11,21.00405790219158,105.84238478035338,18.65563761163503
12,21.004213689674494,105.8426007009119,108.83558071870357
13,21.004225695853172,105.84210871155032,124.23858916573226
14,21.004606574960416,105.84246495568864,76.14737628400326
15,21.00452162279052,105.8421943561385,-34.460947351530194
16,21.00440833612324,105.8420116266709,34.03528789617121
17,21.004357245980877,105.84181113243753,90.57628301717341
18,21.00403151528114,105.84196318182724,57.799473193474114
19,21.00446533165567,105.84231661177186,1.6857424983754754
20,21.004479298017333,105.84223979737786,71.73089567851275
21,21.004107651423638,105.84202558900989,4.340742855332792
22,21.00412804195322,105.8419030880527,62.54413343034685
23,21.004726227316752,105.84230820985502,-10.699830243363976
24,21.004579079975574,105.84225449133812,79.344966750592
25,21.00419638503209,105.84217049586337,26.935307039879262
26,21.004394810974855,105.84220692438748,89.91558606829494
27,21.004260346921406,105.84205265929583,162.84622997790575
28,21.004445179953574,105.84215012507981,-63.406637526117265
29,21.00448567100941,105.84219116401827,15.192734310403466
30,21.00421563550053,105.8420849671058,113.3259845841676
31,21.003864853052377,105.8419562325539,51.33487094938755
32,21.004137334025554,105.84197148621399,107.1484905872494
33,21.004330557128412,105.84229236723519,64.67568113468587
34,21.004147713224143,105.84208433355789,-25.55384004767984
35,21.004216892030833,105.84191799493003,24.454598114825785
36,21.004193933695614,105.84178404511249,86.83043185714632
37,21.00442928269824,105.84276713215455,127.63480100780725
38,21.00434253016141,105.84204364032855,-34.04673681501299
39,21.004131907222252,105.8421367582241,78.9612128995359
40,21.0045150859336,105.84221582936419,132.76597384549677
41,21.004108520861575,105.84183818816348,51.260836912319064
42,21.004233783094858,105.84266837218978,74.48861912172288
43,21.00418620291058,105.84260940924555,152.80313598550856
44,21.00401916007477,105.84216479044011,33.62905914708972
45,21.00440218494228,105.84224621057997,89.91341423615813
46,21.004182929119125,105.84200529187895,161.0191345559433
47,21.004460260726137,105.8420756449864,-76.33488521259278
48,21.004773655328457,105.84208762307524,-23.088011905550957
49,21.00429279022467,105.84238035556761,143.29483892209828
50,21.004536667372875,105.84217249961907,17.32308253273368
51,21.00443414332357,105.84204584409072,91.787606975995
52,21.00433665971219,105.84196358009112,173.72757465485483
53,21.00473600895558,105.84213659057805,-72.61164336837828
54,21.00462881955498,105.84200817036977,5.7523140497505665
55,21.004738418061255,105.84212248703638,86.41237751115113
56,21.00432864017153,105.84209263271143,43.5747797973454
57,21.004196094003504,105.84196804133133,123.95113145932555
58,21.004815365037512,105.84243589639154,56.60028994176537
59,21.004533867919484,105.84211709740246,-32.294550626538694
60,21.00439571123161,105.84202345057585,52.16181964520365
61,21.004461802989674,105.84220886232535,144.70592170767486
62,21.004336023145196,105.84162690138757,2.9944044640287757
63,21.004650894170847,105.84255473431867,26.890214865095913
64,21.004540081787823,105.84236412604376,94.87722771428525
65,21.004405926624496,105.84167904922496,-58.515164508484304
66,21.004121797915783,105.84239320477107,140.5963386585936
67,21.003991704013536,105.84197983444022,21.96588014625013
68,21.00427732345895,105.84190642028368,69.09103451669216
69,21.00435283380835,105.84245419951505,63.98407481983304
70,21.00412109194035,105.84206780045136,-42.00060042273253
71,21.00434541353157,105.84212241623361,23.766829605214298
72,21.00437557867825,105.84200544000723,83.93307791370898
73,21.004630819279388,105.84178167573319,-41.55307040642947
74,21.00436828223351,105.8420233859063,108.52965366281569
75,21.004242688928844,105.84238664246621,97.29729896597564
76,21.00458836425849,105.8421707632643,-39.93811414577067
77,21.004439829711686,105.84209557051841,47.36366456467658
78,21.004706448228927,105.84227935563304,124.69342248048633
79,21.00452973814694,105.84171774855909,-10.029080101288855
80,21.004494430243415,105.8415312163665,50.2400744156912
81,21.00483588999828,105.842296208989,51.395679640583694
82,21.004267051218875,105.84229448438074,29.515284206718206
83,21.00439403765219,105.84269007792496,146.20122385863215
84,21.00424038914482,105.84216670845524,14.957272016443312
85,21.00424132810284,105.84183405734952,54.793298489414155
86,21.004549558114473,105.8420308743825,131.60179009102285
87,21.00433636031675,105.8423773648962,-29.66665515769273
88,21.004468877426373,105.84245640304297,45.3434797283262
89,21.004129069536926,105.84269691536933,194.43171241413802
90,21.003984924126968,105.84220134719465,66.53456407506019
91,21.00424259547893,105.84236603973007,143.2406283626333
92,21.00399415156737,105.8420546047693,48.91244545020163
93,21.004503432980584,105.84201276481329,81.20497924741358
94,21.004233482979036,105.84261986500944,110.76965199410915
95,21.004519007127463,105.8422415213336,-30.6344744162634
96,21.004200260115706,105.84261004588672,127.09413044620305
97,21.00425994304543,105.84241511498203,180.88106534071267
98,21.004380843141995,105.8422654191664,72.89213497843593
