utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,12,0.0,47,533976702114368.0,74.0,30.701000213623047,-1859.4252620301768,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,12.390469185371929,1,6.0,30.701000213623047,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.4018555767021143e+18,23349544.24688077,22.184641892,G,G12,2024-06-08 04:19:18+00:00,1,11608741.918379677,12697638.356796699,19967267.266263977,-623.1236959058583,2522.428629518478,-1219.7743065152474,-153566.52296665945,-0.0009543087826401152
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,14,0.0,47,533976701695248.0,58.0,34.500999450683594,-643.87638902826,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,16.801930255515266,1,6.0,34.500999450683594,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.4018555767016952e+18,23475178.871839743,17.387962564,G,G14,2024-06-08 04:19:18+00:00,1,-13189156.02650406,18000774.122466568,-14204983.541152677,22.606784124303672,-1840.6667101545913,-2368.6666840602334,125965.16456346941,0.002760678978347372
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,17,0.0,47,533976706528353.0,58.0,35.32500076293945,-1188.917607994383,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,17.719475183147654,1,6.0,35.32500076293945,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.4018555767065283e+18,22026274.72730675,17.387962564,G,G17,2024-06-08 04:19:18+00:00,1,-21434642.199832063,13590384.101179905,8523113.93808026,-1033.6045768969168,129.13272237880878,-2934.996289098339,209129.4122671104,-0.0015337105435256515
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,19,0.0,47,533976710645744.0,42.0,38.89799880981445,-1353.5667925455252,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,21.62496669170807,1,6.0,38.89799880981445,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.4018555767106455e+18,20791878.08232192,12.591283236,G,G19,2024-06-08 04:19:18+00:00,1,-14514908.581902945,15464885.624883827,15556818.914665168,-1998.8106411316649,371.37654616606056,-2247.8688502330783,147900.08826217728,0.0016018754565733013
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,20,0.0,47,533976708694573.0,51.0,35.78400039672852,-1730.0969246545883,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,18.23006461688648,1,6.0,35.78400039672852,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.4018555767086945e+18,21376842.719730176,15.289415358,G,G20,2024-06-08 04:19:18+00:00,1,2258583.7848617844,26502113.341183618,-1480751.0624063073,-280.52068825167413,207.61908767912223,3143.6696888512934,112143.75450324918,-0.00013632982609110243
1717820358000,3013000000,18,24056499.11312979,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,22,0.0,47,533976707320190.0,42.0,39.380001068115234,-846.539243475351,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,22.13746273031052,1,6.0,39.380001068115234,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678e+18,1.40185557670732e+18,21788896.660722688,12.591283236,G,G22,2024-06-08 04:19:18+00:00,1,-10019566.522044998,23763087.2765406,-6540031.288799354,-52.11622968985209,-912.2263575002004,-3011.903049430254,-7324.763796680764,-0.0014996280870033258
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,06,0.0,47,533977706696918.0,51.0,37.040000915527344,-1088.1664928477232,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,19.61098887053012,1,6.0,37.040000915527344,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.4018555777066967e+18,21675925.26918963,15.289415358,G,G06,2024-06-08 04:19:19+00:00,2,-5975276.938943433,13705222.496169876,22001250.454598013,-2193.988250627757,-1694.9239096398928,471.7416510156846,69128.5489695827,-0.006237089543687572
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,14,0.0,47,533977700697398.0,58.0,35.012001037597656,-647.1117066747456,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,17.366557614654635,1,6.0,35.012001037597656,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.401855577700697e+18,23474564.89688576,17.387962564,G,G14,2024-06-08 04:19:19+00:00,2,-13189133.511735648,17998935.053503204,-14207349.769079182,22.552212926974832,-1840.9615587401827,-2368.361044220275,125965.16456346941,0.002760678978347372
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,17,0.0,47,533977705532323.0,74.0,32.37799835205078,-1191.630500750581,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,14.367844874173484,1,6.0,32.37799835205078,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.4018555777055324e+18,22025046.777398784,22.184641892,G,G17,2024-06-08 04:19:19+00:00,2,-21435674.654930755,13590513.036941146,8520181.697472394,-1033.254849756121,129.07348422938446,-2935.1731470481095,209129.4122671104,-0.0015337105435256515
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,19,0.0,47,533977709650268.0,51.0,37.56399917602539,-1356.1773838692277,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,20.17855141115197,1,6.0,37.56399917602539,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.40185557770965e+18,20790573.385544702,15.289415358,G,G19,2024-06-08 04:19:19+00:00,2,-14516905.342165058,15465256.630197845,15554573.051253246,-1998.516048750812,371.4115438062783,-2248.2092612992587,147900.08826217728,0.0016018754565733013
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,20,0.0,47,533977707700351.0,58.0,33.415000915527344,-1733.258326960883,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,15.568634235919516,1,6.0,33.415000915527344,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.4018555777077002e+18,21375154.28860672,17.387962564,G,G20,2024-06-08 04:19:19+00:00,2,2258303.4727217294,26502320.577116244,-1477610.4065191224,-280.526044600414,207.24248273662522,3143.700856512738,112143.75450324918,-0.00013632982609110243
1717820359000,4013000000,18,10812546.0247569,-1401855573766000128,0.0,98.69216200402056,-4447.03786413242,0.0,0.0,22,0.0,47,533977706323011.0,31.0,41.46500015258789,-849.2736000198385,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,24.353758682210373,1,6.0,41.46500015258789,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855577779e+18,1.4018555777063227e+18,21788052.44516096,9.293566198,G,G22,2024-06-08 04:19:19+00:00,2,-10019618.625997808,23762175.72734588,-6543040.207974907,-52.09053263319342,-912.594994346314,-3011.7646974288086,-7324.763796680764,-0.0014996280870033258
1717820360000,5013000000,18,6551802.580704015,-1401855573768000000,0.0,101.49530337417302,-4450.192603415981,0.0,0.0,06,0.0,47,533978708700539.0,51.0,37.22200012207031,-1088.5101922108488,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,19.812833529829,1,6.0,37.22200012207031,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855578781e+18,1.4018555787087004e+18,21674850.81302016,15.289415358,G,G06,2024-06-08 04:19:20+00:00,3,-5977475.485571203,13703524.170511324,22001722.920247678,-2194.140998783456,-1694.8209762848123,471.2748262616482,69128.5489695827,-0.006237089543687572
1717820360000,5013000000,18,6551802.580704015,-1401855573768000000,0.0,101.49530337417302,-4450.192603415981,0.0,0.0,14,0.0,47,533978702699560.0,74.0,32.57899856567383,-647.1293608729056,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,14.609135102201094,1,6.0,32.57899856567383,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855578781e+18,1.4018555787026995e+18,23473874.17506253,22.184641892,G,G14,2024-06-08 04:19:20+00:00,3,-13189110.984137097,17997090.16592696,-14209722.796061317,22.49743406104085,-1841.2572544666862,-2368.0544357044673,125965.16456346941,0.002760678978347372
1717820360000,5013000000,18,6551802.580704015,-1401855573768000000,0.0,101.49530337417302,-4450.192603415981,0.0,0.0,19,0.0,47,533978711654799.0,51.0,35.76100158691406,-1357.2384940954764,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,18.207854652383404,1,6.0,35.76100158691406,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855578781e+18,1.401855578711655e+18,20789115.19502899,15.289415358,G,G19,2024-06-08 04:19:20+00:00,3,-14518907.803037858,15465628.784732077,15552320.101931294,-1998.2205330532074,371.4465969209415,-2248.550645578514,147900.08826217728,0.0016018754565733013
1717820360000,5013000000,18,6551802.580704015,-1401855573768000000,0.0,101.49530337417302,-4450.192603415981,0.0,0.0,20,0.0,47,533978709706136.0,51.0,37.09299850463867,-1733.1275000608343,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,19.667140271826685,1,6.0,37.09299850463867,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855578781e+18,1.4018555787097062e+18,21373312.36374477,15.289415358,G,G20,2024-06-08 04:19:20+00:00,3,2258022.3134051613,26502528.057436742,-1474460.28802064,-280.53146767494053,206.8647448674887,3143.732051273936,112143.75450324918,-0.00013632982609110243
1717820360000,5013000000,18,6551802.580704015,-1401855573768000000,0.0,101.49530337417302,-4450.192603415981,0.0,0.0,22,0.0,47,533978708325845.0,51.0,38.23699951171875,-849.8084293072542,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,20.91009840680357,1,6.0,38.23699951171875,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855578781e+18,1.401855578708326e+18,21787131.482729983,15.289415358,G,G22,2024-06-08 04:19:20+00:00,3,-10019670.860655118,23761261.07082519,-6546058.024083476,-52.06481022289415,-912.9647305694334,-3011.6258651792837,-7324.763796680764,-0.0014996280870033258
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,06,0.0,47,533979708704166.0,42.0,38.512001037597656,-1089.040933157638,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,21.208099834741027,1,6.0,38.512001037597656,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797087043e+18,21673699.60998144,12.591283236,G,G06,2024-06-08 04:19:21+00:00,4,-5979669.79648336,13701829.33755634,22002193.976480477,-2194.293392372093,-1694.7181989111882,470.80892381651694,69128.5489695827,-0.006237089543687572
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,11,0.0,47,533979708133652.0,58.0,33.37900161743164,-1386.1884986560788,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,15.523658655103782,1,6.0,33.37900161743164,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797081336e+18,21844768.381535232,17.387962564,G,G11,2024-06-08 04:19:21+00:00,4,7030332.551226497,20223315.13230675,15776520.328062516,-1639.928172052385,-1151.2662335231266,2204.1900770498073,-204073.03717494686,-0.002522101782688093
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,12,0.0,47,533979703133012.0,74.0,31.708999633789062,-1863.574556098773,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,13.58686741265003,1,6.0,31.708999633789062,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797031327e+18,23343941.725425664,22.184641892,G,G12,2024-06-08 04:19:21+00:00,4,11606872.570252148,12705207.982993905,19963604.634034265,-622.592721306883,2522.074307599373,-1221.0786601216953,-153566.52296665945,-0.0009543087826401152
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,14,0.0,47,533979702701724.0,58.0,35.14699935913086,-648.1406676769766,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,17.519162062309505,1,6.0,35.14699935913086,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797027018e+18,23473183.453239296,17.387962564,G,G14,2024-06-08 04:19:21+00:00,4,-13189088.556247167,17995248.665357947,-14212090.78013872,22.442720814938028,-1841.5523217382129,-2367.7483884259127,125965.16456346941,0.002760678978347372
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,19,0.0,47,533979711659324.0,51.0,35.80099868774414,-1357.7106045210078,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,19.088590076740104,1,6.0,35.80099868774414,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797116593e+18,20787810.498251773,15.289415358,G,G19,2024-06-08 04:19:21+00:00,4,-14520905.971739937,15466000.231434412,15550071.308477351,-1997.9255686196143,371.48153051434497,-2248.891299478585,147900.08826217728,0.0016018754565733013
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,20,0.0,47,533979709711929.0,58.0,33.88199996948242,-1734.36886894198,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,16.101477864130484,1,6.0,33.88199996948242,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.401855579709712e+18,21371623.93262131,17.387962564,G,G20,2024-06-08 04:19:21+00:00,4,2257741.709835648,26502734.746252682,-1471316.4259906644,-280.53693049018324,206.48775899021157,3143.7631173732734,112143.75450324918,-0.00013632982609110243
1717820361000,6013000000,18,5096607.533735889,-1401855573768000000,0.0,94.47412425761848,-4452.16952473002,0.0,0.0,22,0.0,47,533979708328683.0,58.0,33.54100036621094,-850.3587757056841,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,15.713217043247782,1,6.0,33.54100036621094,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855579781e+18,1.4018555797083287e+18,21786287.267168254,17.387962564,G,G22,2024-06-08 04:19:21+00:00,4,-10019722.965378607,23760347.87058192,-6549069.677905478,-52.03919089095494,-913.3337211553367,-3011.48724536183,-7324.763796680764,-0.0014996280870033258
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,06,0.0,47,533980709707797.0,58.0,34.14400100708008,-1089.4658418322997,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,16.39189883998742,1,6.0,34.14400100708008,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807097075e+18,21672701.900681216,17.387962564,G,G06,2024-06-08 04:19:22+00:00,5,-5981866.454306122,13700132.9127228,22002665.03714925,-2194.445888637505,-1694.61526927137,470.3425460028979,69128.5489695827,-0.006237089543687572
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,12,0.0,47,533980704139235.0,74.0,31.742000579833984,-1863.7871498113525,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,13.629032008256663,1,6.0,31.742000579833984,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807041393e+18,23342099.80056371,22.184641892,G,G12,2024-06-08 04:19:22+00:00,5,11606249.393321745,12707732.636702595,19962382.072402757,-622.4156248653028,2521.9559878338487,-1221.5136795591359,-153566.52296665945,-0.0009543087826401152
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,14,0.0,47,533980703703885.0,58.0,35.150001525878906,-648.4206725514775,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,17.608294600630124,1,6.0,35.150001525878906,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807037038e+18,23472646.22515456,17.387962564,G,G14,2024-06-08 04:19:22+00:00,5,-13189066.16074428,17993405.02779643,-14214460.825645702,22.387909121538783,-1841.8476457994234,-2367.4419843291307,125965.16456346941,0.002760678978347372
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,17,0.0,47,533980708544254.0,74.0,31.65399932861328,-1193.3307858670544,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,13.530327654746424,1,6.0,31.65399932861328,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807085443e+18,22021516.421413373,22.184641892,G,G17,2024-06-08 04:19:22+00:00,5,-21438776.11741079,13590900.261890586,8511366.301187012,-1032.2035114879495,128.89508730255258,-2935.70442161225,209129.4122671104,-0.0015337105435256515
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,19,0.0,47,533980712663856.0,51.0,35.9119987487793,-1357.6737165385366,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,20.69524212518424,1,6.0,35.9119987487793,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807126638e+18,20786505.80147456,15.289415358,G,G19,2024-06-08 04:19:22+00:00,5,-14522905.843180694,15466372.084542613,15547819.9250728,-1997.6302706270224,371.5164494555612,-2249.2322450266697,147900.08826217728,0.0016018754565733013
1717820362000,7013000000,18,4202511.075178549,-1401855573769000192,0.0,94.07296655623053,-4453.133959252476,0.0,0.0,22,0.0,47,533980709331518.0,42.0,39.233001708984375,-850.8970429158994,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,21.9811865013796,1,6.0,39.233001708984375,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855580782e+18,1.4018555807093315e+18,21785519.798475776,12.591283236,G,G22,2024-06-08 04:19:22+00:00,5,-10019775.09657184,23759433.38759126,-6552084.2044990985,-52.013597701419215,-913.7030730679606,-3011.3484222182888,-7324.763796680764,-0.0014996280870033258
1717820363000,8013000000,18,3568194.750916649,-1401855573767000064,0.0,94.14322466443198,-4454.076145208097,0.0,0.0,06,0.0,47,533981707711435.0,58.0,34.11000061035156,-1089.583102874815,0.14999,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,15.62452818451223,1,6.0,34.11000061035156,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185558178e+18,1.4018555817077115e+18,21671550.69764249,17.387962564,G,G06,2024-06-08 04:19:23+00:00,6,-5984056.680717874,13698441.674642578,22003134.221289705,-2194.597878345996,-1694.5125988280083,469.8775564984664,69128.5489695827,-0.006237089543687572
