utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,GpsWeekNum,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1718201401000,4060584577000000,18,0.0,-1398176034842744546,0.957,35.72229252313264,6.21218893901028,17.998598159185626,930.0,23,0.0,16399,310219348309285.0,12,35.7,452.2660827636719,0.0360000021755695,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,32.1,0.0,0.0,0.0,0.0,C,1541165926776083,GPS,1402236619419744562.418,1402236619348309248,21415768.497375059444,3.597509496,G,G23,2318,2024-06-12 14:10:01+00:00,1,-16098373.219860872,20805940.291430864,-2741065.7644845056,-1.7218861316397351,-424.5890143589519,-3204.9140353911534,74513.40696076721,0.002760678978347372
1718201401000,4060584577000000,18,0.0,-1398176034842744546,0.957,35.72229252313264,6.21218893901028,17.998598159185626,930.0,25,0.0,16399,310219348624604.0,24,29.1,122.96920013427734,0.1044999957084655,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,25.5,0.0,0.0,0.0,0.0,C,1541165926776083,GPS,1402236619419744562.418,1402236619348624640,21321216.354461523444,7.195018992,G,G25,2318,2024-06-12 14:10:01+00:00,1,-19297268.247896876,13553829.741478387,11626877.221845891,625.3523909713435,-1437.148805795586,2662.9957931215877,149067.43802825056,0.0001704122826140279
1718201401000,4060584577000000,18,0.0,-1398176034842744546,0.957,35.72229252313264,6.21218893901028,17.998598159185626,930.0,28,0.0,16399,310219350304212.0,10,38.1,-22.745716094970703,0.0373999997973442,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,34.5,0.0,0.0,0.0,0.0,C,1541165926776083,GPS,1402236619419744562.418,1402236619350304256,20817680.145325395444,2.997924580,G,G28,2318,2024-06-12 14:10:01+00:00,1,2637743.081977659,23662341.571235377,11763035.016224772,-880.5334328778133,-1231.4693340655842,2672.140209312424,-85622.49477730427,-0.005044203565376186
1718201401000,4060584577000000,18,0.0,-1398176034842744546,0.957,35.72229252313264,6.21218893901028,17.998598159185626,930.0,31,0.0,16399,310219346271636.0,10,38.3,-384.5380554199219,0.0314000025391578,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,34.7,0.0,0.0,0.0,0.0,C,1541165926776083,GPS,1402236619419744562.418,1402236619346271744,22026596.829719891444,2.997924580,G,G31,2318,2024-06-12 14:10:01+00:00,1,9840915.733767243,24410204.247635737,954042.4263486249,-369.5893000084656,-1.456904699802756,3182.6321004890087,-68182.18876102226,6.816491304555121e-05
1718201401000,4060584577000000,18,0.0,-1398176034842744546,0.957,35.72229252313264,6.21218893901028,17.998598159185626,930.0,32,0.0,16399,310219346752317.0,10,37.6,-111.53855895996094,0.0314000025391578,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,34.0,0.0,0.0,0.0,0.0,C,1541165926776083,GPS,1402236619419744562.418,1402236619346752256,21882542.956141395444,2.997924580,G,G32,2318,2024-06-12 14:10:01+00:00,1,-4666860.520965737,14817049.250888845,21739345.600828264,-2698.6111186775383,-266.37502576372697,-421.1671565189164,-184803.66913645418,0.000340824565229255
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,10,0.0,16399,310220352578290.0,11,36.7,-11.522210121154783,0.041200004518032,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,33.1,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620352578304,20135937.705795411444,3.297717038,G,G10,2318,2024-06-12 14:10:02+00:00,2,-8866192.225647058,23144247.93945773,9293688.97181193,-839.3849868373632,823.7549431711371,-2948.2976794191654,-12393.842647435224,-0.0024539368696434413
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,12,0.0,16399,310220340842240.0,17,31.6,373.8034973144531,0.0322999991476535,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,28.0,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620340842240,23654321.179600723444,5.096471786,G,G12,2318,2024-06-12 14:10:02+00:00,2,-18971388.06309876,3447859.8824093007,17963126.549224794,1352.6280190568186,-1915.6536365143033,1773.5635896011306,-153935.90917570813,-0.0009543087826401152
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,23,0.0,16399,310220348307756.0,11,36.9,454.2445983886719,0.0351999998092651,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,33.3,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620348307712,21416228.978590547444,3.297717038,G,G23,2318,2024-06-12 14:10:02+00:00,2,-16098374.885992335,20805515.488191176,-2744270.7366723185,-1.5226170417629419,-424.9263816936064,-3204.8549365057474,74513.40696076721,0.002760678978347372
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,25,0.0,16399,310220348624202.0,31,27.5,125.06100463867188,0.6784999966621399,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,23.9,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620348624128,21321369.848200019444,9.293566198,G,G25,2318,2024-06-12 14:10:02+00:00,2,-19296642.85304745,13552392.334990293,11629540.182723302,625.4633436621807,-1437.465173485278,2662.7407301922517,149067.43802825056,0.0001704122826140279
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,28,0.0,16399,310220350304294.0,10,38.0,-20.732637405395508,0.0373999997973442,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,34.4,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620350304256,20817680.145325395444,2.997924580,G,G28,2318,2024-06-12 14:10:02+00:00,2,2636862.359203402,23661109.945869144,11765707.111833539,-880.7551552132516,-1231.7186556527186,2671.8897854194483,-85622.49477730427,-0.005044203565376186
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,31,0.0,16399,310220346272926.0,9,38.7,-382.6242065429688,0.0308000016957521,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,35.1,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620346273024,22026213.095373651444,2.698132122,G,G31,2318,2024-06-12 14:10:02+00:00,2,9840545.993832657,24410202.639177594,957225.1540377011,-369.75194689356215,-1.8058583173250398,3182.6112440488423,-68182.18876102226,6.816491304555121e-05
1718201402000,4060585577000000,18,0.0,-1398176034842744547,0.199,29.40620470326394,1.807197853186232,9.07552495973062,930.0,32,0.0,16399,310220346752711.0,12,36.5,-109.62419128417967,0.032999999821186,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.36,32.9,0.0,0.0,0.0,0.0,C,1541166926776084,GPS,1402236620419744562.418,1402236620346752768,21882389.462402899444,3.597509496,G,G32,2318,2024-06-12 14:10:02+00:00,2,-4669559.22392128,14816782.939881755,21738924.194379456,-2698.577255581291,-266.21219681776535,-421.6213897537988,-184803.66913645418,0.000340824565229255
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,10,0.0,16399,310221352578333.0,11,37.4,-11.219908714294434,0.041200004518032,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,33.8,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621352578304,20135937.705795411444,3.297717038,G,G10,2318,2024-06-12 14:10:04+00:00,3,-8867031.54986354,23145071.573421877,9290740.491325265,-839.1214425068242,823.5029648111314,-2948.4974375442575,-12393.842647435224,-0.0024539368696434413
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,12,0.0,16399,310221340841021.0,14,33.8,374.2943115234375,0.0260000005364418,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,30.2,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621340840960,23654704.913946963444,4.197094412,G,G12,2318,2024-06-12 14:10:04+00:00,3,-18970035.383688908,3445943.9943853235,17964899.973995134,1352.6608444779868,-1915.9076438638185,1773.1723228045635,-153935.90917570813,-0.0009543087826401152
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,23,0.0,16399,310221348306236.0,13,35.0,454.3864440917969,0.0369000025093555,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,31.4,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621348306176,21416689.459806035444,3.897301954,G,G23,2318,2024-06-12 14:10:04+00:00,3,-16098376.352873027,20805090.347559918,-2747475.6497539976,-1.323397102211871,-425.2637712300012,-3204.795768554409,74513.40696076721,0.002760678978347372
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,25,0.0,16399,310221348623735.0,40,25.0,124.8421630859375,0.7985000014305115,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,21.4,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621348623616,21321523.341938515444,11.991698320,G,G25,2318,2024-06-12 14:10:04+00:00,3,-19296017.34730597,13550954.612223672,11632202.888324829,625.5742408692214,-1437.7815341905493,2662.4856082354236,149067.43802825056,0.0001704122826140279
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,28,0.0,16399,310221350304368.0,10,38.0,-20.499805450439453,0.0373999997973442,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,34.4,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621350304256,20817680.145325395444,2.997924580,G,G28,2318,2024-06-12 14:10:04+00:00,3,2635981.414698732,23659878.071207754,11768378.956960954,-880.9768998476721,-1231.9679252771089,2671.639304629737,-85622.49477730427,-0.005044203565376186
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,31,0.0,16399,310221346274201.0,9,39.5,-382.3688659667969,0.0308000016957521,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,35.9,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621346274304,22025829.361027411444,2.698132122,G,G31,2318,2024-06-12 14:10:04+00:00,3,9840176.091229495,24410200.68176424,960407.8607858577,-369.9146391538456,-2.1547896392127583,3182.5903180853393,-68182.18876102226,6.816491304555121e-05
1718201404000,4060586577000000,18,0.0,-1398176034842744537,0.719,32.99739182693884,8.449971398860107,10.639215609164292,930.0,32,0.0,16399,310221346753068.0,11,36.6,-109.58436584472656,0.0322000011801719,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.3,33.0,0.0,0.0,0.0,0.0,C,1541167926776074,GPS,1402236621419744562.418,1402236621346753024,21882312.715533651444,3.297717038,G,G32,2318,2024-06-12 14:10:04+00:00,3,-4672257.892878829,14816516.791711895,21738502.333703887,-2698.5433265024294,-266.04936934115665,-422.0756151386763,-184803.66913645418,0.000340824565229255
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,10,0.0,16399,310223352578431.0,12,36.4,-12.29880714416504,0.0420000031590461,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,32.8,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623352578304,20135937.705795411444,3.597509496,G,G10,2318,2024-06-12 14:10:05+00:00,4,-8868709.407713218,23146718.08526452,9284842.931180783,-838.5944211855332,822.998847064697,-2948.8967659462523,-12393.842647435224,-0.0024539368696434413
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,12,0.0,16399,310223340838391.0,17,32.3,373.2415771484375,0.0322999991476535,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,28.7,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623340838400,23655472.382639443444,5.096471786,G,G12,2318,2024-06-12 14:10:05+00:00,4,-18967329.926782884,3442111.456737506,17968445.64925804,1352.7263195204246,-1916.4155786315682,1772.3896714167397,-153935.90917570813,-0.0009543087826401152
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,23,0.0,16399,310223348303215.0,14,34.2,453.2270202636719,0.038000002503395,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,30.6,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623348303104,21417610.422237011444,4.197094412,G,G23,2318,2024-06-12 14:10:05+00:00,4,-16098378.689078262,20804239.05403773,-2753885.298296566,-0.9251047019911169,-425.9386168541744,-3204.6772254595303,74513.40696076721,0.002760678978347372
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,25,0.0,16399,310223348622950.0,27,27.7,123.87166595458984,0.6784999966621399,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,24.1,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623348622848,21321753.582546259444,8.094396366,G,G25,2318,2024-06-12 14:10:05+00:00,4,-19294766.00315366,13548078.217387855,11637527.534380168,625.7958688653869,-1438.414234701861,2661.975187173397,149067.43802825056,0.0001704122826140279
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,26,0.0,16399,310223341052055.0,35,26.2,-693.2969360351562,0.7369999885559082,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,22.6,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623341052160,23591388.746817363444,10.492736030,G,G26,2318,2024-06-12 14:10:05+00:00,4,-149765.87966431677,21933085.651325434,-14868770.00073003,-1210.5059327658364,1473.678016568054,2245.2711880676566,41420.39523376299,-0.0018745351087549066
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,28,0.0,16399,310223350304499.0,8,39.9,-21.61869239807129,0.036200001835823,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,36.3,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623350304512,20817603.398456147444,2.398339664,G,G28,2318,2024-06-12 14:10:05+00:00,4,2634218.8604028113,23657413.574198537,11773721.895563262,-881.4204559705537,-1232.4663086104674,2671.13817237963,-85622.49477730427,-0.005044203565376186
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,31,0.0,16399,310223346276760.0,8,40.0,-383.5820617675781,0.0302000008523464,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,36.4,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623346276864,22025061.892334931444,2.398339664,G,G31,2318,2024-06-12 14:10:05+00:00,4,9839435.797815716,24410195.72016107,966773.211353596,-370.2401597843747,-2.8525853642918833,3182.548257587538,-68182.18876102226,6.816491304555121e-05
1718201405000,4060588577000000,18,0.0,-1398176034842744520,0.587,34.8171015502885,7.385177417126226,10.52457458302264,930.0,32,0.0,16399,310223346753779.0,10,37.6,-110.7268524169922,0.0314000025391578,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.38,34.0,0.0,0.0,0.0,0.0,C,1541169926776057,GPS,1402236623419744562.418,1402236623346753792,21882082.474925907444,2.997924580,G,G32,2318,2024-06-12 14:10:05+00:00,4,-4677655.128827405,14815984.983849248,21737657.24965833,-2698.4752703950626,-265.7237188273845,-422.98404237010567,-184803.66913645418,0.000340824565229255
1718201406000,4060589577000000,18,0.0,-1398176034842744516,0.431,35.51956615410745,4.300987310952983,10.617028921866858,930.0,10,0.0,16399,310224352578467.0,11,36.6,-11.931941986083984,0.041200004518032,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,33.0,0.0,0.0,0.0,0.0,C,1541170926776053,GPS,1402236624419744562.418,1402236624352578560,20135860.958926163444,3.297717038,G,G10,2318,2024-06-12 14:10:06+00:00,5,-8869547.941375326,23147540.96301995,9281893.851704502,-838.3309442237924,822.7467076977132,-2949.0963362097,-12393.842647435224,-0.0024539368696434413
1718201406000,4060589577000000,18,0.0,-1398176034842744516,0.431,35.51956615410745,4.300987310952983,10.617028921866858,930.0,12,0.0,16399,310224340837296.0,13,34.6,373.5137939453125,0.0249000005424022,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,31.0,0.0,0.0,0.0,0.0,C,1541170926776053,GPS,1402236624419744562.418,1402236624340837376,23655779.370116435444,3.897301954,G,G12,2318,2024-06-12 14:10:06+00:00,5,-18965977.1489764,3440194.806561388,17970217.90023216,1352.758969158094,-1916.6695061042442,1771.9982867189829,-153935.90917570813,-0.0009543087826401152
1718201406000,4060589577000000,18,0.0,-1398176034842744516,0.431,35.51956615410745,4.300987310952983,10.617028921866858,930.0,23,0.0,16399,310224348301723.0,12,36.3,453.60394287109375,0.0360000021755695,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-1.34,32.7,0.0,0.0,0.0,0.0,C,1541170926776053,GPS,1402236624419744562.418,1402236624348301824,21417994.156583251444,3.597509496,G,G23,2318,2024-06-12 14:10:06+00:00,5,-16098379.558501309,20803812.901098426,-2757090.0336484355,-0.7260322526390866,-426.2760729194702,-3204.6178503180154,74513.40696076721,0.002760678978347372
