utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1717820356000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,19,0.0,17,636715.0,42.0,38.72100067138672,-1351.4567441980748,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,21.43197605095077,1,6.0,38.72100067138672,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819993631E18,-2.2440617407601215E13,12.591283235999999,
1717820356000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,195,0.0,17,124606.0,58.0,33.0,-1378.3747505504607,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,14.975683520222756,4,6.0,33.0,0.0,0.0,0.0,0.0,C,0,QZSS,-9.2233720358417756E18,-9.2232971819998751E18,-2.2440617254107477E13,17.387962564,
1717820356000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,11,0.0,17,110615.0,235.0,27.384000778198242,-1378.4844853295501,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,8.247918501660147,1,6.0,27.384000778198242,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819998894E18,-2.2440617249809652E13,70.45122762999999,
1717820356000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,22,0.0,17,314554.0,51.0,35.95800018310547,-843.9006841850896,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,18.421718597910626,1,6.0,35.95800018310547,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819996856E18,-2.244061731090016E13,15.289415358,
1717820356000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,20,0.0,17,683036.0,58.0,34.40999984741211,-1728.0551701789677,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,16.689392269435285,1,6.0,34.40999984741211,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.223297181999317E18,-2.2440617421415652E13,17.387962564,
1717820357000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,6,0.0,17,686121.0,235.0,27.492000579833984,-1080.9211170060248,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,8.401655074985966,1,6.0,27.492000579833984,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819993139E18,-2.2440617422336613E13,70.45122762999999,
1717820357000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,17,0.0,17,520428.0,74.0,30.356000900268555,-1184.8306611203418,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,11.97412698640749,1,6.0,30.356000900268555,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819994798E18,-2.244061737260464E13,22.184641892,
1717820357000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,14,0.0,17,690975.0,58.0,33.382999420166016,-639.5626786246953,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.52955332988155,1,6.0,33.382999420166016,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.2232971819993088E18,-2.244061742387155E13,17.387962564,
1717820357000,1013000000,18,0.0,-9223372036854775808,0.0,0.0,0.0,0.0,0.0,5,0.0,17,683005.0,316.0,26.18600082397461,-1992.470272702609,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,6.664293580707649,1,6.0,26.18600082397461,0.0,0.0,0.0,66.7128,C,0,GPS,-9.2233720358417756E18,-9.223297181999317E18,-2.2440617421415652E13,94.734416728,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,19,0.0,47,5.33975714641231E14,51.0,38.05500030517578,-1352.2869560957572,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,20.715619588226886,1,6.0,38.05500030517578,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557571464115E18,2.0793259525968384E7,15.289415358,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,195,0.0,47,5.33975650129218E14,74.0,32.0,-1380.5581102786912,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,13.825545111692826,4,6.0,32.0,0.0,0.0,0.0,0.0,C,0,QZSS,1.401855575784E18,1.40185557565012915E18,4.0133470576464385E7,22.184641892,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,11,0.0,47,5.3397571111519E14,58.0,32.928001403808594,-1381.50140196143,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.009814579888728,1,6.0,32.928001403808594,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557571111526E18,2.1850294156121086E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,22,0.0,47,5.33975711317371E14,58.0,34.270999908447266,-845.7445258076535,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,16.539290962754315,1,6.0,34.270999908447266,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557571131725E18,2.1789740876284413E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,20,0.0,47,5.33975712688803E14,58.0,33.069000244140625,-1728.8328840663323,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.173153785343255,1,6.0,33.069000244140625,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.4018555757126889E18,2.137853115085363E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,6,0.0,47,5.33975711689689E14,58.0,34.180999755859375,-1084.127398142379,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,16.43996581365934,1,6.0,34.180999755859375,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557571168973E18,2.1678074181528576E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,17,0.0,47,5.3397571052439E14,58.0,33.79800033569336,-1188.0081380386453,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.999431245034042,1,6.0,33.79800033569336,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557571052442E18,2.2027425930345472E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,14,0.0,47,5.33975705693103E14,51.0,36.435001373291016,-643.0450621285886,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,18.947476982723444,1,6.0,36.435001373291016,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557570569318E18,2.3475792846793726E7,15.289415358,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,5,0.0,47,5.33975704689595E14,74.0,31.08300018310547,-1991.5741827707402,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,12.855480646200926,1,6.0,31.08300018310547,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557570468966E18,2.3776640574245885E7,22.184641892,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,12,0.0,47,5.33975706108155E14,58.0,33.35200119018555,-1858.7566325040752,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.490896477381924,1,6.0,33.35200119018555,0.0,0.0,0.0,66.7128,C,0,GPS,1.401855575784E18,1.40185557570610816E18,2.335138617174272E7,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,3,0.0,17,348578.0,58.0,33.599998474121094,-1337.4375,0.14999,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,15.94732960455729,5,6.0,33.599998474121094,0.0,0.0,-352.8057470747308,66.7128,I,0,BEIDOU,1.401855575784E18,1.40191561800034867E18,-1.8000203622936164E13,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,10,0.0,17,8756.0,74.0,32.20000076293945,-1432.1334228515625,0.14999,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,14.407124354125427,5,6.0,32.20000076293945,0.0,0.0,-352.8057470747308,66.7128,I,0,BEIDOU,1.401855575784E18,1.4019156180000087E18,-1.800020352101632E13,22.184641892,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,196,0.0,17,363033.0,58.0,35.0,-1227.913780476352,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,16.65700103711218,4,6.0,35.0,0.0,0.0,0.0,0.0,C,0,QZSS,1.401855575784E18,1.40191561800036301E18,-1.800020362723399E13,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,7,0.0,17,748106.0,58.0,34.20000076293945,-1377.5992431640625,0.14999,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,16.60749566387101,5,6.0,34.20000076293945,0.0,0.0,-352.8057470747308,66.7128,I,0,BEIDOU,1.401855575784E18,1.40191561800074803E18,-1.8000203742661277E13,17.387962564,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,23,0.0,17,934110.0,74.0,31.0,-1375.0745595494163,0.14999,16,0.0,0.0,1.60368755E9,0,0.0,0.0,0,13.91401039542343,3,6.0,31.0,0.0,0.0,-458.9382121493682,66.7128,C,0,GLONASS,1.401855575784E18,1.40191561800093414E18,-1.8000203798456254E13,22.184641892,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,30,0.0,17,685438.0,51.0,35.79999923706055,-1416.1824951171875,0.14999,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,18.311513970800064,5,6.0,35.79999923706055,0.0,0.0,-352.8057470747308,66.7128,I,0,BEIDOU,1.401855575784E18,1.40191561800068531E18,-1.8000203723858297E13,15.289415358,
1717820357000,2013000000,18,3.3353073878863223E7,-1401855573771000064,0.0,257.747917236904,-4434.746105509401,0.0,0.0,194,0.0,17,223456.0,58.0,34.0,-1379.0352963121422,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,15.103527042664982,4,6.0,34.0,0.0,0.0,0.0,0.0,C,0,QZSS,1.401855575784E18,1.40191561800022349E18,-1.8000203585406945E13,17.387962564,
1717820358000,3013000000,18,2.405649911312979E7,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,19,0.0,47,5.33976710645744E14,42.0,38.89799880981445,-1353.5667925455252,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,21.62496669170807,1,6.0,38.89799880981445,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678E18,1.40185557671064576E18,2.079187808232192E7,12.591283235999999,
1717820358000,3013000000,18,2.405649911312979E7,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,195,0.0,47,5.33976646133832E14,58.0,35.0,-1382.0589029559565,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,17.40343018560074,4,6.0,35.0,0.0,0.0,0.0,0.0,C,0,QZSS,1.40185557678E18,1.40185557664613376E18,4.013208913281792E7,17.387962564,
1717820358000,3013000000,18,2.405649911312979E7,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,11,0.0,47,5.339767071198E14,235.0,28.92300033569336,-1382.7750129834258,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,10.212127978484144,1,6.0,28.92300033569336,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678E18,1.40185557670711987E18,2.184891271247462E7,70.45122762999999,
1717820358000,3013000000,18,2.405649911312979E7,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,22,0.0,47,5.3397670732019E14,42.0,39.380001068115234,-846.539243475351,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,22.13746273031052,1,6.0,39.380001068115234,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678E18,1.40185557670732006E18,2.1788896660722688E7,12.591283235999999,
1717820358000,3013000000,18,2.405649911312979E7,-1401855573767000064,0.0,141.95612906837124,-4438.322611207789,0.0,0.0,20,0.0,47,5.33976708694573E14,51.0,35.784000396728516,-1730.0969246545885,0.14999,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,18.23006461688648,1,6.0,35.784000396728516,0.0,0.0,0.0,66.7128,C,0,GPS,1.40185557678E18,1.40185557670869453E18,2.1376842719730176E7,15.289415358,
