Latitude,Longitude,Altitude
21.005265467620614,105.84602803108737,40.270494806580245
21.004643317224662,105.84615444479189,185.0045194895938
21.005130455408775,105.84647281537961,-48.785794106312096
21.00462495808067,105.84638063799646,184.3176209675148
21.005422270482526,105.84616959151977,-54.65298466011882
21.004747357263852,105.84649876723738,7.3823039550334215
21.00523494020651,105.84691509827734,-141.4989475114271
21.005036752546598,105.8464231868257,128.3562147114426
21.00466898472462,105.84634156745079,185.76448591146618
21.004642869674775,105.84663442087151,94.135726461187
21.004921409965778,105.84659678038523,99.91556048765779
21.005044915400727,105.84647699117716,12.409038167446852
21.005032162029792,105.84685078225901,62.25558246579021
21.0050654572668,105.84699538563744,-14.615819220431149
21.004867242442444,105.84689478490698,59.02834575250745
21.0047907404615,105.84666325058703,106.05048950854689
21.004779725658793,105.8468979083389,47.13206059206277
21.004717421889605,105.84682711322492,32.16733403876424
21.004781076132378,105.84677204631332,-36.51835461612791
21.004504495217596,105.84719269131611,81.91612805426121
21.00475206453188,105.84691290012795,170.315237082541
21.00509831563556,105.84755673864905,135.12357763387263
21.005215791004506,105.84714094613643,73.2654633326456
21.00551792710735,105.8475765358283,-7.435106026940048
21.00497465733106,105.84714290169136,106.8217546986416
21.005316209510823,105.84746231842061,29.262810433283448
21.005738012691396,105.84738520547805,-23.68750289734453
21.006194708948684,105.84690106551301,67.04498904384673
21.00572196071841,105.84706143627987,53.72596676275134
21.005421192447102,105.8470145827958,52.706091658212245
21.005245852321977,105.84722237709688,152.53750724624842
21.005841051152487,105.84700509876137,89.05544008407742
21.005530519619096,105.84719068733588,79.86339231673628
21.006050301675163,105.84722130518817,105.91219484619796
21.00610701735454,105.84707014170485,68.73868644889444
21.00637184415156,105.84732155261665,42.71346687525511
21.006326830839367,105.84705015578248,-6.647975497879088
21.006235292761417,105.84739150703207,-11.168309143744409
21.00599793120979,105.84700442265803,75.24427776690573
21.00624705656,105.84712181538433,23.84936349093914
21.006350317674656,105.84735308618446,-3.8298551877960563
21.00650389976216,105.84705602828426,-61.951592691242695
21.006438491380095,105.84711890374122,76.577527070418
21.006544207101857,105.84716332753986,44.25738216936588
21.00669782316029,105.84723304906383,-21.43586036283523
21.00689241313279,105.84756996757257,94.92822360619903
21.00673038838922,105.84701771424078,71.8024036437273
21.007197542415014,105.84729514235983,-51.92702426947653
21.006464698725175,105.84765425914426,175.4894945602864
21.007078853642835,105.84748584771208,40.39461314957589
21.00726074446223,105.84732400622948,53.748188773170114
21.007888768149375,105.84724760135101,-95.79381293989718
