Latitude,Longitude,Altitude
21.007142399496143,105.84148938605311,1.6259599309414625
21.007347844132486,105.84165395520809,24.033913685940206
21.007351200700406,105.84192900028474,15.523857825435698
21.006700164482634,105.84205174450328,270.61222195532173
21.007210360282627,105.8418147001537,-19.455754186026752
21.007298770039753,105.84150646810117,17.948226112872362
21.007152498470987,105.84111098918719,68.80887820478529
21.007131384220912,105.84152988048986,111.84574200119823
21.007210562390103,105.8417670965391,77.11589139327407
21.007113939857565,105.84190876011193,14.903774534352124
21.007155225798154,105.84221421826707,48.40090503450483
21.006773165347788,105.84213424504424,241.21546680200845
21.007465372294085,105.84164233258659,-121.9713965896517
21.007385676105848,105.84170251112042,220.19847133383155
21.007231469642782,105.84151666965658,67.37916752975434
21.007379666301354,105.84148935847969,37.5156726539135
21.007239797150447,105.84141763459736,-5.6533301984891295
21.007109862630703,105.84186678022657,352.92474347166717
21.006957150661236,105.84145749951406,235.58841490000486
21.007572204106303,105.84162052374768,-384.30357244610786
21.007480771131778,105.84156554462012,39.095581092871726
21.006786454352785,105.84139559333985,186.9503586050123
21.00743824831118,105.84159324836672,91.92078354023397
21.007350486230216,105.84142472214715,-143.17526140715927
21.006843541980786,105.84155302574744,-38.43664652388543
21.007481906265454,105.84139118921516,-35.29563206806779
21.006961188770518,105.84163321457025,72.8752265246585
21.006967805005868,105.84187682568482,180.29792082868516
21.00679931473468,105.84166902794973,230.07528298161924
21.0071512555555,105.84164020077222,-31.244380987249315
21.00715618163878,105.84189890390853,4.811653569340706
21.00706725002681,105.84112745349485,33.45729005523026
21.007016090391158,105.84185943384114,155.59036982711405
21.007088034635633,105.84143488088795,-59.63107665721327
21.006898149686947,105.84172492823666,118.13050988595933
21.0068202145621,105.84138831685584,152.86033116094768
21.006969754374936,105.84164549350113,-147.4949930300936
21.007317983313502,105.84146393307824,42.903691292740405
21.007004326273293,105.84196274405105,81.55330321844667
21.007133301310756,105.84176835822637,379.82191452756524
21.007050196778824,105.84143763591238,-18.582819909788668
21.00752592834907,105.84188825881947,14.90333142131567
21.007330074644237,105.84147802616799,-46.29323466401547
21.007510936124685,105.84162332376718,95.20002144854516
21.007768717979236,105.8411749847304,-25.662890918552876
21.007396162655578,105.84146901922342,81.81960752792656
21.00754163061352,105.84183470205777,-31.469906729646027
21.0074229956849,105.84155851563656,67.94022455159575
21.00788515657633,105.84121221290368,-0.6687588896602392
21.007585119017786,105.84145915628844,-36.44772413186729
21.007460252846393,105.84137979752464,-29.464572976343334
21.007362024282,105.84165632371344,165.04770891647786
21.007288872228035,105.84122589946618,-208.75141865108162
21.007832075246775,105.84131839493907,8.176887513138354
21.007786588702913,105.84136661090751,-23.786012245342135
21.007824603445957,105.84126616546183,11.526804133318365
21.007646355644113,105.84120598505211,76.74247942864895
21.00794449207019,105.84158440888808,-37.62415102403611
21.008126168165614,105.84123173935005,-131.58981814421713
21.007683697807206,105.84143972868411,-41.29621974006295
21.007820541967376,105.84171731544447,93.62874813005328
21.00775674816807,105.84150054405893,70.96452666912228
21.00777979934943,105.84075203260865,31.581989337690175
21.008273982122503,105.8403486553518,-36.596473801881075
21.008453335273128,105.83924262666817,31.746056775562465
21.008810276440578,105.83991272331218,50.49433653149754
21.00875237182524,105.83932689930737,-40.333977927453816
21.008694519798304,105.8393535112658,29.25304915755987
