utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,5,0.0,16399,5.41619340976377E14,24.0,28.8,-59.841156005859375,0.0925000011920929,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,25.2,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321934097638E18,2.0764786437477376E7,7.195018992,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,12,0.0,16399,5.41619335702865E14,14.0,33.7,281.61614990234375,0.048500001430511475,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,30.1,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321933570278E18,2.2345771943986174E7,4.197094412,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,15,0.0,16399,5.41619330923652E14,106.0,18.3,-703.7821655273438,3.621500015258789,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,14.700000000000001,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321933092378E18,2.3778482499107838E7,31.778000547999998,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,19,0.0,16399,5.41619334115703E14,31.0,27.3,576.3995361328125,0.6875,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,23.7,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321933411558E18,2.2821602533323776E7,9.293566197999999,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,20,0.0,16399,5.41619340568031E14,27.0,28.0,216.07846069335938,0.6165000200271606,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,24.4,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321934056806E18,2.0887197693927936E7,8.094396366,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,25,0.0,16399,5.41619333097636E14,46.0,23.6,46.19378662109375,0.9359999895095825,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,0.86,20.0,0.0,0.0,0.0,0.0,C,1167765917271828,GPS,1.40186321941024026E18,1.40186321933309773E18,2.3126748085453823E7,13.790453068,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,194,0.0,16399,5.41619288748997E14,70.0,21.2,98.13444519042969,1.088499903678894,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,4,0.86,17.599999999999998,0.0,0.0,0.0,0.0,C,1167765917271828,QZSS,1.40186321941024026E18,1.40186321928874906E18,3.64221454733696E7,20.98547206,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,195,0.0,16399,5.41619279714297E14,24.0,29.2,-190.389892578125,0.09099999815225601,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,4,0.86,25.599999999999998,0.0,0.0,0.0,0.0,C,1167765917271828,QZSS,1.40186321941024026E18,1.4018632192797143E18,3.913069598287001E7,7.195018992,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,196,0.0,16399,5.41619281419163E14,14.0,33.6,146.80638122558594,0.027499999850988388,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,4,0.86,30.0,0.0,0.0,0.0,0.0,C,1167765917271828,QZSS,1.40186321941024026E18,1.40186321928141926E18,3.8619561833678335E7,4.197094412,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,14,0.0,49359,3.4001331854546E13,19.0,31.1,335.62139892578125,0.25870001316070557,16,-0.0,1875.955906227098,1.59806246E9,0,0.0,0.0,0,0.0,3,-0.25,27.1,3790.933837890625,20.585840225219727,0.0,0.0,C,1167765917271828,GLONASS,1.40186321941024026E18,1.40186321933185459E18,2.349943088252211E7,5.696056702,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,2,0.0,49359,3.4001339125409E13,24.0,29.6,-690.1217651367188,0.32100000977516174,16,-0.0,1873.9769888276273,1.59975002E9,0,0.0,0.0,0,0.0,3,-0.25,25.6,3790.933837890625,20.585840225219727,0.0,0.0,C,1167765917271828,GLONASS,1.40186321941024026E18,1.4018632193391255E18,2.1319666302140415E7,7.195018992,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,1,0.0,49359,3.400134637929E13,21.0,30.6,-46.009429931640625,0.2696000039577484,16,-0.0,1870.6881045945743,1.60256256E9,0,0.0,0.0,0,0.0,3,-0.25,26.6,3790.933837890625,20.585840225219727,0.0,0.0,C,1167765917271828,GLONASS,1.40186321941024026E18,1.40186321934637926E18,1.9145043761998337E7,6.295641617999999,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,24,0.0,49359,3.4001339009193E13,27.0,28.0,-405.38018798828125,0.8450000286102295,16,0.0,0.0,1.60312499E9,0,0.0,0.0,0,0.0,3,-0.25,24.0,3790.933837890625,20.585840225219727,0.0,0.0,C,1167765917271828,GLONASS,1.40186321941024026E18,1.40186321933900928E18,2.1354509380779006E7,8.094396366,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,20,0.0,16399,5.41605337655974E14,11.0,37.9,92.4876480102539,0.0487000048160553,16,-0.0,1920.3757538518662,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,33.6,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.40186321933765606E18,2.1760193331623934E7,3.297717038,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,19,0.0,16399,5.41605332891357E14,16.0,33.7,-433.17254638671875,0.048900000751018524,16,-0.0,1920.3757538518662,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,29.400000000000002,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.40186321933289139E18,2.318860606206771E7,4.796679328,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,13,0.0,16399,5.41605287579878E14,31.0,27.7,124.06710815429688,0.6769999861717224,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,23.4,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.4018632192875799E18,3.677264842522521E7,9.293566197999999,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,10,0.0,16399,5.41605291057242E14,14.0,34.9,68.85242462158203,0.042500000447034836,16,-0.0,1920.3757538518662,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,30.599999999999998,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.40186321929105715E18,3.573019570022963E7,4.197094412,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,8,0.0,16399,5.41605287408324E14,17.0,32.5,144.11512756347656,0.04280000180006027,16,-0.0,1920.3757538518662,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,28.2,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.40186321928740838E18,3.682406882762137E7,5.0964717859999995,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,7,0.0,16399,5.41605289169744E14,21.0,31.2,131.81292724609375,0.07410000264644623,16,-0.0,1920.3757538518662,1.56109798E9,0,0.0,0.0,0,0.0,5,0.88,26.9,-1548.2061767578125,15.314630508422852,0.0,0.0,I,1167765917271828,BEIDOU,1.40186321941024026E18,1.40186321928916966E18,3.629605036719514E7,6.295641617999999,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,7,0.0,23567,5.41619328665991E14,13.0,36.2,-83.27494049072266,0.048900000751018524,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,6,1.01,31.900000000000002,-1482.0107421875,15.782210350036621,0.0,0.0,C,1167765917271828,GALILEO,1.40186321941024026E18,1.40186321932866611E18,2.445531313900595E7,3.8973019539999996,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,21,0.0,23567,5.41619322903242E14,106.0,18.7,472.7941589355469,2.883500099182129,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,6,1.01,14.399999999999999,-1482.0107421875,15.782210350036621,0.0,0.0,C,1167765917271828,GALILEO,1.40186321941024026E18,1.4018632193229033E18,2.618296191264768E7,31.778000547999998,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,26,0.0,23567,5.416193282504E14,24.0,29.8,-68.70439147949219,0.11649999767541885,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,6,1.01,25.5,-1482.0107421875,15.782210350036621,0.0,0.0,C,1167765917271828,GALILEO,1.40186321941024026E18,1.40186321932825037E18,2.45799500546647E7,7.195018992,
1717828001000,455854440000000,18,0.0,-1401407364970240291,-0.2229299545288086,57.952205679612234,2.827001125175246,12.845036610278848,517.0,33,0.0,23567,5.41619321042494E14,40.0,25.5,-202.92916870117188,0.8119999766349792,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,6,1.01,21.2,-1482.0107421875,15.782210350036621,0.0,0.0,C,1167765917271828,GALILEO,1.40186321941024026E18,1.40186321932104243E18,2.674083490521139E7,11.99169832,
