utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,Constellation,SvName,GpsWeekNum,UnixTime,Epoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond
1717828066000,455919440000000,18,0.0,-1401407364970239894,-0.807,42.60977220837958,13.891330021842816,12.87957954392155,518.0,20,0.0,16399,541684340520193.0,9,39.0,224.29315185546875,0.0218000002205371,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,35.4,0.0,0.0,0.0,0.0,C,1167830917271431,GPS,1401863284410240291.222,1401863284340520192,20901559.917767267676,2.698132122,G,G20,2317,2024-06-08 06:27:46+00:00,60,-3370630.0008646185,18538381.535039194,18839401.787053343,-1472.6100504288183,-1870.162603133209,1567.3849360421318,112142.91689271489,-0.00013632982609110243
1717828067000,455921440000000,18,0.0,-1401407364970239885,-0.672,41.61833930993453,7.806313316650212,15.123754454574186,519.0,05,0.0,16399,541686340988537.0,13,35.3,-49.44001388549805,0.0249000005424022,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,31.7,0.0,0.0,0.0,0.0,C,1167832917271422,GPS,1401863286410240291.222,1401863286340988416,20761189.893912675676,3.897301954,G,G05,2317,2024-06-08 06:27:47+00:00,61,3494028.5937674968,23604396.043648474,11390108.429258816,-876.9137418973722,-1207.1667320203208,2735.874799137819,-52632.50913582519,-0.0004089894782739068
1717828067000,455921440000000,18,0.0,-1401407364970239885,-0.672,41.61833930993453,7.806313316650212,15.123754454574186,519.0,06,0.0,16399,541686332048145.0,31,27.5,231.03553771972656,0.6604999899864197,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,23.9,0.0,0.0,0.0,0.0,C,1167832917271422,GPS,1401863286410240291.222,1401863286332048128,23441420.808660579676,9.293566198,G,G06,2317,2024-06-08 06:27:47+00:00,61,-22796736.543111328,5809338.628265418,12496625.824481359,-1543.7191403478591,-314.5813084309816,-2672.044918841325,69083.45760688353,-0.006271172000203902
1717828067000,455921440000000,18,0.0,-1401407364970239885,-0.672,41.61833930993453,7.806313316650212,15.123754454574186,519.0,11,0.0,16399,541686337143950.0,7,41.0,47.00650405883789,0.0462000034749507,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,37.4,0.0,0.0,0.0,0.0,C,1167832917271422,GPS,1401863286410240291.222,1401863286337144064,21913697.629409891676,2.098547206,G,G11,2317,2024-06-08 06:27:47+00:00,61,-11159029.195887238,12723615.457631845,20479656.789959338,-2556.457878281108,-455.7603376257145,-1116.3121825055896,-204091.0457996354,-0.002522101782688093
1717828067000,455920440000000,18,0.0,-1401407364970239888,-0.787,43.19488652981818,8.630568870302957,14.837581339759184,519.0,12,0.0,16399,541685335639705.0,46,23.8,291.2920227050781,0.9389999508857728,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,20.2,0.0,0.0,0.0,0.0,C,1167831917271425,GPS,1401863285410240291.222,1401863285335639808,22364662.233111139676,13.790453068,G,G12,2317,2024-06-08 06:27:47+00:00,61,10013684.384565312,24599449.160720356,929479.7468150716,-201.3458919504853,238.4074193957599,-3173.4782244872404,-153573.50305364578,-0.0009543087826401152
1717828067000,455920440000000,18,0.0,-1401407364970239888,-0.787,43.19488652981818,8.630568870302957,14.837581339759184,519.0,13,0.0,16399,541685336585922.0,16,32.9,-578.6709594726562,0.0548999980092048,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,29.3,0.0,0.0,0.0,0.0,C,1167831917271425,GPS,1401863285410240291.222,1401863285336585984,22081005.804370531676,4.796679328,G,G13,2317,2024-06-08 06:27:47+00:00,61,-11995166.813314922,21799493.976392105,-9155282.29034204,-956.4357681213152,663.2284576816321,2921.2588901349413,196784.849034806,0.0007838965000254878
1717828067000,455920440000000,18,0.0,-1401407364970239888,-0.787,43.19488652981818,8.630568870302957,14.837581339759184,519.0,15,0.0,16399,541685331079153.0,70,21.1,-702.250244140625,1.0929999351501465,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,17.5,0.0,0.0,0.0,0.0,C,1167831917271425,GPS,1401863285410240291.222,1401863285331079168,23731907.708764259676,20.985472060,G,G15,2317,2024-06-08 06:27:47+00:00,61,644084.6538427211,22515485.4266567,-14422584.582590623,-1025.9992513467073,1456.5444110511764,2327.9950701144558,50299.903630314206,0.0012610508913440464
1717828067000,455920440000000,18,0.0,-1401407364970239888,-0.787,43.19488652981818,8.630568870302957,14.837581339759184,519.0,19,0.0,16399,541685333988748.0,35,25.6,576.0665283203125,0.8059999942779541,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,22.0,0.0,0.0,0.0,0.0,C,1167831917271425,GPS,1401863285410240291.222,1401863285333988864,22859602.792891491676,10.492736030,G,G19,2317,2024-06-08 06:27:47+00:00,61,-20191378.505824648,15352608.399515938,-7325216.253117101,399.19793991297104,-868.4605986592348,-3031.3747486922757,147911.67520680247,0.0016018754565733013
1717828067000,455920440000000,18,0.0,-1401407364970239888,-0.787,43.19488652981818,8.630568870302957,14.837581339759184,519.0,20,0.0,16399,541685340519449.0,16,33.3,224.2578582763672,0.0308999996632337,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,29.7,0.0,0.0,0.0,0.0,C,1167831917271425,GPS,1401863285410240291.222,1401863285340519424,20901790.158375011676,4.796679328,G,G20,2317,2024-06-08 06:27:47+00:00,61,-3372102.8057299824,18536511.270750567,18840969.02009047,-1472.8297106691261,-1870.239774108366,1566.987946006064,112142.91689271489,-0.00013632982609110243
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,05,0.0,16399,541687340988711.0,17,31.8,-48.07522201538086,0.0322999991476535,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,28.2,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287340988672,20761113.147043427676,5.096471786,G,G05,2317,2024-06-08 06:27:48+00:00,62,3493151.491545803,23603188.72257217,11392844.257412804,-877.1465749576472,-1207.4222696753184,2735.6291213152017,-52632.50913582519,-0.0004089894782739068
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,06,0.0,16399,541687332047366.0,27,27.6,233.4808349609375,0.684499979019165,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,24.0,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287332047360,23441651.049268323676,8.094396366,G,G06,2317,2024-06-08 06:27:48+00:00,62,-22798280.157725632,5809024.060217928,12493953.577233285,-1543.4055273134345,-314.44778690591795,-2672.3084439259424,69083.45760688353,-0.006271172000203902
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,11,0.0,16399,541687337143805.0,10,37.6,48.41432571411133,0.0479000024497509,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,34.0,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287337143808,21913774.376279139676,2.997924580,G,G11,2317,2024-06-08 06:27:48+00:00,62,-11161585.703465255,12723159.743882492,20478540.22640205,-2556.346507745492,-455.5902296464642,-1116.7474777389698,-204091.0457996354,-0.002522101782688093
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,12,0.0,16399,541687335637722.0,80,20.4,292.0912780761719,1.9390000104904173,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,16.799999999999997,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287335637760,22365276.208065123676,23.983396640,G,G12,2317,2024-06-08 06:27:48+00:00,62,10013281.323374085,24599925.309040397,923132.5657312371,-201.5952921790388,237.68294042647668,-3173.5175699046827,-153573.50305364578,-0.0009543087826401152
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,13,0.0,16399,541687336589740.0,21,30.1,-577.1743774414062,0.0846000015735626,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,26.5,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287336589824,22079854.601331811676,6.295641618,G,G13,2317,2024-06-08 06:27:48+00:00,62,-11997079.2584703,21800820.001682304,-9149439.19884751,-955.8567905844493,662.8066586297401,2921.650486672071,196784.849034806,0.0007838965000254878
1717828068000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,19,0.0,16399,541687333984895.0,40,25.1,579.5108642578125,0.8059999942779541,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,21.5,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287333984768,22860830.742799459676,11.991698320,G,G19,2317,2024-06-08 06:27:48+00:00,62,-20190579.74597684,15350870.730007352,-7331278.846190379,399.6044508187829,-869.0788503342715,-3031.0572283822453,147911.67520680247,0.0016018754565733013
1717828069000,455922440000000,18,0.0,-1401407364970239873,-0.334,44.53865767573007,9.85707722421844,18.606221364768736,519.0,20,0.0,16399,541687340517951.0,9,38.6,226.75804138183597,0.0218000002205371,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,35.0,0.0,0.0,0.0,0.0,C,1167833917271410,GPS,1401863287410240291.222,1401863287340517888,20902250.639590499676,2.698132122,G,G20,2317,2024-06-08 06:27:49+00:00,63,-3375049.0744033046,18532770.510815904,18844102.295059904,-1473.2689951374396,-1870.3939324140697,1566.193866037635,112142.91689271489,-0.00013632982609110243
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,05,0.0,16399,541688340988865.0,46,24.3,-46.2794189453125,0.8464999794960022,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,20.7,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288340988928,20761036.400174179676,13.790453068,G,G05,2317,2024-06-08 06:27:50+00:00,64,3492274.156492956,23601981.145999722,11395579.839797968,-877.3794311518964,-1207.6777545944562,2735.383384088422,-52632.50913582519,-0.0004089894782739068
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,06,0.0,16399,541688332046451.0,46,23.8,234.47987365722656,0.934499979019165,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,20.2,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288332046336,23441958.036745315676,13.790453068,G,G06,2317,2024-06-08 06:27:50+00:00,64,-22799823.458486076,5808709.625714768,12491281.066845026,-1543.0918704360388,-314.3143062020205,-2672.5719126563104,69083.45760688353,-0.006271172000203902
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,11,0.0,16399,541688337143645.0,10,38.1,47.48257827758789,0.0479000024497509,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,34.5,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288337143552,21913851.123148387676,2.997924580,G,G11,2317,2024-06-08 06:27:50+00:00,64,-11164142.099597339,12722704.200242877,20477423.227564767,-2556.2350715261528,-455.42013081861245,-1117.182749487359,-204091.0457996354,-0.002522101782688093
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,13,0.0,16399,541688336591724.0,24,28.8,-576.6384887695312,0.1164999976754188,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,25.2,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288336591616,22079317.373247075676,7.195018992,G,G13,2317,2024-06-08 06:27:50+00:00,64,-11998035.046889791,21801482.69796038,-9146517.3592361,-955.5673235415827,662.5956773249368,2921.8461922321885,196784.849034806,0.0007838965000254878
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,15,0.0,16399,541688331086217.0,70,21.3,-700.556640625,1.8429999351501465,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,17.7,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288331086336,23729758.796425315676,20.985472060,G,G15,2317,2024-06-08 06:27:50+00:00,64,641007.2974490318,22519854.31929385,-14415598.999982303,-1025.3919971302962,1455.9452161508425,2328.8963442597096,50299.903630314206,0.0012610508913440464
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,19,0.0,16399,541688333982987.0,21,29.8,578.8395385742188,0.0800999999046325,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,26.2,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288333982976,22861367.970884195676,6.295641618,G,G19,2317,2024-06-08 06:27:50+00:00,64,-20190180.06120483,15350001.431522787,-7334309.904571292,399.8076265418123,-869.38799757539,-3030.898370564518,147911.67520680247,0.0016018754565733013
1717828070000,455923440000000,18,0.0,-1401407364970239853,-0.739,42.535062675597146,14.727988743288622,19.032029527102686,519.0,20,0.0,16399,541688340517199.0,16,33.3,226.08030700683597,0.0308999996632337,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,29.7,0.0,0.0,0.0,0.0,C,1167834917271390,GPS,1401863288410240291.222,1401863288340517120,20902480.880198243676,4.796679328,G,G20,2317,2024-06-08 06:27:50+00:00,64,-3376522.5381905045,18530900.015288375,18845668.336928908,-1473.4886193409943,-1870.4709197459167,1565.7967761209231,112142.91689271489,-0.00013632982609110243
1717828071000,455925440000000,18,0.0,-1401407364970239832,-0.311,39.04263940057717,8.887480497827767,12.0916388050248,519.0,05,0.0,16399,541690340989203.0,17,32.4,-51.96346664428711,0.0322999991476535,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,28.8,0.0,0.0,0.0,0.0,C,1167836917271369,GPS,1401863290410240291.222,1401863290340989184,20760959.653304931676,5.096471786,G,G05,2317,2024-06-08 06:27:51+00:00,65,3490518.787722151,23599565.226469018,11401050.267269729,-877.8452129169618,-1208.1885662170678,2734.891731421021,-52632.50913582519,-0.0004089894782739068
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,11,0.0,16399,541689337143484.0,10,37.7,46.48784255981445,0.0479000024497509,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,34.1,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289337143552,21913851.123148387676,2.997924580,G,G11,2317,2024-06-08 06:27:51+00:00,65,-11166698.384253444,12722248.826697364,20476305.793455504,-2556.1235696245776,-455.25004115212755,-1117.617997747518,-204091.0457996354,-0.002522101782688093
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,12,0.0,16399,541689335635735.0,53,23.0,289.3890991210937,1.6890000104904177,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,19.4,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289335635712,22365890.183019107676,15.889000274,G,G12,2317,2024-06-08 06:27:51+00:00,65,10012877.763171418,24600400.008423053,916785.3062367844,-201.84488763197504,236.958527066798,-3173.556645372235,-153573.50305364578,-0.0009543087826401152
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,13,0.0,16399,541689336593633.0,17,32.3,-577.5391235351562,0.0562999993562698,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,28.7,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289336593664,22078703.398293091676,5.096471786,G,G13,2317,2024-06-08 06:27:51+00:00,65,-11998990.545770027,21802145.183171593,-9143595.324163346,-955.2778710352943,662.3846415345773,2922.0418359559885,196784.849034806,0.0007838965000254878
1717828071000,455925440000000,18,0.0,-1401407364970239832,-0.311,39.04263940057717,8.887480497827767,12.0916388050248,519.0,15,0.0,16399,541690331090921.0,61,22.1,-702.27880859375,1.7630000114440918,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,18.5,0.0,0.0,0.0,0.0,C,1167836917271369,GPS,1401863290410240291.222,1401863290331090944,23728377.352778851676,18.287339938,G,G15,2317,2024-06-08 06:27:51+00:00,65,638956.7385565098,22522765.91535122,-14410940.443018794,-1024.987227539596,1455.5454780645823,2329.496960225128,50299.903630314206,0.0012610508913440464
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,19,0.0,16399,541689333981075.0,14,34.4,577.1511840820312,0.406000018119812,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,30.8,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289333981184,22861905.198968931676,4.197094412,G,G19,2317,2024-06-08 06:27:51+00:00,65,-20189780.17327784,15349131.823880024,-7337340.804045945,400.01074910095497,-869.697159063524,-3030.739447646164,147911.67520680247,0.0016018754565733013
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,20,0.0,16399,541689340516434.0,13,34.9,225.0834503173828,0.0249000005424022,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,31.3,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289340516352,20902711.120805987676,3.897301954,G,G20,2317,2024-06-08 06:27:51+00:00,65,-3377996.2215791633,18529029.44282271,18847233.98165933,-1473.7082315051775,-1870.5478458636655,1565.3996529311905,112142.91689271489,-0.00013632982609110243
1717828071000,455924440000000,18,0.0,-1401407364970239840,-0.626,42.01080810162239,13.212479263230094,16.522355568700217,519.0,25,0.0,16399,541689333085168.0,80,20.4,55.708473205566406,1.906000018119812,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.07,16.799999999999997,0.0,0.0,0.0,0.0,C,1167835917271377,GPS,1401863289410240291.222,1401863289333085184,23130519.241336931676,23.983396640,G,G25,2317,2024-06-08 06:27:51+00:00,65,16319037.652919808,18896828.336341422,9093484.759146996,273.5317886993671,1195.3400292959623,-2843.3056667865517,149004.89644778578,0.0001704122826140279
1717828072000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,05,0.0,16399,541691340989386.0,17,32.5,-52.05027389526367,0.0322999991476535,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,28.9,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291340989440,20760882.906435683676,5.096471786,G,G05,2317,2024-06-08 06:27:52+00:00,66,3489640.7539589973,23598356.88361749,11403785.112234645,-878.0781384644196,-1208.4438929047537,2734.6458159910117,-52632.50913582519,-0.0004089894782739068
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,11,0.0,16399,541691337143190.0,8,40.5,43.579620361328125,0.0467000044882297,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,36.9,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291337143296,21913927.870017635676,2.398339664,G,G11,2317,2024-06-08 06:27:53+00:00,67,-11171810.618954249,12721338.589838136,20474069.619480126,-2555.900368783431,-454.9098893470028,-1118.4884237796434,-204091.0457996354,-0.002522101782688093
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,12,0.0,16399,541691335633864.0,27,28.0,289.322509765625,0.6389999985694885,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,24.4,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291335633920,22366427.411103843676,8.094396366,G,G12,2317,2024-06-08 06:27:53+00:00,67,10012473.703542527,24600873.259028018,910437.968491083,-202.09467828957892,236.23417937646605,-3173.595450893022,-153573.50305364578,-0.0009543087826401152
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,13,0.0,16399,541691336597486.0,14,33.9,-580.1328735351562,0.050000000745058,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,30.3,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291336597504,22077552.195254371676,4.197094412,G,G13,2317,2024-06-08 06:27:53+00:00,67,-12000900.67522004,21803469.520347703,-9137750.667120533,-954.6990096070444,661.9624064640872,2922.4329379269966,196784.849034806,0.0007838965000254878
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,15,0.0,16399,541691331093221.0,70,21.3,-701.8220825195312,1.0929999351501465,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,17.7,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291331093248,23727686.630955619676,20.985472060,G,G15,2317,2024-06-08 06:27:53+00:00,67,637931.7627328746,22524221.413431495,-14408610.714227088,-1024.7848627532173,1455.3455265990324,2329.7971981331957,50299.903630314206,0.0012610508913440464
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,19,0.0,16399,541691333977194.0,27,27.7,574.6868896484375,0.6859999895095825,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,24.1,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291333977088,22863133.148876899676,8.094396366,G,G19,2317,2024-06-08 06:27:53+00:00,67,-20188979.788190674,15347391.681101818,-7343402.125877534,400.4168346963453,-870.3155247154878,-3030.421406530724,147911.67520680247,0.0016018754565733013
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,20,0.0,16399,541691340514948.0,13,34.7,222.2315826416016,0.0249000005424022,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,31.1,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291340515072,20903094.855152227676,3.897301954,G,G20,2317,2024-06-08 06:27:53+00:00,67,-3380944.247234679,18525288.0671673,18850364.07970069,-1474.1474196837635,-1870.7015144655127,1564.6053067328173,112142.91689271489,-0.00013632982609110243
1717828073000,455926440000000,18,0.0,-1401407364970239826,-0.127,44.59922274691053,4.692585363812058,13.91885621084342,519.0,25,0.0,16399,541691333084764.0,53,22.6,54.78554534912109,1.0160000324249268,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,19.0,0.0,0.0,0.0,0.0,C,1167837917271363,GPS,1401863291410240291.222,1401863291333084672,23130672.735075427676,15.889000274,G,G25,2317,2024-06-08 06:27:53+00:00,67,16319584.472507369,18899218.49103838,9087797.575620163,273.3605218683166,1194.6583053137388,-2843.6919864446527,149004.89644778578,0.0001704122826140279
1717828074000,455927440000000,18,0.0,-1401407364970239831,-0.358,41.26428393647075,0.4242666138362047,11.31261234593008,519.0,05,0.0,16399,541692340989544.0,11,37.1,-51.58457946777344,0.023199999704957,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.05,33.5,0.0,0.0,0.0,0.0,C,1167838917271368,GPS,1401863292410240291.222,1401863292340989440,20760882.906435683676,3.297717038,G,G05,2317,2024-06-08 06:27:54+00:00,68,3488762.487276829,23597148.285487,11406519.711179143,-878.3110870984183,-1208.6991668242524,2734.3998411788143,-52632.50913582519,-0.0004089894782739068
1717828074000,455928440000000,18,0.0,-1401407364970239835,-0.321,44.23026985023171,1.4279386499491935,15.999447048911692,519.0,06,0.0,16399,541693332042608.0,61,22.1,225.8405303955078,1.7345000505447388,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.02,18.5,0.0,0.0,0.0,0.0,C,1167839917271372,GPS,1401863293410240291.222,1401863293332042496,23443109.239784035676,18.287339938,G,G06,2317,2024-06-08 06:27:54+00:00,68,-22807535.257224433,5807139.45406398,12477914.562360415,-1541.5229279126406,-313.6475149281468,-2673.8884115316873,69083.45760688353,-0.006271172000203902
1717828074000,455927440000000,18,0.0,-1401407364970239831,-0.358,41.26428393647075,0.4242666138362047,11.31261234593008,519.0,11,0.0,16399,541692337143038.0,8,39.6,43.82195663452149,0.0467000044882297,16,-0.0,1902.9177342976868,1575420030.0,0,0.0,0.0,0,0.0,1,-0.05,36.0,0.0,0.0,0.0,0.0,C,1167838917271368,GPS,1401863292410240291.222,1401863292337143040,21914004.616886883676,2.398339664,G,G11,2317,2024-06-08 06:27:54+00:00,68,-11174366.56881887,12720883.726514678,20472950.879682384,-2555.7886698520824,-454.7398272361968,-1118.92360152476,-204091.0457996354,-0.002522101782688093
1717828074000,455927440000000,18,0.0,-1401407364970239831,-0.358,41.26428393647075,0.4242666138362047,11.31261234593008,519.0,12,0.0,16399,541692335632807.0,31,27.5,292.1578674316406,0.6889999508857727,16,0.0,0.0,1575420030.0,0,0.0,0.0,0,0.0,1,-0.05,23.9,0.0,0.0,0.0,0.0,C,1167838917271368,GPS,1401863292410240291.222,1401863292335632896,22366734.398580835676,9.293566198,G,G12,2317,2024-06-08 06:27:54+00:00,68,10012271.4863547,24601109.341040928,907264.2709664508,-202.2196467886588,235.87203024930434,-3173.6147524204416,-153573.50305364578,-0.0009543087826401152
