utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1718050425000,169540418000000,18,0.0,-1401916102188427947,-0.9682445526123047,7374776.363372803,-6.541187020642962,35.00516239186865,796.0,26,0.0,1,352605.0,1253.0,24.6,-253.58815002441406,72.2699966430664,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,20.3,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390189113459484,BEIDOU,1.4020856426064279E18,1.40208841800035251E18,-8.320421665764989E11,375.63994987399997,
1718050425000,169540418000000,18,0.0,-1401916102188427947,-0.9682445526123047,7374776.363372803,-6.541187020642962,35.00516239186865,796.0,21,0.0,1,800194.0,1289.0,24.7,325.48773193359375,72.4800033569336,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,20.4,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390189113459484,BEIDOU,1.4020856426064279E18,1.40208841800080026E18,-8.320423008067733E11,386.432478362,
1718050426000,169541418000000,18,0.0,-1401916102188427952,-0.7366161346435547,7374808.788299561,-4.760271540451412,35.57222160819472,796.0,22,0.0,1,365695.0,80.0,20.6,-370.9488220214844,8.160000801086426,16,0.0,0.0,1.60031245E9,0,0.0,0.0,0,0.0,3,-1.49,16.6,3772.4228515625,19.231931686401367,0.0,0.0,C,1390190113459489,GLONASS,1.4020856436064279E18,1.40208841800036557E18,-8.317423780325892E11,23.98339664,
1718050426000,169541418000000,18,0.0,-1401916102188427952,-0.7366161346435547,7374808.788299561,-4.760271540451412,35.57222160819472,796.0,26,0.0,1,353453.0,1383.0,24.3,-253.58815002441406,73.0199966430664,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,20.0,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390190113459489,BEIDOU,1.4020856436064279E18,1.40208841800035354E18,-8.317423744254865E11,414.61296941399996,
1718050426000,169541418000000,18,0.0,-1401916102188427952,-0.7366161346435547,7374808.788299561,-4.760271540451412,35.57222160819472,796.0,21,0.0,1,799110.0,1420.0,24.7,325.48773193359375,73.2300033569336,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,20.4,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390190113459489,BEIDOU,1.4020856436064279E18,1.40208841800079923E18,-8.317425080417858E11,425.70529036,
1718050426000,169541418000000,18,0.0,-1401916102188427952,-0.7366161346435547,7374808.788299561,-4.760271540451412,35.57222160819472,796.0,3,0.0,1,399200.0,181.0,7.9,-4.484122276306152,11.44159984588623,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,3.6000000000000005,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390190113459489,BEIDOU,1.4020856436064279E18,1.4020884180003991E18,-8.317423880864292E11,54.262434897999995,
1718050427000,169542418000000,18,0.0,-1401916102188427955,-0.3592205047607422,7374841.213226318,-2.6356938332734843,35.57222160819472,796.0,22,0.0,1,366879.0,80.0,20.8,-370.3118896484375,8.90999984741211,16,0.0,0.0,1.60031245E9,0,0.0,0.0,0,0.0,3,-1.53,16.8,3772.4228515625,19.231931686401367,0.0,0.0,C,1390191113459492,GLONASS,1.4020856446064279E18,1.40208841800036685E18,-8.314425859583236E11,23.98339664,
1718050427000,169542418000000,18,0.0,-1401916102188427955,-0.3592205047607422,7374841.213226318,-2.6356938332734843,35.57222160819472,796.0,1,0.0,1,377118.0,61.0,22.7,583.8943481445312,5.139999866485596,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.53,18.7,3772.4228515625,19.231931686401367,0.0,0.0,C,1390191113459492,GLONASS,1.4020856446064279E18,1.40208841800037709E18,-8.314425890281984E11,18.287339938,
1718050427000,169542418000000,18,0.0,-1401916102188427955,-0.3592205047607422,7374841.213226318,-2.6356938332734843,35.57222160819472,796.0,26,0.0,1,354301.0,1590.0,23.9,-253.58815002441406,73.77000427246094,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,19.599999999999998,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390191113459492,BEIDOU,1.4020856446064279E18,1.4020884180003543E18,-8.31442582197727E11,476.67000822,
1718050427000,169542418000000,18,0.0,-1401916102188427955,-0.3592205047607422,7374841.213226318,-2.6356938332734843,35.57222160819472,796.0,21,0.0,1,798027.0,1553.0,24.4,325.48773193359375,73.9800033569336,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,20.099999999999998,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390191113459492,BEIDOU,1.4020856446064279E18,1.40208841800079795E18,-8.314427152000515E11,465.57768727399997,
1718050427000,169542418000000,18,0.0,-1401916102188427955,-0.3592205047607422,7374841.213226318,-2.6356938332734843,35.57222160819472,796.0,3,0.0,1,404805.0,1321.0,17.9,-0.6817401647567749,9.821599960327148,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.19,13.599999999999998,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390191113459492,BEIDOU,1.4020856446064279E18,1.40208841800040474E18,-8.314425973168602E11,396.025837018,
1718050428000,169543418000000,18,0.0,-1401916102188427960,-0.7534408569335938,7374873.638153076,-5.385195240531202,35.57222160819472,796.0,2,0.0,1,277338.0,53.0,23.0,-16.32250213623047,6.2900004386901855,16,0.0,0.0,1.59975002E9,0,0.0,0.0,0,0.0,3,-1.57,19.0,3772.4228515625,19.231931686401367,0.0,0.0,C,1390192113459497,GLONASS,1.4020856456064279E18,1.40208841800027725E18,-8.311427666389194E11,15.889000273999999,
1718050428000,169543418000000,18,0.0,-1401916102188427960,-0.7534408569335938,7374873.638153076,-5.385195240531202,35.57222160819472,796.0,22,0.0,1,368150.0,80.0,20.7,-371.13616943359375,9.65999984741211,16,0.0,0.0,1.60031245E9,0,0.0,0.0,0,0.0,3,-1.57,16.7,3772.4228515625,19.231931686401367,0.0,0.0,C,1390192113459497,GLONASS,1.4020856456064279E18,1.40208841800036813E18,-8.31142793884058E11,23.98339664,
1718050428000,169543418000000,18,0.0,-1401916102188427960,-0.7534408569335938,7374873.638153076,-5.385195240531202,35.57222160819472,796.0,1,0.0,1,375169.0,53.0,23.0,584.4275512695312,5.809999942779541,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.57,19.0,3772.4228515625,19.231931686401367,0.0,0.0,C,1390192113459497,GLONASS,1.4020856456064279E18,1.4020884180003753E18,-8.311427960329703E11,15.889000273999999,
1718050429000,169544418000000,18,0.0,-1401916102188428069,-0.6809291839599609,7003302.574157715,-5.385195240531202,41.79173426945469,796.0,1,0.0,1,373202.0,61.0,22.9,586.1392211914062,6.639999866485596,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.53,18.9,3772.4228515625,19.231931686401367,0.0,0.0,C,1390193113459606,GLONASS,1.40208564660642816E18,1.40208841800037325E18,-8.308430028842485E11,18.287339938,
1718050429000,169544418000000,18,0.0,-1401916102188428069,-0.6809291839599609,7003302.574157715,-5.385195240531202,41.79173426945469,796.0,3,0.0,1,402477.0,181.0,8.4,10.274112701416016,11.321599960327148,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.22,4.1000000000000005,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390193113459606,BEIDOU,1.40208564660642816E18,1.40208841800040243E18,-8.308430116333916E11,54.262434897999995,
1718050430000,169545418000000,18,0.0,-1401916102188428075,-0.0751495361328125,7003347.396850586,-5.385195240531202,48.30533147879496,796.0,1,0.0,1,371264.0,53.0,23.3,585.680908203125,7.310000419616699,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.5,19.3,3772.4228515625,19.231931686401367,0.0,0.0,C,1390194113459612,GLONASS,1.40208564760642816E18,1.4020884180003712E18,-8.305432098122736E11,15.889000273999999,
1718050430000,169545418000000,18,0.0,-1401916102188428075,-0.0751495361328125,7003347.396850586,-5.385195240531202,48.30533147879496,796.0,4,0.0,1,338887.0,3581.0,7.8,-39.34889221191406,10.586600303649902,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.2,3.5,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390194113459612,BEIDOU,1.40208564760642816E18,1.40208841800033894E18,-8.30543200142168E11,1073.556792098,
1718050431000,169546418000000,18,0.0,-1401916102188428080,-0.46936988830566406,7003433.2275390625,-5.385195240531202,54.06808372775267,796.0,31,0.0,1,579138.0,46.0,24.0,388.5606384277344,3.0199999809265137,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.61,20.4,0.0,0.0,0.0,0.0,C,1390195113459617,GPS,1.40208564860642816E18,1.40208841800057907E18,-8.302434796727313E11,13.790453068,
1718050431000,169546418000000,18,0.0,-1401916102188428080,-0.46936988830566406,7003433.2275390625,-5.385195240531202,54.06808372775267,796.0,1,0.0,1,369327.0,53.0,23.3,585.2787475585938,8.0600004196167,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.16,19.3,3772.4228515625,19.231931686401367,0.0,0.0,C,1390195113459617,GLONASS,1.40208564860642816E18,1.40208841800036941E18,-8.302434168170454E11,15.889000273999999,
1718050431000,169546418000000,18,0.0,-1401916102188428080,-0.46936988830566406,7003433.2275390625,-5.385195240531202,54.06808372775267,796.0,4,0.0,1,338994.0,3601.0,7.9,-40.501129150390625,11.336600303649902,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.22,3.6000000000000005,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390195113459617,BEIDOU,1.40208564860642816E18,1.40208841800033894E18,-8.30243407684168E11,1079.552641258,
1718050431000,169546418000000,18,0.0,-1401916102188428080,-0.46936988830566406,7003433.2275390625,-5.385195240531202,54.06808372775267,796.0,3,0.0,1,404233.0,3582.0,7.5,-37.70695495605469,10.646600723266602,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.22,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390195113459617,BEIDOU,1.40208564860642816E18,1.40208841800040422E18,-8.302434272546196E11,1073.856584556,
1718050432000,169547418000000,18,0.0,-1401916102188427982,-0.7475547790527344,7002145.767211914,-16.756156394989688,39.41998073752976,796.0,31,0.0,1,577847.0,53.0,23.5,388.2942199707031,3.8400001525878906,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.64,19.9,0.0,0.0,0.0,0.0,C,1390196113459519,GPS,1.4020856496064279E18,1.40208841800057779E18,-8.299436869077439E11,15.889000273999999,
1718050432000,169547418000000,18,0.0,-1401916102188427982,-0.7475547790527344,7002145.767211914,-16.756156394989688,39.41998073752976,796.0,1,0.0,1,367363.0,53.0,23.3,586.3543701171875,8.8100004196167,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.28,19.3,3772.4228515625,19.231931686401367,0.0,0.0,C,1390196113459519,GLONASS,1.4020856496064279E18,1.40208841800036736E18,-8.299436238218174E11,15.889000273999999,
1718050432000,169547418000000,18,0.0,-1401916102188427982,-0.7475547790527344,7002145.767211914,-16.756156394989688,39.41998073752976,796.0,3,0.0,1,402621.0,3603.0,7.5,14.345351219177246,11.396600723266602,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.15,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390196113459519,BEIDOU,1.4020856496064279E18,1.40208841800040269E18,-8.299436344128854E11,1080.152226174,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,31,0.0,1,576540.0,53.0,23.1,388.7414245605469,4.590000152587891,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.64,19.5,0.0,0.0,0.0,0.0,C,1390197113459655,GPS,1.40208565060642816E18,1.40208841800057651E18,-8.296438939892627E11,15.889000273999999,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,12,0.0,1,806422.0,61.0,22.5,-86.31888580322266,9.609999656677246,16,0.0,0.0,1.60143744E9,0,0.0,0.0,0,0.0,3,-1.51,18.5,3772.4228515625,19.231931686401367,0.0,0.0,C,1390197113459655,GLONASS,1.40208565060642816E18,1.4020884180008064E18,-8.296439629079513E11,18.287339938,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,1,0.0,1,365426.0,53.0,23.6,586.0643920898438,9.5600004196167,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.51,19.6,3772.4228515625,19.231931686401367,0.0,0.0,C,1390197113459655,GLONASS,1.40208565060642816E18,1.40208841800036531E18,-8.296438306730956E11,15.889000273999999,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,4,0.0,1,341648.0,181.0,7.5,28.431447982788086,12.836600303649902,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.24,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390197113459655,BEIDOU,1.40208565060642816E18,1.40208841800034176E18,-8.296438236123835E11,54.262434897999995,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,3,0.0,1,404368.0,181.0,7.5,-37.70695495605469,12.521600723266602,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.24,3.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390197113459655,BEIDOU,1.40208565060642816E18,1.40208841800040448E18,-8.296438424153666E11,54.262434897999995,
1718050433000,169548418000000,18,0.0,-1401916102188428118,-0.5269355773925781,7003523.349761963,-21.29301026885323,57.453114672849104,796.0,1,0.0,1,72243.0,122.0,17.5,-51.38016891479492,12.131600379943848,16,0.0,0.0,1.56109798E9,0,0.0,0.0,0,0.0,5,-2.24,13.2,-1549.15576171875,8.490431785583496,0.0,0.0,I,1390197113459655,BEIDOU,1.40208565060642816E18,1.40208841800007219E18,-8.296437427979303E11,36.574679876,
1718050434000,169549418000000,18,0.0,-1401916102188428147,-0.22657203674316406,7002443.313598633,-12.909267300635767,32.4603975527467,796.0,31,0.0,1,575210.0,53.0,23.1,390.3113708496094,5.340000152587891,16,0.0,0.0,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.66,19.5,0.0,0.0,0.0,0.0,C,1390198113459684,GPS,1.40208565160642816E18,1.40208841800057523E18,-8.293441011475283E11,15.889000273999999,
1718050434000,169549418000000,18,0.0,-1401916102188428147,-0.22657203674316406,7002443.313598633,-12.909267300635767,32.4603975527467,796.0,12,0.0,1,806709.0,61.0,22.0,-86.07552337646484,10.359999656677246,16,0.0,0.0,1.60143744E9,0,0.0,0.0,0,0.0,3,-1.36,18.0,3772.4228515625,19.231931686401367,0.0,0.0,C,1390198113459684,GLONASS,1.40208565160642816E18,1.40208841800080666E18,-8.293441705266981E11,18.287339938,
