Latitude,Longitude,Altitude
21.005701698713807,105.8445589934199,4.150505725294352
21.004720921997716,105.84439776601143,117.9172093886882
21.00453714599438,105.84468342981118,124.45521613955498
21.00552671561448,105.84476294901339,58.00185895524919
21.00486785984499,105.8441856612348,98.42012088280171
21.005128304304556,105.84495186016933,25.10446043778211
21.005170486497256,105.84492167306944,10.160718796774745
21.004734603983938,105.84455632836891,-19.350040615536273
21.005206403900555,105.84472133715651,119.38995245844126
21.005115348566456,105.8452685750408,43.33224758505821
21.005507609049683,105.84509661085063,-46.46535009238869
21.005114955143892,105.8448544618046,10.298934854567051
21.005214053992667,105.84519275583892,-15.041936793364584
21.00497403935361,105.84514381015315,-73.83423169609159
21.005174124619177,105.84551000189828,141.64238931052387
21.004654114771114,105.84536103126129,100.42178940027952
21.00515883345679,105.845287347183,37.001411536708474
21.005252361513474,105.8451945939565,-149.57218031212687
21.004735298029935,105.84520222949206,7.347421790473163
21.004883349465924,105.84547313552407,93.20557066146284
21.005132443914707,105.84568712488104,47.58690721075982
21.00482906552352,105.84595273722644,59.377329028211534
21.004961370426553,105.8454271628185,92.57903712801635
21.004733531438827,105.84606697412083,40.58761245198548
21.004603743218603,105.84540909226206,114.72158979065716
21.00426218657547,105.84586148892795,163.67861632443964
21.004740632029627,105.84581721992916,130.3428817493841
21.00472219264246,105.84542802804587,117.58749222010374
21.0043692422404,105.84592189627239,149.64223324880004
21.004904512918387,105.84522630086508,-58.815742298960686
21.004262646921266,105.84553316724946,106.13372165989131
21.004405453705747,105.84559553675886,51.34468947164714
21.00430131674243,105.84523525029866,-18.289750332012773
21.004381653803204,105.84561671398592,54.36960180290043
21.00408373690652,105.84563347876517,26.88967728149146
21.003640408844486,105.84592284255548,136.01232138089836
21.00382601230432,105.84509936961953,230.48916273005307
21.003830563472217,105.84538866448702,164.72371290065348
21.004526527632205,105.8449325688377,-89.90940774511546
21.00385777229734,105.8451277275087,124.08654967229813
21.00427429276967,105.84469390858509,-157.25204372312874
21.003489543517674,105.84509290649584,78.384338199161
21.003594281119558,105.84500879708558,84.96207818388939
21.00347701893738,105.84473182644896,85.03274600021541
21.004096472875446,105.8447486172595,-86.7590933535248
21.00341621703339,105.84507785948456,136.87639503087848
21.00359651629373,105.84480373739879,-107.38080074544996
21.003533054048923,105.84453730844044,3.7826803755015135
21.003330740058793,105.84455805328577,63.58677687775344
21.00288406895838,105.8451463835767,127.59643849078566
21.003415819673737,105.84409767089447,4.800835114903748
21.00303106290507,105.8450350413022,204.54700710438192
21.002887955369605,105.84465031632332,103.61812777630985
21.00232109726452,105.84503890750823,323.9033123999834
21.003065510855475,105.84489810420524,19.700896887108684
21.002863374460247,105.84527273359292,-13.659919191151857
21.00247389721918,105.84522751812668,180.09736415185034
21.002642588896485,105.84426100446939,-41.794577207416296
21.002588410153695,105.84505788047171,42.59294234029949
21.002495011281553,105.8449288524833,148.27768532838672
21.002306150283776,105.84491984466102,25.560722758993506
21.00199934904936,105.84513426243575,149.5661191334948
21.002358624251556,105.84534337546427,60.44891035370529
21.002113068085826,105.84507137473432,7.925256866030395
21.002019807714426,105.84492899238178,91.48128712084144
21.001853538534213,105.84529409855823,89.9211564688012
21.001561890615857,105.84517382727603,133.10523608513176
21.001667010799416,105.84474750176774,125.36987976823002
21.001542190638077,105.84520209083945,268.54537286795676
21.00194122765947,105.84513854003933,194.04023243580014
21.001809368674387,105.84472171770092,52.33994143921882
21.00172983353151,105.84499718586599,147.6900520324707
21.001589453640648,105.84426906535666,30.276733498089015
21.001860643688257,105.84453397493822,-48.35880540497601
21.00117272766848,105.8447511092851,331.4559872029349
21.00147644420656,105.84414648517469,183.73200953938067
21.001898319758954,105.84428009629703,-5.748293244279921
21.00212326535064,105.84406156511773,20.86887856107205
21.002128981074737,105.84428020227303,-41.77645851671696
21.001608481251818,105.843759227086,19.687310913577676
21.002159962104926,105.84397295487534,-44.72984187118709
21.00189377862102,105.8434385168459,103.63125040568411
21.00207305876326,105.84367629486017,82.76555567700416
21.001312818809797,105.84319473180726,191.4577215956524
21.001864153947377,105.84328266807911,-40.68772376142442
21.001482593457077,105.84347811729738,199.30925530474633
21.002055571617923,105.84299387779669,63.99422546569258
21.0015548007466,105.84250601560994,113.0166514320299
21.002225387027785,105.84256809823285,-153.22125253174454
21.001393073418175,105.84289637777601,208.7660374538973
21.00149868311869,105.84250148217947,188.6517802812159
21.001893338433366,105.8421758361968,0.5948593551293015
21.001945053151115,105.84289187048483,38.652796441689134
21.001721768512716,105.84195775735007,67.60292802844197
21.001970641677463,105.84236459364332,57.865172896534204
21.001967090211956,105.84219462024366,139.80873522441834
21.00160527123532,105.8417740519062,119.4990992769599
21.001781896752647,105.84148187229155,21.74997451901436
21.001572550608266,105.84158946175309,148.3351461282
21.001724959198075,105.84179544828424,117.07397741824389
21.001836812470163,105.8415648582715,116.48699175287038
21.00207575054397,105.84195143415964,-23.40522666927427
