utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,SignalType,ArrivalTimeNanosSinceGpsEpoch,ReceivedSvTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,10,0.0,16399,3.10217352578171E14,16.0,33.3,-12.437015533447266,0.048900000751018524,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,29.699999999999996,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661735257805E18,2.013599933772851E7,4.796679328,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,12,0.0,16399,3.10217340845942E14,24.0,29.3,373.7483825683594,0.0925000011920929,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,25.7,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661734084582E18,2.36532316084951E7,7.195018992,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,23,0.0,16399,3.1021734831231E14,12.0,35.7,453.3653869628906,0.036000002175569534,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,32.1,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661734831232E18,2.1414832420007937E7,3.597509496,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,25,0.0,16399,3.10217348625421E14,16.0,33.5,123.7202377319336,0.042900003492832184,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,29.9,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661734862541E18,2.132097099891763E7,4.796679328,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,28,0.0,16399,3.10217350304064E14,8.0,39.9,-21.58938217163086,0.03620000183582306,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,36.3,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.402236617350304E18,2.0817741777258497E7,2.398339664,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,31,0.0,16399,3.10217346269084E14,7.0,40.9,-383.4940185546875,0.02970000170171261,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,37.3,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661734626918E18,2.2027349183476225E7,2.098547206,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,32,0.0,16399,3.10217346751595E14,11.0,37.3,-110.32347869873047,0.03220000118017197,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,1,-1.03,33.699999999999996,0.0,0.0,0.0,0.0,C,1541163926776100,GPS,1.40223661741974451E18,1.40223661734675149E18,2.188275808181299E7,3.297717038,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,194,0.0,16399,3.10217292847729E14,11.0,36.7,59.969573974609375,0.041200004518032074,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,4,-1.03,33.1,0.0,0.0,0.0,0.0,C,1541163926776100,QZSS,1.40223661741974451E18,1.40223661729284762E18,3.804273236441036E7,3.297717038,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,196,0.0,16399,3.10217293233832E14,13.0,35.5,-207.1931915283203,0.04440000280737877,16,-0.0,1902.9177342976868,1.57542003E9,0,0.0,0.0,0,0.0,4,-1.03,31.9,0.0,0.0,0.0,0.0,C,1541163926776100,QZSS,1.40223661741974451E18,1.40223661729323392E18,3.7926921338715136E7,3.8973019539999996,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,10,0.0,49359,6.1799344066337E13,35.0,26.8,730.091796875,0.9324999451637268,16,0.0,0.0,1.59806246E9,0,0.0,0.0,0,0.0,3,-1.17,22.8,3789.45947265625,15.166523933410645,0.0,0.0,C,1541163926776100,GLONASS,1.40223661741974451E18,1.4022366173440663E18,2.2687755993355263E7,10.49273603,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,11,0.0,49359,6.1799355268738E13,21.0,30.6,130.91766357421875,0.2831000089645386,16,-0.0,1871.3450173911542,1.602E9,0,0.0,0.0,0,0.0,3,-1.17,26.6,3789.45947265625,15.166523933410645,0.0,0.0,C,1541163926776100,GLONASS,1.40223661741974451E18,1.40223661735526886E18,1.9329312995062783E7,6.295641617999999,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,1,0.0,49359,6.1799348171824E13,27.0,28.8,-442.656005859375,0.8285000324249268,16,0.0,0.0,1.60256256E9,0,0.0,0.0,0,0.0,3,-1.17,24.8,3789.45947265625,15.166523933410645,0.0,0.0,C,1541163926776100,GLONASS,1.40223661741974451E18,1.40223661734817178E18,2.1456966451225087E7,8.094396366,
1718201400000,4060582577000000,18,0.0,-1398176034842744563,0.5827312469482422,27.66158831946086,-0.22173920587831306,10.228439010978624,930.0,24,0.0,49359,6.1799341571853E13,35.0,26.1,343.0046691894531,0.9279999732971191,16,0.0,0.0,1.60312499E9,0,0.0,0.0,0,0.0,3,-1.17,22.1,3789.45947265625,15.166523933410645,0.0,0.0,C,1541163926776100,GLONASS,1.40223661741974451E18,1.40223661734157184E18,2.3435577487307776E7,10.49273603,
